,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,559,490,101,genus,0.74,0.65,0.23,0.38,1.38,0.66,0.43,True
SemiBin_1,o__Bacteroidales (UID2617),213,406,265,232,171,3,0,0,0,42.31,1.13,33.33,1087,1022,269,genus,0.9,0.85,0.37,0.26,0.73,0.69,0.59,True
SemiBin_10,k__Bacteria (UID2372),131,177,106,3,168,6,0,0,0,97.17,2.76,0.0,2093,1886,111,order,0.94,0.84,0.12,0.25,0.65,0.61,0.51,True
SemiBin_100,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,6.9,0.0,0.0,222,198,26,order,0.91,0.81,0.89,0.44,1.12,0.77,0.63,False
SemiBin_103,f__Lachnospiraceae (UID1256),33,333,171,13,312,8,0,0,0,95.42,2.21,50.0,2413,2351,157,genus,0.82,0.8,0.09,0.39,1.43,0.78,0.62,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,338,263,39,order,0.87,0.68,0.98,0.39,0.91,0.64,0.43,False
SemiBin_105,k__Bacteria (UID2372),131,177,106,3,169,5,0,0,0,97.17,2.29,0.0,1690,1623,92,kingdom,1.0,0.96,0.0,0.0,0.0,0.97,0.94,True
SemiBin_112,c__Clostridia (UID1085),35,420,196,63,353,4,0,0,0,82.93,1.79,25.0,2090,1913,125,genus,0.55,0.5,0.25,0.39,1.52,0.6,0.3,True
SemiBin_116,k__Bacteria (UID2372),131,177,106,2,166,9,0,0,0,98.11,2.7,44.44,2247,1941,102,order,0.93,0.8,0.18,0.28,0.75,0.6,0.48,True
SemiBin_118,o__Clostridiales (UID1226),155,278,158,170,108,0,0,0,0,37.84,0.0,0.0,913,884,132,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_119,k__Bacteria (UID203),5449,104,58,14,63,27,0,0,0,94.83,5.17,74.07,2469,2340,155,family,0.93,0.89,0.23,0.04,0.07,0.78,0.69,True
SemiBin_12,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,239,233,69,family,0.94,0.91,0.41,0.06,0.12,0.72,0.65,True
SemiBin_123,f__Bifidobacteriaceae (UID1460),70,502,225,16,475,11,0,0,0,97.91,1.15,36.36,1738,1655,119,phylum,1.0,0.95,0.1,0.04,0.07,0.77,0.73,True
SemiBin_126,o__Bacteroidales (UID2657),160,492,269,50,441,1,0,0,0,94.29,0.37,0.0,1975,1881,124,family,0.95,0.9,0.2,0.03,0.05,0.78,0.7,True
