sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_32.fa	OTU_97.6577.0	0.9873628034658124	1.0	1640712	1619978	1619978	0.5	1.0	4	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_23.fa	OTU_97.912.0	0.9503860633111436	1.0	4321830	4107407	4107407	0.017241379310344827	1.0	58	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_58.fa	OTU_97.512.0	1.0	1.0	3611863	3611863	3611863	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_61.fa	OTU_97.240.0	1.0	1.0	4351824	4351824	4351824	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_45.fa	OTU_97.3903.1	1.0	1.0	5339166	5339166	5339166	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_42.fa	OTU_97.4748.0	1.0	1.0	4468264	4468264	4468264	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_41.fa	OTU_97.40660.0	1.0	1.0	3168264	3168264	3168264	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_37.fa	OTU_97.40664.1	0.9501859495785538	1.0	4208130	3998506	3998506	0.5384615384615384	1.0	26	14	14
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_66.fa	OTU_97.819.0	1.0	1.0	4586734	4586734	4586734	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_68.fa	OTU_97.5710.0	1.0	1.0	4145537	4145537	4145537	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_3.fa	OTU_97.3427.0	0.753922158799441	1.0	8585068	6472473	6472473	0.0017331022530329288	1.0	577	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_28.fa	OTU_97.18196.0	0.9902541793130719	1.0	4187949	4147134	4147134	0.07142857142857142	1.0	14	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_57.fa	OTU_97.4094.1	1.0	1.0	2865732	2865732	2865732	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_26.fa	OTU_97.3048.0	0.9646285060287907	1.0	2910451	2807504	2807504	0.038461538461538464	1.0	26	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_69.fa	OTU_97.45053.0	1.0	1.0	1914479	1914479	1914479	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_24.fa	OTU_97.19895.0	0.9993839114554315	1.0	4088698	4086179	4086179	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_51.fa	OTU_97.30976.0	1.0	1.0	1274063	1274063	1274063	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_7.fa	OTU_97.44483.0	0.932562010835807	1.0	3189241	2974165	2974165	0.3333333333333333	1.0	12	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_19.fa	OTU_97.3311.0	1.0	1.0	1949862	1949862	1949862	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_82.fa	OTU_97.463.0	1.0	1.0	1967074	1967074	1967074	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S3/new_norm/output4/output_recluster_bins/SemiBin_18.fa	OTU_97.158.0	1.0	1.0	5532456	5532456	5532456	1.0	1.0	1	1	1
