sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_36.fa	OTU_97.90.0	1.0	1.0	1667331	1667331	1667331	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_58.fa	OTU_97.31883.0	0.991261783586586	1.0	2879535	2854373	2854373	0.2857142857142857	1.0	7	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_39.fa	OTU_97.39415.0	1.0	1.0	2093252	2093252	2093252	1.0	1.0	7	7	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_40.fa	OTU_97.6439.0	0.9398738761407763	1.0	1995023	1875070	1875070	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_41.fa	OTU_97.36691.0	1.0	1.0	1610350	1610350	1610350	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_43.fa	OTU_97.39620.0	1.0	1.0	1978364	1978364	1978364	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_44.fa	OTU_97.2666.0	0.9946612820816413	1.0	1874982	1864972	1864972	0.2	1.0	5	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_45.fa	OTU_97.7047.1	1.0	1.0	1868167	1868167	1868167	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_49.fa	OTU_97.6777.0	1.0	1.0	1617535	1617535	1617535	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_62.fa	OTU_97.7047.0	0.998749123912165	1.0	2001797	1999293	1999293	0.8	1.0	5	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_35.fa	OTU_97.2798.0	1.0	1.0	1667353	1667353	1667353	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_16.fa	OTU_97.33420.0	0.992849245169603	1.0	2144389	2129055	2129055	0.5	1.0	6	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_66.fa	OTU_97.5788.0	1.0	1.0	3079189	3079189	3079189	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_14.fa	OTU_97.32648.0	0.9661508429935277	1.0	2681278	2590519	2590519	0.1111111111111111	1.0	9	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_12.fa	OTU_97.13700.0	0.9483907168203339	1.0	2942397	2790542	2790542	0.07142857142857142	1.0	14	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_11.fa	OTU_97.18236.0	0.9272601609388333	1.0	3261239	3024017	3024017	0.012195121951219513	1.0	82	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_10.fa	OTU_97.9203.0	0.9902129740564487	1.0	2981396	2952217	2952217	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_31.fa	OTU_97.26940.0	0.9758322936843805	1.0	2117702	2066522	2066522	0.8571428571428571	1.0	7	6	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_70.fa	OTU_97.19349.0	1.0	0.9970815751801618	2125750	2125750	2131972	1.0	0.5	1	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_0.fa	OTU_97.391.0	1.0	0.9959228042689054	7401767	7401767	7432069	1.0	0.9298831385642737	557	557	599
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_19.fa	OTU_97.13075.0	0.769463548422891	0.9905323486042691	4046423	3113575	3143335	0.0031847133757961785	0.5	314	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_18.fa	OTU_97.9566.0	0.9984382276383708	0.9879847169231438	5099975	5092010	5153936	0.9888268156424581	0.9123711340206185	358	354	388
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_15.fa	OTU_97.28509.0	1.0	0.9868088029365134	1972466	1972466	1998833	1.0	0.8881578947368421	135	135	152
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_17.fa	OTU_97.21234.0	1.0	0.9861671411417083	2046569	2046569	2075276	1.0	0.8968253968253969	113	113	126
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_8.fa	OTU_97.36696.1	0.9926242445906029	0.9844486414507206	3236821	3212947	3263702	0.2	0.25	5	1	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_55.fa	OTU_97.25104.0	1.0	0.9799832877310066	3171173	3171173	3235946	1.0	0.3333333333333333	1	1	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_1.fa	OTU_97.3429.0	0.9991660156548683	0.9767980764310797	4642773	4638901	4749089	0.9968944099378882	0.9067796610169492	322	321	354
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_20.fa	OTU_97.24982.0	0.749510415018403	0.9741183179812306	4316411	3235195	3321152	0.009029345372460496	0.6666666666666666	443	4	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_64.fa	OTU_97.33842.0	1.0	0.9683284928815029	2506283	2506283	2588257	1.0	0.25	1	1	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_42.fa	OTU_97.29336.0	1.0	0.9555134679097446	2326295	2326295	2434602	1.0	0.5	1	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_7.fa	OTU_97.13662.0	0.9956921264480659	0.9506695902834847	2801150	2789083	2933809	0.9809523809523809	0.7984496124031008	525	515	645
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_24.fa	OTU_97.40239.0	0.9948628550327978	0.9462776990147551	2892268	2877410	3040767	0.974025974025974	0.8754863813229572	231	225	257
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_5.fa	OTU_97.33281.0	0.9029448433431294	0.9080552825004693	3583756	3235934	3563587	0.023809523809523808	0.034482758620689655	42	1	29
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_3.fa	OTU_97.26970.0	0.593981909512956	0.9017083499210513	4854264	2883345	3197647	0.01948051948051948	0.75	154	3	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi_hash/seed/S2/new_norm/output2/output_recluster_bins/SemiBin_2.fa	OTU_97.19631.0	0.9966532751054121	0.8918798844012993	1859131	1852909	2077532	0.9919354838709677	0.831081081081081	124	123	148
