,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,279,91,36,kingdom,0.99,0.32,0.0,0.0,0.0,0.4,0.13,True
SemiBin_10,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1009,328,105,kingdom,0.99,0.32,0.0,0.0,0.0,0.39,0.13,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,569,248,85,kingdom,0.98,0.43,0.0,0.0,0.0,0.45,0.19,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,332,134,19,kingdom,1.0,0.4,0.0,0.04,0.09,0.41,0.17,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,245,90,28,kingdom,1.0,0.37,0.0,0.04,0.09,0.45,0.16,True
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,588,192,45,kingdom,0.99,0.32,0.0,0.0,0.0,0.39,0.13,True
SemiBin_109,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,446,158,62,kingdom,1.0,0.35,0.0,0.06,0.12,0.42,0.15,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,538,158,37,kingdom,1.0,0.29,0.0,0.03,0.05,0.41,0.12,True
SemiBin_113,o__Rhodospirillales (UID3754),63,336,201,1,334,1,0,0,0,99.95,0.02,100.0,4463,4367,84,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,330,138,36,kingdom,1.0,0.42,0.23,0.07,0.14,0.45,0.19,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,289,97,22,kingdom,1.0,0.34,0.0,0.07,0.15,0.42,0.14,True
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,638,198,109,kingdom,1.0,0.31,0.0,0.0,0.0,0.38,0.12,True
SemiBin_119,c__Alphaproteobacteria (UID3422),26,529,308,19,492,18,0,0,0,97.24,4.55,88.89,3461,3396,147,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
SemiBin_12,c__Gammaproteobacteria (UID4443),356,448,269,26,416,6,0,0,0,92.63,1.43,66.67,3085,3007,327,genus,0.86,0.84,0.29,0.03,0.06,0.76,0.64,True
SemiBin_120,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,243,83,22,kingdom,1.0,0.34,0.0,0.0,0.0,0.39,0.13,True
SemiBin_124,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,495,167,30,kingdom,1.0,0.34,0.0,0.03,0.06,0.41,0.14,True
SemiBin_125,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,305,132,34,kingdom,1.0,0.43,0.25,0.04,0.08,0.41,0.18,True
SemiBin_132,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,286,88,21,kingdom,1.0,0.31,0.0,0.03,0.07,0.47,0.14,True
SemiBin_134,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,270,123,33,kingdom,1.0,0.46,0.0,0.02,0.05,0.4,0.18,True
SemiBin_138,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,336,147,38,kingdom,1.0,0.44,0.17,0.03,0.06,0.48,0.21,True
SemiBin_140,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,478,197,40,kingdom,1.0,0.41,0.0,0.05,0.1,0.42,0.17,True
SemiBin_142,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,368,171,42,class,0.91,0.42,0.29,0.72,3.76,0.54,0.23,True
SemiBin_145,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,290,119,16,kingdom,1.0,0.41,0.0,0.04,0.09,0.42,0.17,True
SemiBin_148,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,406,82,35,kingdom,1.0,0.2,0.0,0.0,0.0,0.4,0.08,True
SemiBin_152,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,311,102,9,kingdom,1.0,0.33,0.0,0.06,0.12,0.38,0.12,True
SemiBin_156,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,421,158,43,kingdom,1.0,0.38,0.0,0.04,0.08,0.43,0.16,True
SemiBin_164,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,343,144,30,kingdom,1.0,0.42,0.0,0.0,0.0,0.42,0.18,True
SemiBin_17,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,571,271,61,kingdom,1.0,0.47,0.29,0.04,0.09,0.43,0.2,True
SemiBin_170,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,322,132,16,kingdom,0.99,0.41,0.0,0.0,0.0,0.42,0.17,True
SemiBin_171,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,330,109,21,kingdom,1.0,0.33,0.0,0.06,0.14,0.39,0.13,True
SemiBin_19,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,438,152,36,kingdom,1.0,0.35,0.0,0.05,0.11,0.44,0.15,True
SemiBin_194,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,411,150,40,kingdom,0.98,0.36,0.0,0.0,0.0,0.4,0.14,True
SemiBin_198,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,553,179,60,kingdom,1.0,0.32,0.0,0.0,0.0,0.4,0.13,True
SemiBin_199,k__Bacteria (UID2570),433,267,178,2,265,0,0,0,0,99.61,0.0,0.0,3361,3181,15,class,0.9,0.85,0.04,0.07,0.15,0.73,0.63,True
SemiBin_2,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,3.61,0.0,0.0,279,266,45,genus,0.94,0.9,0.28,0.34,1.19,0.94,0.85,True
SemiBin_20,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1360,619,149,kingdom,1.0,0.46,0.01,0.05,0.1,0.43,0.2,True
SemiBin_201,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,590,180,43,kingdom,1.0,0.31,0.0,0.0,0.0,0.41,0.12,True
SemiBin_202,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,485,174,67,kingdom,1.0,0.36,0.0,0.04,0.08,0.44,0.16,True
SemiBin_204,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,434,144,23,kingdom,1.0,0.33,0.0,0.02,0.04,0.42,0.14,True
SemiBin_209,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,901,381,54,kingdom,1.0,0.42,0.37,0.02,0.04,0.44,0.18,True
SemiBin_210,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,363,148,17,kingdom,1.0,0.41,0.18,0.03,0.06,0.4,0.16,True
