,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,p__Euryarchaeota (UID3),148,188,125,146,42,0,0,0,0,23.55,0.0,0.0,585,544,147,phylum,0.97,0.9,0.5,0.02,0.05,0.63,0.56,False
SemiBin_1,c__Gammaproteobacteria (UID4444),263,498,228,263,228,7,0,0,0,42.64,1.57,71.43,1208,1167,291,kingdom,1.0,0.97,0.0,0.0,0.0,0.77,0.75,True
SemiBin_10,k__Bacteria (UID2982),88,230,148,5,219,6,0,0,0,98.78,2.44,50.0,2498,2256,240,class,0.82,0.74,0.3,0.53,2.43,0.57,0.42,True
SemiBin_100,p__Proteobacteria (UID3880),1495,261,164,164,95,2,0,0,0,32.46,0.91,50.0,772,714,176,family,0.49,0.46,0.18,0.38,1.42,0.54,0.25,True
SemiBin_101,o__Cytophagales (UID2936),47,454,336,178,258,16,2,0,0,60.35,3.31,40.91,1281,1203,225,phylum,0.95,0.89,0.25,0.02,0.05,0.54,0.48,True
SemiBin_103,s__algicola (UID2846),47,571,303,325,238,8,0,0,0,39.44,0.97,25.0,722,703,165,genus,0.47,0.46,0.11,0.81,8.49,0.63,0.29,True
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,218,203,48,genus,0.58,0.54,0.23,0.65,3.84,0.66,0.36,True
SemiBin_108,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1545,685,156,kingdom,1.0,0.44,0.33,0.04,0.08,0.46,0.21,True
SemiBin_109,k__Bacteria (UID203),5449,102,58,85,17,0,0,0,0,19.59,0.0,0.0,744,691,167,class,0.88,0.82,0.14,0.2,0.49,0.54,0.44,True
SemiBin_11,c__Alphaproteobacteria (UID3305),564,349,230,113,227,9,0,0,0,70.97,2.07,44.44,2658,2512,476,family,0.75,0.71,0.17,0.43,1.66,0.6,0.43,True
SemiBin_110,k__Bacteria (UID203),5449,104,58,68,35,1,0,0,0,47.71,1.72,0.0,958,912,191,phylum,0.98,0.93,0.49,0.03,0.05,0.6,0.56,False
SemiBin_112,k__Bacteria (UID203),5449,104,58,75,29,0,0,0,0,40.0,0.0,0.0,777,748,147,class,0.97,0.93,0.74,0.04,0.09,0.73,0.68,False
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,532,240,69,kingdom,1.0,0.45,0.09,0.03,0.06,0.43,0.19,True
SemiBin_114,c__Gammaproteobacteria (UID4201),1164,275,174,146,127,2,0,0,0,43.03,0.86,50.0,923,865,153,class,0.86,0.81,0.07,0.16,0.38,0.53,0.43,True
SemiBin_115,k__Bacteria (UID1453),901,171,117,76,92,3,0,0,0,44.35,1.79,66.67,840,727,142,phylum,0.81,0.7,0.15,0.44,1.57,0.47,0.33,True
SemiBin_117,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,389,377,97,genus,0.63,0.61,0.68,0.38,1.28,0.69,0.42,False
SemiBin_118,k__Bacteria (UID2566),525,208,136,55,149,4,0,0,0,77.26,2.94,50.0,1354,1295,199,family,0.87,0.83,0.13,0.07,0.15,0.59,0.49,True
SemiBin_119,k__Bacteria (UID203),5449,104,58,6,74,24,0,0,0,90.52,9.87,29.17,1489,1440,86,class,0.95,0.92,0.2,0.03,0.06,0.63,0.57,True
SemiBin_12,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,29.31,0.0,0.0,835,815,182,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
SemiBin_121,f__Rhodobacteraceae (UID3340),84,568,330,67,489,11,1,0,0,87.65,2.22,28.57,2228,2175,242,kingdom,1.0,0.98,0.0,0.0,0.0,0.83,0.81,True
SemiBin_122,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,20.69,0.0,0.0,482,395,81,order,0.5,0.41,0.21,0.54,2.92,0.47,0.19,True
SemiBin_123,k__Bacteria (UID203),5449,99,53,78,20,1,0,0,0,31.13,1.89,0.0,398,379,77,order,0.87,0.83,0.76,0.04,0.09,0.72,0.6,False
SemiBin_124,k__Archaea (UID2),207,149,107,133,9,7,0,0,0,3.04,0.5,0.0,679,186,88,kingdom,1.0,0.27,0.0,0.13,0.29,0.37,0.1,True
SemiBin_126,k__Bacteria (UID203),5449,104,58,78,26,0,0,0,0,30.45,0.0,0.0,672,622,186,phylum,0.98,0.9,0.55,0.03,0.06,0.62,0.56,False
SemiBin_127,k__Archaea (UID2),207,149,107,139,10,0,0,0,0,0.72,0.0,0.0,405,79,29,kingdom,1.0,0.2,0.0,0.1,0.22,0.36,0.07,True
SemiBin_128,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,372,354,78,order,0.82,0.78,0.4,0.58,2.04,0.61,0.48,True
SemiBin_133,k__Bacteria (UID2566),525,208,136,145,51,12,0,0,0,30.01,5.95,75.0,699,659,175,phylum,0.97,0.91,0.5,0.03,0.05,0.58,0.53,False
SemiBin_136,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,272,254,56,genus,0.89,0.83,0.31,0.09,0.19,0.7,0.59,True
SemiBin_137,c__Gammaproteobacteria (UID4267),119,544,284,392,136,15,1,0,0,20.33,2.56,33.33,474,435,90,class,0.85,0.78,0.16,0.23,0.61,0.5,0.39,True
SemiBin_138,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,672,282,16,kingdom,1.0,0.42,0.02,0.02,0.04,0.44,0.18,True
SemiBin_139,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,643,255,23,kingdom,1.0,0.4,0.0,0.03,0.06,0.41,0.16,True
SemiBin_14,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1357,554,146,kingdom,1.0,0.41,0.44,0.03,0.06,0.43,0.18,True
