sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_59.fa	OTU_97.36230.0	0.9786677637159434	1.0	2357840	2307542	2307542	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_133.fa	OTU_97.32155.0	1.0	1.0	2419380	2419380	2419380	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_54.fa	OTU_97.34913.0	0.746682888272201	1.0	3129982	2337104	2337104	0.013333333333333334	1.0	75	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_31.fa	OTU_97.17807.0	0.7765553811890289	1.0	3095013	2403449	2403449	0.01694915254237288	1.0	59	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_32.fa	OTU_97.32419.1	1.0	1.0	2364363	2364363	2364363	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_170.fa	OTU_97.21926.0	1.0	1.0	2737885	2737885	2737885	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_33.fa	OTU_97.36502.0	0.916663755194617	1.0	2118058	1941547	1941547	0.07692307692307693	1.0	13	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_152.fa	OTU_97.36185.0	1.0	1.0	2474135	2474135	2474135	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_38.fa	OTU_97.80.0	0.7791061648428983	1.0	2959897	2306074	2306074	0.01680672268907563	1.0	119	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/seed/S11/new_norm/output3/output_recluster_bins/SemiBin_136.fa	OTU_97.36161.1	1.0	1.0	3433002	3433002	3433002	1.0	1.0	1	1	1
