sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_97.fa	OTU_97.23667.1	0.9965537451646934	1.0	2175405	2167908	2167908	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_84.fa	OTU_97.143.0	1.0	1.0	3294995	3294995	3294995	1.0	1.0	30	30	30
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_77.fa	OTU_97.14837.0	0.9747951240053122	1.0	1852340	1805652	1805652	0.15384615384615385	1.0	13	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_237.fa	OTU_97.39115.0	1.0	1.0	2143825	2143825	2143825	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_233.fa	OTU_97.41189.0	1.0	1.0	2324977	2324977	2324977	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_230.fa	OTU_97.237.0	1.0	1.0	3176056	3176056	3176056	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_28.fa	OTU_97.37887.0	0.49062684397188155	1.0	4390997	2154341	2154341	0.017241379310344827	1.0	58	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_223.fa	OTU_97.20271.0	0.9969937193821142	1.0	1977194	1971250	1971250	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_3.fa	OTU_97.40548.0	0.4084601854791903	1.0	5325557	2175278	2175278	0.005917159763313609	1.0	169	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S14/new_norm/output4/output_recluster_bins/SemiBin_207.fa	OTU_97.45365.0	1.0	1.0	2096866	2096866	2096866	1.0	1.0	1	1	1
