,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,f__Porphyromonadaceae (UID2622),35,475,318,302,168,5,0,0,0,37.54,0.84,100.0,699,661,153,kingdom,1.0,0.95,0.0,0.0,0.0,0.91,0.86,True
SemiBin_1,f__Porphyromonadaceae (UID2622),35,475,318,9,258,207,1,0,0,98.35,48.93,92.86,2225,2141,146,kingdom,1.0,0.96,0.0,0.0,0.0,0.92,0.89,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,15.52,0.0,0.0,281,273,83,class,0.97,0.94,0.35,0.04,0.09,0.76,0.71,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,347,318,80,order,0.9,0.82,0.3,0.07,0.16,0.59,0.49,True
SemiBin_102,o__Clostridiales (UID1212),172,263,149,95,168,0,0,0,0,57.79,0.0,0.0,880,862,183,genus,0.96,0.94,0.03,0.14,0.32,0.94,0.89,True
SemiBin_106,o__Selenomonadales (UID1024),64,334,167,149,183,2,0,0,0,56.86,0.3,0.0,1180,1161,223,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_108,c__Clostridia (UID1118),387,223,124,2,220,1,0,0,0,98.39,0.27,0.0,2392,2144,97,family,0.8,0.72,0.05,0.66,2.85,0.58,0.41,True
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,433,381,53,genus,0.65,0.57,0.42,0.77,8.23,0.64,0.36,True
SemiBin_110,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.34,0.0,0.0,383,371,82,class,0.97,0.94,0.57,0.13,0.29,0.94,0.88,False
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,529,515,97,family,0.95,0.92,0.61,0.03,0.06,0.94,0.86,False
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,304,282,42,genus,0.93,0.87,0.63,0.19,0.44,0.94,0.82,False
SemiBin_119,o__Clostridiales (UID1212),172,261,147,48,193,16,4,0,0,95.19,11.11,50.0,2105,2070,118,family,0.98,0.96,0.26,0.02,0.04,0.95,0.92,True
SemiBin_12,p__Actinobacteria (UID2112),31,211,124,0,210,1,0,0,0,100.0,0.81,0.0,1976,1929,84,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
SemiBin_122,k__Bacteria (UID203),5449,103,57,80,23,0,0,0,0,20.1,0.0,0.0,1175,1056,299,genus,0.51,0.46,0.35,0.34,1.09,0.57,0.26,True
SemiBin_123,k__Bacteria (UID203),5449,103,58,91,12,0,0,0,0,18.97,0.0,0.0,561,530,147,class,0.95,0.9,0.31,0.42,0.95,0.63,0.56,True
SemiBin_125,k__Bacteria (UID203),5449,104,58,67,36,1,0,0,0,50.67,1.72,0.0,1232,1174,229,family,0.93,0.89,0.2,0.57,2.04,0.69,0.62,True
SemiBin_126,o__Clostridiales (UID1212),172,263,149,22,202,37,2,0,0,89.6,15.8,9.3,2061,1965,58,genus,0.86,0.82,0.27,0.08,0.17,0.93,0.76,True
SemiBin_127,p__Bacteroidetes (UID2605),350,314,208,52,257,5,0,0,0,93.42,2.16,60.0,2152,2126,180,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_128,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,383,371,72,genus,0.92,0.89,0.7,0.41,1.37,0.94,0.84,False
SemiBin_129,p__Bacteroidetes (UID2605),350,314,208,4,302,8,0,0,0,98.32,2.8,50.0,2598,2517,76,genus,0.92,0.89,0.1,0.03,0.07,0.85,0.76,True
SemiBin_13,o__Clostridiales (UID1212),172,263,149,4,259,0,0,0,0,97.32,0.0,0.0,1736,1698,73,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
SemiBin_134,o__Clostridiales (UID1212),172,263,149,11,250,2,0,0,0,95.3,0.69,0.0,2045,1975,189,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.91,True
SemiBin_135,o__Clostridiales (UID1212),172,263,149,33,226,4,0,0,0,88.02,2.01,50.0,2102,1912,134,family,0.9,0.82,0.11,0.58,2.35,0.71,0.59,True
SemiBin_136,o__Clostridiales (UID1212),172,263,149,55,207,1,0,0,0,89.78,0.67,0.0,2047,1910,109,genus,0.7,0.66,0.05,0.8,7.74,0.62,0.41,True
SemiBin_137,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,212,195,52,phylum,0.96,0.89,0.78,0.1,0.23,0.7,0.62,False
SemiBin_139,p__Bacteroidetes (UID2605),350,314,208,3,309,2,0,0,0,99.49,0.51,0.0,2162,2119,94,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_141,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,243,236,33,genus,0.78,0.76,0.41,0.81,6.67,0.82,0.62,True
SemiBin_142,c__Clostridia (UID1118),387,223,124,131,92,0,0,0,0,31.69,0.0,0.0,807,741,187,family,0.88,0.8,0.24,0.28,0.81,0.64,0.52,True
SemiBin_146,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,373,344,73,phylum,0.97,0.9,1.0,0.03,0.07,0.76,0.68,False
SemiBin_148,o__Clostridiales (UID1212),172,261,147,43,198,20,0,0,0,93.92,9.24,50.0,1998,1947,115,family,0.97,0.94,0.24,0.03,0.06,0.86,0.81,True
SemiBin_153,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,308,287,54,genus,0.74,0.69,0.45,0.59,3.96,0.8,0.55,False
SemiBin_162,f__Bifidobacteriaceae (UID1458),77,464,220,0,449,15,0,0,0,100.0,4.17,40.0,2005,1932,49,kingdom,1.0,0.96,0.0,0.0,0.0,0.93,0.9,True
SemiBin_164,o__Clostridiales (UID1212),172,263,149,6,257,0,0,0,0,97.27,0.0,0.0,1908,1877,83,genus,0.95,0.93,0.09,0.03,0.05,0.97,0.9,True
SemiBin_165,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,302,148,43,phylum,0.96,0.47,0.42,0.19,0.48,0.47,0.22,True
SemiBin_168,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,677,557,81,genus,0.72,0.59,0.55,0.75,5.96,0.76,0.45,False
SemiBin_169,f__Bifidobacteriaceae (UID1462),65,476,217,17,456,3,0,0,0,94.47,0.73,33.33,1896,1788,53,kingdom,1.0,0.94,0.0,0.0,0.0,0.93,0.88,True
SemiBin_17,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,1035,913,107,class,0.93,0.82,0.21,0.12,0.29,0.62,0.51,True
SemiBin_18,f__Lachnospiraceae (UID1286),57,420,207,192,226,1,1,0,0,60.67,1.45,0.0,1504,1472,344,class,0.99,0.97,0.35,0.15,0.33,0.87,0.84,True
SemiBin_183,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,205,199,44,order,0.92,0.89,0.42,0.12,0.27,0.73,0.65,True
SemiBin_184,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,1.72,0.0,0.0,195,177,45,class,0.98,0.89,0.8,0.02,0.05,0.69,0.61,False
SemiBin_187,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,339,327,34,genus,0.97,0.94,0.58,0.19,0.49,0.97,0.91,False
SemiBin_19,k__Bacteria (UID203),5449,102,56,96,6,0,0,0,0,0.97,0.0,0.0,731,691,143,genus,0.81,0.77,0.39,0.13,0.31,0.9,0.69,True
SemiBin_191,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,454,443,55,genus,0.86,0.83,0.5,0.85,9.21,0.92,0.77,False
SemiBin_192,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,314,295,56,class,0.96,0.9,0.65,0.05,0.1,0.79,0.72,False
SemiBin_20,o__Clostridiales (UID1212),172,261,147,12,241,8,0,0,0,94.56,3.4,50.0,2076,1993,211,family,0.94,0.9,0.2,0.1,0.22,0.74,0.67,True
SemiBin_204,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,271,263,60,phylum,1.0,0.97,0.8,0.11,0.24,0.93,0.9,False
SemiBin_206,o__Clostridiales (UID1212),172,263,149,12,251,0,0,0,0,93.29,0.0,0.0,1975,1827,66,family,0.9,0.83,0.04,0.65,4.12,0.61,0.51,True
SemiBin_215,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,281,235,65,class,0.94,0.79,0.95,0.09,0.2,0.83,0.65,False
SemiBin_218,o__Clostridiales (UID1212),172,263,149,13,250,0,0,0,0,93.29,0.0,0.0,1876,1760,49,genus,0.73,0.68,0.05,0.42,1.75,0.65,0.44,True
SemiBin_22,k__Bacteria (UID203),5449,98,58,97,1,0,0,0,0,0.34,0.0,0.0,657,648,101,genus,0.69,0.68,0.58,0.77,9.21,0.96,0.65,False
SemiBin_23,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,12.07,0.0,0.0,973,951,291,kingdom,1.0,0.98,0.0,0.0,0.0,0.9,0.88,True
SemiBin_24,k__Bacteria (UID203),5449,104,58,89,14,1,0,0,0,10.03,0.16,0.0,672,662,205,family,0.96,0.94,0.49,0.03,0.07,0.96,0.91,False
SemiBin_26,o__Clostridiales (UID1226),155,278,158,157,121,0,0,0,0,48.15,0.0,0.0,1158,1140,284,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_27,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,6.9,0.0,0.0,605,600,200,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
SemiBin_28,p__Bacteroidetes (UID2605),350,314,208,2,310,2,0,0,0,99.04,0.96,0.0,1985,1889,98,family,0.89,0.85,0.13,0.21,0.55,0.67,0.57,True
SemiBin_3,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,441,413,58,genus,0.76,0.71,0.37,0.78,6.79,0.82,0.58,True
SemiBin_30,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,244,220,27,genus,0.64,0.58,0.19,0.85,8.95,0.7,0.4,True
SemiBin_31,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,23.04,0.0,0.0,368,344,95,family,0.9,0.84,0.12,0.31,0.97,0.58,0.49,True
SemiBin_32,c__Clostridia (UID1118),387,223,124,21,201,1,0,0,0,86.29,0.81,0.0,1421,1339,221,family,0.87,0.82,0.19,0.51,2.31,0.62,0.51,True
SemiBin_33,k__Bacteria (UID203),5449,102,56,62,39,1,0,0,0,59.61,1.79,100.0,1524,1507,249,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
SemiBin_34,f__Enterobacteriaceae (UID5124),134,1173,336,80,1087,6,0,0,0,88.14,0.67,16.67,3239,3225,423,genus,0.97,0.97,0.04,0.08,0.17,1.0,0.96,True
SemiBin_35,p__Bacteroidetes (UID2605),350,314,208,152,162,0,0,0,0,51.68,0.0,0.0,1390,1371,328,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_37,k__Bacteria (UID203),5449,103,57,94,9,0,0,0,0,14.04,0.0,0.0,726,710,216,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
SemiBin_38,p__Bacteroidetes (UID2605),350,314,208,26,281,7,0,0,0,95.59,1.88,57.14,2216,2197,125,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.97,True
SemiBin_39,o__Bacteroidales (UID2654),163,486,266,119,355,12,0,0,0,75.66,1.67,0.0,2557,2467,524,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.91,True
SemiBin_4,o__Bacteroidales (UID2621),198,427,260,179,247,1,0,0,0,62.52,0.13,0.0,2010,1971,444,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
SemiBin_40,o__Bacteroidales (UID2617),213,406,265,146,258,2,0,0,0,63.73,0.5,0.0,1182,1161,291,family,0.98,0.97,0.04,0.03,0.07,0.97,0.94,True
SemiBin_43,f__Bifidobacteriaceae (UID1462),65,476,217,26,435,15,0,0,0,96.28,5.3,33.33,1849,1793,108,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_44,o__Clostridiales (UID1212),172,263,149,26,236,1,0,0,0,85.23,0.67,0.0,1640,1548,94,family,0.9,0.85,0.1,0.55,1.67,0.72,0.62,True
SemiBin_46,o__Clostridiales (UID1212),172,263,149,30,217,16,0,0,0,86.89,4.12,75.0,2380,2234,109,genus,0.69,0.65,0.09,0.81,8.85,0.64,0.41,True
SemiBin_49,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,15.52,0.0,0.0,419,418,125,kingdom,1.0,1.0,0.0,0.0,0.0,0.99,0.98,True
