,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,341,325,77,class,0.98,0.93,0.67,0.04,0.09,0.87,0.81,False
SemiBin_1,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,468,444,96,family,0.67,0.64,0.46,0.5,1.16,0.63,0.4,False
SemiBin_10,c__Gammaproteobacteria (UID4443),356,448,269,57,386,5,0,0,0,87.69,1.43,20.0,3279,3145,442,genus,0.88,0.85,0.33,0.08,0.19,0.76,0.64,True
SemiBin_102,c__Gammaproteobacteria (UID4201),1164,275,174,128,140,7,0,0,0,52.65,2.42,85.71,773,714,136,class,0.89,0.82,0.17,0.08,0.19,0.52,0.42,True
SemiBin_103,k__Bacteria (UID203),5449,99,53,73,26,0,0,0,0,33.7,0.0,0.0,634,569,132,phylum,0.93,0.84,0.52,0.02,0.05,0.5,0.42,False
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,522,195,67,kingdom,1.0,0.37,0.0,0.06,0.13,0.41,0.15,True
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,701,263,118,kingdom,1.0,0.38,0.0,0.03,0.05,0.4,0.15,True
SemiBin_106,k__Bacteria (UID203),5449,99,53,94,5,0,0,0,0,9.43,0.0,0.0,284,274,63,class,0.93,0.89,0.15,0.14,0.31,0.56,0.5,True
SemiBin_107,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,330,290,81,class,0.88,0.77,0.18,0.15,0.37,0.5,0.39,True
SemiBin_108,k__Archaea (UID2),207,149,107,140,9,0,0,0,0,2.3,0.0,0.0,357,78,53,kingdom,1.0,0.22,0.0,0.13,0.29,0.37,0.08,True
