sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.4305.0	OTU_97.4305.0	1.0	1.0	215693	215693	215693	1.0	1.0	880	880	880
gsa	OTU_97.605.0	OTU_97.605.0	1.0	1.0	4079392	4079392	4079392	1.0	1.0	1	1	1
gsa	OTU_97.5710.0	OTU_97.5710.0	1.0	1.0	4145476	4145476	4145476	1.0	1.0	3	3	3
gsa	OTU_97.45059.0	OTU_97.45059.0	1.0	1.0	4481227	4481227	4481227	1.0	1.0	27	27	27
gsa	OTU_97.10948.0	OTU_97.10948.0	1.0	1.0	5726506	5726506	5726506	1.0	1.0	22	22	22
gsa	OTU_97.20224.0	OTU_97.20224.0	1.0	1.0	4307946	4307946	4307946	1.0	1.0	24	24	24
gsa	OTU_97.1145.0	OTU_97.1145.0	1.0	1.0	3862757	3862757	3862757	1.0	1.0	24	24	24
gsa	OTU_97.4007.0	OTU_97.4007.0	1.0	1.0	4149431	4149431	4149431	1.0	1.0	28	28	28
gsa	OTU_97.44483.0	OTU_97.44483.0	1.0	1.0	2974359	2974359	2974359	1.0	1.0	4	4	4
gsa	OTU_97.6178.0	OTU_97.6178.0	1.0	1.0	4839707	4839707	4839707	1.0	1.0	6	6	6
gsa	OTU_97.29117.0	OTU_97.29117.0	1.0	1.0	3954894	3954894	3954894	1.0	1.0	17	17	17
gsa	OTU_97.40668.0	OTU_97.40668.0	1.0	1.0	4902072	4902072	4902072	1.0	1.0	5	5	5
gsa	OTU_97.427.0	OTU_97.427.0	1.0	1.0	2745236	2745236	2745236	1.0	1.0	1	1	1
gsa	OTU_97.34815.0	OTU_97.34815.0	1.0	1.0	3207434	3207434	3207434	1.0	1.0	7	7	7
gsa	OTU_97.365.0	OTU_97.365.0	1.0	1.0	4597180	4597180	4597180	1.0	1.0	3	3	3
gsa	OTU_97.41827.1	OTU_97.41827.1	1.0	1.0	4662332	4662332	4662332	1.0	1.0	23	23	23
