,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449,104,58, 99,5,0,0,0, 0,5.17,0.00, 0.00,468,437,140,genus,0.71,0.66,0.75,0.24,0.68,0.68,0.45,False
bin.1,k__Bacteria (UID3187),2258,188, 117,137,50, 1,0,0, 0, 27.64,0.85, 0.00,1125,983,245,phylum,0.88,0.77,0.41,0.11,0.26,0.61,0.46,True
bin.10, k__Archaea (UID2),207, 149, 107, 35, 105, 8,1,0, 0, 73.83,7.01,63.64,1825,1615,260,kingdom,1.0,0.88,0.15,0.02,0.05,0.81,0.72,True
bin.102, k__Bacteria (UID203),5449,104,58, 91,13, 0,0,0, 0, 16.21,0.00, 0.00,815,773,189,order,0.84,0.8,0.61,0.11,0.25,0.74,0.59,False
bin.103, k__Bacteria (UID203),5449,104,58, 52,43, 9,0,0, 0, 73.45, 11.03,55.56,3591,3486,299,phylum,0.94,0.92,0.19,0.05,0.11,0.81,0.74,True
bin.106, k__Bacteria (UID203),5449,103,57, 95,7,1,0,0, 0, 11.40,1.75,100.00,1154,1082,184,family,0.8,0.75,0.48,0.03,0.05,0.81,0.61,False
bin.11, k__Bacteria (UID2982), 88, 230, 148,187,42, 1,0,0, 0, 16.08,0.68, 0.00,655,591,206,family,0.71,0.64,0.51,0.27,0.81,0.65,0.41,False
bin.115, k__Bacteria (UID203),5449,104,58, 93,11, 0,0,0, 0, 10.11,0.00, 0.00,235,224,74,family,0.81,0.77,0.76,0.07,0.15,0.79,0.61,False
bin.127, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,208,190,65,family,0.62,0.56,0.26,0.56,3.12,0.57,0.32,True
bin.128, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,255,185,63,order,0.56,0.4,0.59,0.61,2.99,0.63,0.26,False
bin.13,k__Bacteria (UID203),5449,104,58, 88,15, 1,0,0, 0, 22.07,1.72, 0.00,1340,1149,330,order,0.53,0.45,0.27,0.44,1.6,0.57,0.26,True
bin.140, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,230,204,91,genus,0.64,0.57,0.42,0.21,0.49,0.58,0.33,True
bin.142, root (UID1), 5656, 56,24, 54,2,0,0,0, 0,2.08,0.00, 0.00,313,261,81,kingdom,1.0,0.83,0.42,0.02,0.05,0.52,0.44,True
bin.146,k__Archaea (UID2),207, 149, 107,119,30, 0,0,0, 0, 20.56,0.00, 0.00,595,534,137,class,0.8,0.72,0.31,0.03,0.07,0.66,0.48,True
bin.15,k__Bacteria (UID203),5449,104,58, 91,13, 0,0,0, 0, 11.29,0.00, 0.00,279,252,79,family,0.47,0.43,0.65,0.71,4.76,0.61,0.26,False
bin.157, k__Bacteria (UID203),5449,104,58, 98,6,0,0,0, 0, 10.34,0.00, 0.00,390,372,93,family,0.78,0.74,0.97,0.09,0.2,0.81,0.6,False
bin.16,k__Bacteria (UID203),5449,104,58, 73,31, 0,0,0, 0, 43.10,0.00, 0.00,1505,1303,419,order,0.5,0.43,0.2,0.53,2.62,0.55,0.24,True
bin.162,k__Archaea (UID2),207, 149, 107,114,35, 0,0,0, 0, 25.13,0.00, 0.00,583,531,135,class,0.83,0.75,0.53,0.08,0.17,0.68,0.51,False
bin.18,k__Bacteria (UID203),5449,104,58, 18,61, 22, 3,0, 0, 74.43, 22.31,41.94,3001,2781,430,class,0.85,0.79,0.31,0.05,0.12,0.89,0.7,True
bin.183, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,498,291,95,phylum,0.85,0.5,0.16,0.6,3.23,0.56,0.28,True
bin.184, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1078,853,205,family,0.53,0.42,0.73,0.08,0.18,0.78,0.32,False
bin.189, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,334,315,116,genus,0.53,0.5,0.78,0.4,1.26,0.62,0.31,False
bin.19,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,517,420,212,order,0.75,0.61,0.56,0.38,1.19,0.63,0.38,False
