,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Clostridiales (UID1212),172,263,149,51,212,0,0,0,0,77.0,0.0,0.0,1803,1772,264,genus,0.95,0.93,0.29,0.03,0.06,0.97,0.91,True
SemiBin_1,o__Clostridiales (UID1212),172,263,149,28,233,2,0,0,0,89.49,0.84,100.0,1986,1885,230,kingdom,1.0,0.95,0.0,0.0,0.0,0.94,0.89,True
SemiBin_10,k__Bacteria (UID203),5449,102,56,70,32,0,0,0,0,48.21,0.0,0.0,1586,1566,241,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,273,221,30,phylum,0.99,0.8,0.54,0.06,0.14,0.7,0.56,False
SemiBin_11,k__Bacteria (UID203),5449,102,56,84,17,1,0,0,0,26.25,1.79,0.0,1098,1083,226,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
SemiBin_12,o__Clostridiales (UID1212),172,260,146,92,167,1,0,0,0,61.3,0.68,0.0,1520,1476,302,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_128,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,0.47,0.0,0.0,833,478,48,phylum,0.95,0.54,0.91,0.29,0.69,0.64,0.35,False
SemiBin_13,k__Bacteria (UID203),5449,102,56,94,8,0,0,0,0,1.3,0.0,0.0,742,726,117,genus,0.72,0.71,0.66,0.71,5.83,0.97,0.69,False
SemiBin_136,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,229,219,41,order,0.97,0.93,0.48,0.32,0.78,0.86,0.8,False
SemiBin_14,o__Bacteroidales (UID2657),160,491,268,446,43,2,0,0,0,2.76,0.02,100.0,304,162,26,genus,0.78,0.42,1.0,0.2,0.53,0.88,0.37,False
SemiBin_15,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,375,79,35,kingdom,0.99,0.21,0.0,0.0,0.0,0.41,0.09,True
SemiBin_16,o__Bacteroidales (UID2657),160,492,269,181,309,2,0,0,0,68.77,0.56,0.0,2104,2087,433,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
SemiBin_17,f__Lachnospiraceae (UID1286),57,420,207,117,288,15,0,0,0,69.38,2.85,66.67,2144,2056,347,class,0.98,0.94,0.38,0.2,0.48,0.86,0.81,True
SemiBin_18,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,375,360,104,genus,0.92,0.89,0.65,0.05,0.09,0.88,0.78,False
SemiBin_19,o__Bacteroidales (UID2617),213,406,265,27,375,4,0,0,0,93.18,0.97,50.0,2083,2001,206,genus,0.92,0.88,0.28,0.1,0.23,0.91,0.81,True
SemiBin_2,o__Bacteroidales (UID2657),160,492,269,386,105,1,0,0,0,20.37,0.05,0.0,739,713,227,genus,0.95,0.92,0.58,0.04,0.07,0.96,0.88,False
SemiBin_21,k__Bacteria (UID203),5449,102,56,49,51,1,1,0,0,75.84,3.57,100.0,2076,2026,228,family,0.96,0.94,0.3,0.05,0.1,0.93,0.87,True
SemiBin_22,o__Clostridiales (UID1212),172,263,149,28,228,7,0,0,0,84.45,3.38,85.71,1766,1658,235,family,0.9,0.84,0.12,0.51,1.63,0.72,0.61,True
SemiBin_23,f__Lachnospiraceae (UID1286),57,420,207,8,404,8,0,0,0,98.07,1.72,12.5,2994,2890,92,genus,0.87,0.84,0.29,0.13,0.3,0.94,0.79,True
SemiBin_24,o__Clostridiales (UID1212),172,263,149,223,40,0,0,0,0,9.84,0.0,0.0,301,263,79,genus,0.86,0.75,0.18,0.21,0.58,0.66,0.5,True
