,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, p__Euryarchaeota (UID3), 148, 188, 125,138,48,2,0,0, 0, 28.08,1.20,50.00,764,702,208,phylum,0.95,0.87,0.48,0.03,0.06,0.62,0.54,False
bin.1, c__Gammaproteobacteria (UID4444),263, 498, 228,265, 224,9,0,0, 0, 42.21,2.23,55.56,1203,1164,291,class,0.98,0.95,0.39,0.02,0.05,0.77,0.74,True
bin.10,k__Bacteria (UID203),5449,104,58, 71,26,7,0,0, 0, 47.41,6.90, 0.00,632,584,105,phylum,0.93,0.86,0.18,0.07,0.16,0.52,0.44,True
bin.104, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,145,128,85,phylum,0.95,0.84,0.89,0.11,0.25,0.46,0.39,False
bin.106,k__Bacteria (UID3187),2258,190, 119,128,60,2,0,0, 0, 27.65,0.35,100.00,1092,948,259,family,0.62,0.54,0.63,0.26,0.74,0.59,0.32,False
bin.107,s__algicola (UID2846), 47, 571, 303,277, 230,60, 4,0, 0, 49.69, 12.04,37.50,1026,1005,244,phylum,0.99,0.97,0.61,0.03,0.06,0.62,0.6,False
bin.108, k__Bacteria (UID203),5449,104,58, 34,44,23, 2,1, 0, 67.24, 23.35,20.00,1978,1902,191,class,0.95,0.91,0.17,0.02,0.05,0.66,0.6,True
bin.111, k__Bacteria (UID203),5449,104,58, 84,20,0,0,0, 0, 18.03,0.00, 0.00,341,306,85,phylum,0.95,0.85,0.89,0.09,0.19,0.54,0.46,False
bin.112, p__Euryarchaeota (UID3), 148, 188, 125, 28, 152,8,0,0, 0, 81.87,4.35,75.00,1668,1545,174,kingdom,1.0,0.93,0.3,0.06,0.13,0.63,0.58,True
bin.113, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,315,136,64,kingdom,1.0,0.43,0.0,0.0,0.0,0.38,0.16,True
bin.114, c__Gammaproteobacteria (UID4201),1164,275, 174,156,98,20, 1,0, 0, 41.29,7.24, 4.35,1013,958,191,family,0.58,0.55,0.11,0.41,1.68,0.59,0.32,True
bin.12,k__Bacteria (UID203),5449,104,58, 26,55,16, 7,0, 0, 68.10, 10.79, 8.11,2605,2476,449,family,0.77,0.73,0.29,0.47,1.96,0.62,0.45,True
bin.127,f__Rhodobacteraceae (UID3340), 84, 568, 330,140, 412,15, 1,0, 0, 79.86,3.08,11.11,2095,2046,210,kingdom,1.0,0.98,0.0,0.0,0.0,0.82,0.8,True
bin.13, f__Rhodobacteraceae (UID3340), 84, 568, 330, 57, 259, 221, 28, 2, 1, 90.13, 52.17,21.41,3917,3776,495,order,0.95,0.92,0.34,0.04,0.08,0.87,0.8,True
bin.132, k__Bacteria (UID203),5449,104,58, 62,30,11, 1,0, 0, 56.11, 16.14,28.57,1612,1528,376,phylum,0.98,0.93,0.61,0.02,0.05,0.62,0.58,False
bin.133,k__Archaea (UID2),207, 149, 107,139,10,0,0,0, 0,0.72,0.00, 0.00,424,86,32,kingdom,1.0,0.2,0.0,0.09,0.2,0.37,0.07,True
bin.139,s__algicola (UID2846), 47, 571, 303,503,60,8,0,0, 0,8.84,1.00,12.50,262,249,53,phylum,0.93,0.89,0.82,0.09,0.21,0.59,0.52,False
