sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_155.fa	OTU_97.38344.0	1.0	1.0	2186356	2186356	2186356	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_120.fa	OTU_97.44550.0	1.0	1.0	2064048	2064048	2064048	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_124.fa	OTU_97.45058.0	0.837549698778594	1.0	1997534	1673034	1673034	0.02702702702702703	1.0	37	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_125.fa	OTU_97.44958.0	1.0	1.0	1769923	1769923	1769923	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_126.fa	OTU_97.39679.0	1.0	1.0	1795556	1795556	1795556	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_202.fa	OTU_97.44294.0	1.0	1.0	1924501	1924501	1924501	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_198.fa	OTU_97.20.0	1.0	1.0	2300980	2300980	2300980	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_191.fa	OTU_97.4075.0	1.0	1.0	2843069	2843069	2843069	1.0	1.0	7	7	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_79.fa	OTU_97.26568.1	1.0	1.0	1930011	1930011	1930011	1.0	1.0	32	32	32
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_76.fa	OTU_97.39112.0	0.9577967686611287	1.0	1907816	1827300	1827300	0.08333333333333333	1.0	12	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_152.fa	OTU_97.15438.0	1.0	1.0	3752813	3752813	3752813	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_153.fa	OTU_97.40667.0	1.0	1.0	2444896	2444896	2444896	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_154.fa	OTU_97.12103.0	0.998172567584258	1.0	5513747	5503671	5503671	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_62.fa	OTU_97.13391.1	0.8595370855290533	1.0	2638846	2268186	2268186	0.21052631578947367	1.0	19	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_156.fa	OTU_97.20271.0	1.0	1.0	1971236	1971236	1971236	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_178.fa	OTU_97.31969.0	0.9907481956049493	1.0	2592143	2568161	2568161	0.5454545454545454	1.0	11	6	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_161.fa	OTU_97.5278.0	1.0	1.0	2272950	2272950	2272950	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_163.fa	OTU_97.23667.1	0.9809001407615239	1.0	2210121	2167908	2167908	0.14285714285714285	1.0	7	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_167.fa	OTU_97.429.0	1.0	1.0	2800557	2800557	2800557	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_57.fa	OTU_97.1906.0	0.7228700815330943	1.0	2263866	1636481	1636481	0.03333333333333333	1.0	30	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_86.fa	OTU_97.3142.0	0.38636805357599	1.0	4321936	1669858	1669858	0.03614457831325301	1.0	83	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_171.fa	OTU_97.7964.0	1.0	1.0	2472591	2472591	2472591	1.0	1.0	5	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_222.fa	OTU_97.33907.0	1.0	1.0	1838964	1838964	1838964	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_41.fa	OTU_97.44565.0	0.8173583361106582	1.0	2091341	1709375	1709375	0.025	1.0	40	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_100.fa	OTU_97.42422.0	0.9857598381038821	1.0	2168304	2137427	2137427	0.16666666666666666	1.0	6	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_98.fa	OTU_97.43673.1	1.0	1.0	2372462	2372462	2372462	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_102.fa	OTU_97.45365.0	0.9843239056448774	1.0	2130250	2096856	2096856	0.16666666666666666	1.0	6	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_43.fa	OTU_97.9740.1	0.7198592739352142	1.0	2261699	1628105	1628105	0.006756756756756757	1.0	148	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_261.fa	OTU_97.30766.0	1.0	1.0	2767897	2767897	2767897	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_106.fa	OTU_97.27797.0	0.8065396939617016	1.0	2807165	2264090	2264090	0.057692307692307696	1.0	104	6	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S18/new_norm/output4/output_recluster_bins/SemiBin_49.fa	OTU_97.44769.0	0.5659899802044634	1.0	2950160	1669761	1669761	0.034482758620689655	1.0	29	1	1
