,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_1,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,795,617,128,order,0.89,0.69,0.41,0.52,1.98,0.58,0.4,True
SemiBin_10,o__Bacteroidales (UID2657),160,492,269,217,272,3,0,0,0,56.0,0.46,33.33,1470,1411,317,family,0.96,0.92,0.33,0.03,0.07,0.78,0.72,True
SemiBin_100,o__Clostridiales (UID1226),155,278,158,17,254,7,0,0,0,96.82,3.18,28.57,2877,2707,146,genus,0.84,0.79,0.53,0.07,0.16,0.96,0.75,False
SemiBin_101,o__Clostridiales (UID1226),155,278,158,15,261,2,0,0,0,92.72,0.42,0.0,2515,2414,48,genus,0.82,0.78,0.03,0.65,2.75,0.71,0.56,True
SemiBin_105,o__Clostridiales (UID1226),155,278,158,23,251,4,0,0,0,95.63,1.44,50.0,2123,2069,126,genus,0.86,0.83,0.07,0.78,7.71,0.72,0.6,True
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,333,315,38,genus,0.88,0.83,0.28,0.26,0.74,0.85,0.71,True
SemiBin_107,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,448,220,32,order,0.84,0.41,0.14,0.51,1.76,0.49,0.2,True
SemiBin_108,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,271,211,22,genus,0.61,0.47,0.39,0.67,3.76,0.64,0.3,True
SemiBin_11,k__Bacteria (UID203),5449,103,57,98,5,0,0,0,0,7.89,0.0,0.0,1093,1009,174,family,0.89,0.82,0.68,0.17,0.41,0.72,0.59,False
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,605,473,53,phylum,0.93,0.73,0.44,0.04,0.08,0.68,0.49,True
SemiBin_115,k__Bacteria (UID203),5449,102,58,96,6,0,0,0,0,10.34,0.0,0.0,530,425,140,family,0.81,0.65,0.58,0.11,0.26,0.62,0.4,False
SemiBin_116,o__Clostridiales (UID1226),155,278,158,8,267,3,0,0,0,96.47,0.78,66.67,2361,2289,127,family,0.95,0.93,0.1,0.17,0.38,0.88,0.81,True
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,311,240,16,phylum,0.98,0.76,0.74,0.33,0.79,0.67,0.51,False
SemiBin_119,o__Clostridiales (UID1226),155,278,158,8,263,7,0,0,0,96.96,4.43,28.57,2492,2427,82,genus,0.79,0.77,0.11,0.22,0.59,0.77,0.59,True
