,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Actinomycetales (UID1593),69,400,198,180,217,3,0,0,0,58.64,0.29,100.0,2238,2175,439,genus,0.9,0.88,0.63,0.1,0.22,0.96,0.84,False
SemiBin_1,c__Gammaproteobacteria (UID4201),1164,275,174,163,110,2,0,0,0,43.28,1.15,50.0,827,782,147,phylum,0.94,0.89,0.45,0.04,0.09,0.54,0.48,False
SemiBin_10,k__Bacteria (UID2569),434,278,186,162,104,12,0,0,0,33.41,3.91,83.33,760,709,183,family,0.74,0.69,0.1,0.59,2.79,0.53,0.37,True
SemiBin_11,k__Bacteria (UID203),5449,104,58,76,24,4,0,0,0,24.43,5.17,0.0,4869,1518,633,kingdom,1.0,0.31,0.0,0.08,0.17,0.4,0.13,True
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,396,149,47,kingdom,1.0,0.38,0.0,0.03,0.06,0.42,0.16,True
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,329,108,51,kingdom,0.98,0.32,0.0,0.0,0.0,0.39,0.13,True
SemiBin_116,k__Archaea (UID2),207,149,107,128,14,6,0,1,0,7.25,0.65,8.33,489,153,34,kingdom,1.0,0.31,0.0,0.14,0.31,0.37,0.12,True
SemiBin_12,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,376,358,92,family,0.8,0.77,0.15,0.15,0.38,0.61,0.47,True
SemiBin_121,k__Bacteria (UID203),5449,103,57,99,4,0,0,0,0,3.51,0.0,0.0,342,318,46,phylum,0.98,0.92,0.6,0.04,0.07,0.73,0.67,False
SemiBin_13,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,366,337,91,family,0.58,0.53,0.23,0.8,7.94,0.57,0.3,True
SemiBin_133,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,330,134,33,kingdom,1.0,0.41,0.61,0.06,0.13,0.44,0.18,False
SemiBin_14,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,468,452,110,phylum,0.97,0.94,1.0,0.21,0.5,0.72,0.67,False
SemiBin_141,k__Bacteria (UID203),5449,103,58,85,15,3,0,0,0,7.23,1.18,0.0,196,99,34,kingdom,1.0,0.51,1.0,0.04,0.08,0.57,0.29,False
SemiBin_143,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,2.59,0.0,0.0,281,273,55,class,0.99,0.96,0.56,0.04,0.09,0.76,0.73,False
SemiBin_15,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,14.66,0.0,0.0,731,673,186,family,0.7,0.65,0.22,0.6,2.99,0.63,0.41,True
SemiBin_16,root (UID1),5656,56,24,55,0,1,0,0,0,4.17,4.17,0.0,600,571,136,family,0.75,0.72,0.38,0.61,2.26,0.62,0.44,True
SemiBin_2,c__Gammaproteobacteria (UID4761),52,693,297,365,323,5,0,0,0,46.22,0.62,60.0,2121,2061,469,genus,0.91,0.89,0.2,0.1,0.21,0.85,0.75,True
SemiBin_20,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,937,269,174,kingdom,1.0,0.29,0.0,0.07,0.14,0.39,0.11,True
SemiBin_21,k__Bacteria (UID2569),434,278,186,34,238,6,0,0,0,88.71,2.44,33.33,2039,1880,315,phylum,0.97,0.89,0.21,0.02,0.05,0.53,0.47,True
SemiBin_22,c__Gammaproteobacteria (UID4443),356,451,270,286,162,3,0,0,0,37.08,0.93,66.67,694,655,122,class,0.89,0.84,0.17,0.13,0.31,0.54,0.45,True
SemiBin_23,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,309,43,38,kingdom,1.0,0.14,0.0,0.0,0.0,0.35,0.05,True
SemiBin_27,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,27.07,0.0,0.0,569,518,129,phylum,0.96,0.88,0.26,0.03,0.06,0.59,0.52,True
SemiBin_28,k__Bacteria (UID2569),434,278,186,73,199,6,0,0,0,70.7,2.96,33.33,1338,1263,221,phylum,0.96,0.91,0.07,0.02,0.05,0.57,0.52,True
SemiBin_29,p__Euryarchaeota (UID3),148,188,125,25,156,7,0,0,0,82.76,1.78,14.29,1350,1231,92,phylum,0.96,0.88,0.2,0.03,0.06,0.62,0.54,True
SemiBin_3,k__Archaea (UID2),207,149,107,140,7,2,0,0,0,7.01,0.93,0.0,1495,274,169,kingdom,1.0,0.18,0.0,0.12,0.27,0.43,0.08,True
SemiBin_30,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,381,167,50,kingdom,1.0,0.44,0.0,0.0,0.0,0.5,0.22,True
SemiBin_31,k__Bacteria (UID203),5449,103,57,93,10,0,0,0,0,14.04,0.0,0.0,261,249,55,class,0.94,0.9,0.11,0.12,0.28,0.56,0.51,True
SemiBin_32,k__Bacteria (UID2569),434,278,186,29,241,8,0,0,0,88.01,2.56,75.0,1899,1715,277,phylum,0.96,0.87,0.16,0.04,0.09,0.52,0.45,True
SemiBin_33,p__Euryarchaeota (UID3),148,188,125,73,112,3,0,0,0,51.48,1.09,33.33,1121,1029,239,kingdom,1.0,0.92,0.17,0.06,0.13,0.62,0.56,True
SemiBin_34,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,31.03,0.0,0.0,593,567,143,genus,0.47,0.45,0.08,0.42,1.74,0.52,0.23,True
SemiBin_35,c__Gammaproteobacteria (UID4443),356,451,270,292,155,4,0,0,0,33.51,1.11,0.0,635,591,129,class,0.91,0.84,0.27,0.1,0.21,0.51,0.43,True
SemiBin_36,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,5.56,0.0,0.0,580,504,141,family,0.61,0.53,0.59,0.3,0.88,0.59,0.31,False
SemiBin_37,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,19.48,0.0,0.0,534,488,140,family,0.82,0.75,0.03,0.69,4.14,0.54,0.41,True
SemiBin_38,c__Gammaproteobacteria (UID4443),356,451,270,249,194,8,0,0,0,44.21,2.14,75.0,1179,1159,227,genus,0.86,0.85,0.8,0.2,0.47,0.88,0.75,False
SemiBin_4,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,702,289,86,kingdom,1.0,0.41,0.36,0.05,0.1,0.42,0.17,True
SemiBin_40,k__Bacteria (UID2495),2993,147,91,96,51,0,0,0,0,32.98,0.0,0.0,392,390,81,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_46,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1577,254,174,kingdom,1.0,0.16,0.0,0.08,0.17,0.41,0.07,True
SemiBin_47,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,469,186,114,kingdom,1.0,0.4,0.0,0.03,0.06,0.42,0.17,True
SemiBin_5,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,584,159,112,kingdom,1.0,0.27,0.0,0.07,0.15,0.38,0.1,True
SemiBin_52,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,212,21,12,kingdom,1.0,0.1,0.0,0.05,0.1,0.47,0.05,True
SemiBin_53,k__Archaea (UID2),207,145,103,139,6,0,0,0,0,3.55,0.0,0.0,298,78,45,kingdom,1.0,0.26,0.0,0.12,0.26,0.37,0.1,True
SemiBin_54,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,577,245,71,kingdom,1.0,0.42,0.35,0.03,0.06,0.44,0.19,True
SemiBin_55,k__Archaea (UID2),207,149,107,136,12,1,0,0,0,9.1,0.93,0.0,665,237,110,kingdom,1.0,0.36,0.0,0.15,0.34,0.43,0.15,True
SemiBin_57,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,9.09,0.0,0.0,259,236,60,class,0.86,0.78,0.38,0.14,0.33,0.52,0.41,True
SemiBin_6,k__Archaea (UID2),207,149,107,137,10,2,0,0,0,8.49,1.4,0.0,2392,660,379,kingdom,1.0,0.28,0.0,0.06,0.13,0.43,0.12,True
SemiBin_60,k__Bacteria (UID1453),901,171,117,98,70,3,0,0,0,30.41,1.1,66.67,462,402,82,phylum,0.83,0.72,0.11,0.48,1.81,0.49,0.36,True
SemiBin_61,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,357,119,66,kingdom,1.0,0.33,0.0,0.03,0.05,0.4,0.13,True
SemiBin_68,k__Archaea (UID2),207,149,107,129,20,0,0,0,0,17.13,0.0,0.0,401,376,100,kingdom,1.0,0.94,0.42,0.02,0.04,0.91,0.85,True
SemiBin_69,o__Actinomycetales (UID1593),69,400,198,16,380,4,0,0,0,95.86,0.85,0.0,2600,2489,171,order,0.94,0.9,0.16,0.05,0.1,0.7,0.63,True
SemiBin_7,c__Gammaproteobacteria (UID4201),1164,275,174,175,97,3,0,0,0,31.69,1.44,100.0,611,608,110,order,0.97,0.97,0.23,0.04,0.09,0.95,0.92,True
SemiBin_70,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,453,161,39,kingdom,1.0,0.36,0.0,0.04,0.08,0.41,0.15,True
SemiBin_71,k__Archaea (UID2),207,149,107,128,17,4,0,0,0,7.25,0.29,0.0,512,163,49,kingdom,1.0,0.32,0.0,0.14,0.32,0.38,0.12,True
SemiBin_73,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,471,202,54,kingdom,1.0,0.43,0.0,0.0,0.0,0.42,0.18,True
SemiBin_77,c__Gammaproteobacteria (UID4201),1164,275,174,187,86,2,0,0,0,30.7,0.61,50.0,599,557,109,phylum,0.94,0.88,0.09,0.02,0.05,0.52,0.46,True
SemiBin_82,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,419,404,90,genus,0.95,0.91,0.07,0.26,0.63,0.67,0.61,True
SemiBin_85,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,339,123,42,kingdom,0.98,0.36,0.0,0.0,0.0,0.41,0.15,True
SemiBin_88,p__Cyanobacteria (UID2192),79,584,458,153,430,1,0,0,0,71.52,0.22,100.0,1194,1184,80,kingdom,1.0,0.99,0.0,0.0,0.0,0.99,0.98,True
SemiBin_89,k__Bacteria (UID203),5449,99,53,92,7,0,0,0,0,11.32,0.0,0.0,393,381,82,genus,0.86,0.84,0.7,0.08,0.17,0.76,0.64,False
SemiBin_94,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,297,284,69,family,0.81,0.77,0.61,0.19,0.46,0.66,0.51,False
SemiBin_97,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,0.63,0.0,0.0,231,222,45,genus,0.78,0.75,0.88,0.12,0.29,0.97,0.72,False
SemiBin_98,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,297,289,66,genus,0.51,0.49,0.63,0.59,2.47,0.68,0.33,False
