sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_157.fa	OTU_97.37297.0	0.9870883130790203	1.0	2713743	2678704	2678704	0.2857142857142857	1.0	14	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_89.fa	OTU_97.42356.0	1.0	1.0	2093292	2093292	2093292	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_85.fa	OTU_97.42457.0	0.9364045659052704	1.0	1941696	1818213	1818213	0.1	1.0	30	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_46.fa	OTU_97.27214.0	0.6751408252116677	1.0	4071004	2748501	2748501	0.006211180124223602	1.0	322	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_1.fa	OTU_97.7220.0	0.643975205234433	1.0	2526501	1627004	1627004	0.005263157894736842	1.0	190	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_26.fa	OTU_97.34305.1	0.9193027939031376	1.0	1693330	1556683	1556683	0.42105263157894735	1.0	57	24	24
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_255.fa	OTU_97.45246.0	1.0	1.0	2036294	2036294	2036294	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_229.fa	OTU_97.44237.0	1.0	1.0	2616381	2616381	2616381	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_130.fa	OTU_97.34663.1	1.0	1.0	2658358	2658358	2658358	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_213.fa	OTU_97.31367.0	1.0	1.0	1986734	1986734	1986734	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_2.fa	OTU_97.249.0	0.996396454638128	1.0	1670577	1664557	1664557	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_43.fa	OTU_97.40126.0	0.9994262012739581	0.9992505346632179	4482408	4479836	4483196	0.9891304347826086	0.978494623655914	92	91	93
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi_hash/seed/S1/new_norm/output0/output_recluster_bins/SemiBin_98.fa	OTU_97.9650.0	1.0	0.9983532829560673	6674414	6674414	6685423	1.0	0.9279279279279279	103	103	111
