,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,99,53,59,16,8,11,5,0,32.45,14.79,5.63,581,557,93,family,0.81,0.77,0.49,0.05,0.1,0.64,0.49,False
SemiBin_1,k__Bacteria (UID2495),2993,139,83,96,34,3,3,2,1,30.83,18.14,0.0,943,895,154,order,0.89,0.85,0.54,0.04,0.08,0.64,0.54,False
SemiBin_10,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,771,681,138,class,0.72,0.63,0.48,0.61,2.57,0.47,0.3,False
SemiBin_100,k__Bacteria (UID203),5449,104,58,18,25,40,19,2,0,70.69,49.4,65.14,1213,1127,198,class,0.91,0.84,0.15,0.12,0.28,0.54,0.46,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3725,1064,312,kingdom,1.0,0.29,0.0,0.03,0.05,0.4,0.11,True
SemiBin_102,k__Bacteria (UID203),5449,104,58,80,21,3,0,0,0,34.48,5.17,0.0,2132,1904,329,phylum,0.77,0.69,0.25,0.64,3.52,0.47,0.32,True
SemiBin_104,k__Bacteria (UID1452),924,151,101,25,125,1,0,0,0,84.65,0.5,100.0,1349,1228,110,phylum,0.82,0.75,0.12,0.52,2.11,0.48,0.36,True
SemiBin_105,k__Bacteria (UID1452),924,151,101,28,109,13,1,0,0,89.03,6.93,12.5,1633,1496,157,phylum,0.83,0.76,0.18,0.58,2.14,0.48,0.37,True
SemiBin_106,k__Bacteria (UID1453),901,171,117,88,66,10,3,4,0,48.06,11.92,11.63,986,853,135,class,0.67,0.58,0.1,0.72,4.68,0.48,0.28,True
SemiBin_107,k__Bacteria (UID1453),901,171,117,14,152,5,0,0,0,88.46,3.42,0.0,2553,2408,297,phylum,0.95,0.9,0.23,0.09,0.21,0.69,0.62,True
SemiBin_108,c__Gammaproteobacteria (UID4267),119,544,284,236,289,19,0,0,0,52.84,3.36,10.53,1141,1058,197,phylum,0.93,0.87,0.72,0.15,0.36,0.54,0.46,False
SemiBin_109,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,13.56,0.0,0.0,285,260,77,kingdom,1.0,0.91,0.79,0.03,0.07,0.51,0.46,False
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,483,448,98,genus,0.5,0.47,0.73,0.06,0.13,0.56,0.26,False
SemiBin_110,k__Bacteria (UID2495),2993,139,83,86,38,11,4,0,0,44.3,18.07,0.0,959,931,192,order,0.84,0.82,0.56,0.06,0.13,0.67,0.55,False
SemiBin_111,root (UID1),5656,56,24,52,0,4,0,0,0,12.5,12.5,0.0,321,305,43,class,0.93,0.88,0.42,0.03,0.07,0.59,0.52,True
SemiBin_112,k__Bacteria (UID203),5449,99,53,84,7,7,1,0,0,24.53,15.09,0.0,666,626,106,genus,0.86,0.81,0.23,0.39,0.9,0.6,0.48,True
SemiBin_113,k__Bacteria (UID203),5449,99,53,73,25,1,0,0,0,33.02,1.89,100.0,926,870,182,class,0.89,0.83,0.21,0.17,0.42,0.56,0.46,True
SemiBin_115,k__Archaea (UID2),207,145,103,118,25,2,0,0,0,20.13,0.97,50.0,1138,859,251,class,0.75,0.57,0.65,0.13,0.31,0.64,0.36,False
SemiBin_116,k__Bacteria (UID203),5449,103,57,88,14,1,0,0,0,17.19,1.75,100.0,1140,1004,237,genus,0.56,0.49,0.75,0.08,0.18,0.54,0.27,False
SemiBin_117,k__Bacteria (UID203),5449,103,57,88,15,0,0,0,0,16.28,0.0,0.0,523,470,98,phylum,0.76,0.68,0.19,0.74,3.8,0.46,0.31,True
SemiBin_118,k__Bacteria (UID3187),2258,182,112,29,152,1,0,0,0,90.12,0.89,0.0,2925,2273,200,genus,0.65,0.51,0.27,0.09,0.2,0.52,0.26,True
SemiBin_119,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,6.9,0.0,0.0,278,111,57,kingdom,1.0,0.4,0.0,0.05,0.09,0.42,0.17,True
SemiBin_12,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,452,403,82,order,0.62,0.55,0.79,0.65,3.13,0.55,0.3,False
SemiBin_120,p__Proteobacteria (UID3214),2231,190,119,48,133,9,0,0,0,77.22,5.88,66.67,1796,1118,249,class,0.83,0.52,0.07,0.36,1.21,0.45,0.23,True
SemiBin_121,k__Bacteria (UID203),5449,103,57,78,25,0,0,0,0,35.79,0.0,0.0,1129,1054,240,class,0.79,0.73,0.18,0.28,0.86,0.57,0.41,True
SemiBin_122,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,4.86,0.0,0.0,637,532,162,class,0.58,0.48,0.19,0.82,8.29,0.49,0.24,True
SemiBin_123,k__Bacteria (UID2566),525,208,136,22,178,8,0,0,0,88.15,4.41,0.0,1741,1658,195,phylum,0.98,0.93,0.42,0.02,0.04,0.62,0.57,True
SemiBin_125,k__Bacteria (UID203),5449,99,53,93,6,0,0,0,0,11.32,0.0,0.0,312,295,66,genus,0.91,0.86,0.16,0.25,0.61,0.64,0.55,True
SemiBin_126,root (UID1),5656,56,24,52,1,1,2,0,0,12.5,12.5,0.0,2686,2518,433,order,0.75,0.7,0.28,0.03,0.06,0.61,0.42,True
SemiBin_127,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,12.93,0.0,0.0,411,292,96,class,0.7,0.5,0.17,0.81,8.63,0.45,0.23,True
SemiBin_128,k__Bacteria (UID1453),901,171,117,95,65,11,0,0,0,35.99,3.66,18.18,1243,1184,271,phylum,0.98,0.94,0.28,0.06,0.13,0.73,0.68,True
SemiBin_13,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,2423,937,261,kingdom,1.0,0.39,0.0,0.04,0.08,0.41,0.16,True
SemiBin_131,k__Archaea (UID2),207,145,103,77,43,22,2,1,0,49.19,21.84,35.29,2083,1909,329,kingdom,1.0,0.92,0.21,0.09,0.19,0.73,0.67,True
SemiBin_133,k__Bacteria (UID2495),2993,147,91,8,134,5,0,0,0,96.3,4.46,20.0,2741,2460,166,genus,0.51,0.46,0.45,0.05,0.1,0.56,0.25,True
SemiBin_134,k__Bacteria (UID1453),901,171,117,3,153,14,1,0,0,98.12,11.11,23.53,2730,2607,152,phylum,0.97,0.92,0.16,0.08,0.18,0.7,0.65,True
SemiBin_135,k__Bacteria (UID1453),901,171,117,22,144,5,0,0,0,88.63,3.85,40.0,2128,2021,106,phylum,0.97,0.92,0.17,0.07,0.15,0.7,0.64,True
SemiBin_136,p__Proteobacteria (UID3880),1495,261,164,165,95,1,0,0,0,37.41,0.61,0.0,906,897,158,kingdom,1.0,0.99,0.0,0.0,0.0,0.9,0.89,True
SemiBin_137,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1365,533,180,kingdom,1.0,0.39,0.0,0.06,0.12,0.42,0.16,True
SemiBin_138,k__Archaea (UID2),207,145,103,20,102,23,0,0,0,83.98,15.59,30.43,1529,1481,171,kingdom,1.0,0.97,0.48,0.02,0.04,0.74,0.72,False
SemiBin_139,k__Archaea (UID2),207,145,103,22,70,45,7,1,0,82.04,42.83,26.39,1959,1819,245,kingdom,1.0,0.93,0.43,0.04,0.08,0.75,0.7,True
SemiBin_14,k__Bacteria (UID203),5449,99,53,60,38,1,0,0,0,50.81,1.89,0.0,960,930,153,genus,0.95,0.92,0.09,0.19,0.46,0.72,0.66,True
SemiBin_144,k__Archaea (UID2),207,149,107,138,11,0,0,0,0,3.55,0.0,0.0,472,131,46,kingdom,1.0,0.28,0.0,0.13,0.29,0.4,0.11,True
SemiBin_145,k__Bacteria (UID2495),2993,139,83,51,50,28,10,0,0,68.6,37.46,12.07,2029,1971,400,genus,0.94,0.91,0.17,0.16,0.36,0.77,0.7,True
SemiBin_146,c__Gammaproteobacteria (UID4443),356,451,270,122,315,14,0,0,0,66.09,1.42,21.43,1503,1480,181,class,0.97,0.96,0.28,0.02,0.04,0.8,0.77,True
SemiBin_148,k__Bacteria (UID2495),2993,147,91,39,102,5,1,0,0,73.44,7.69,12.5,1019,955,70,phylum,0.93,0.87,0.17,0.06,0.12,0.51,0.44,True
SemiBin_149,k__Bacteria (UID2495),2993,147,91,45,100,2,0,0,0,69.23,2.2,100.0,1078,1006,77,class,0.87,0.81,0.1,0.16,0.39,0.51,0.41,True
SemiBin_15,k__Bacteria (UID203),5449,99,53,82,14,3,0,0,0,28.3,5.66,0.0,1794,1668,373,family,0.58,0.54,0.27,0.46,1.91,0.56,0.3,True
SemiBin_150,k__Bacteria (UID203),5449,99,53,61,24,5,8,0,1,40.79,17.15,0.0,1229,1166,248,family,0.84,0.8,0.47,0.03,0.06,0.71,0.57,False
SemiBin_151,c__Gammaproteobacteria (UID4201),1164,275,174,79,162,32,2,0,0,74.84,12.45,0.0,1251,1187,38,phylum,0.93,0.88,0.52,0.11,0.26,0.5,0.44,False
SemiBin_152,c__Gammaproteobacteria (UID4267),119,544,284,109,417,18,0,0,0,77.71,2.02,0.0,1189,1114,12,phylum,0.9,0.85,0.12,0.03,0.07,0.5,0.43,True
SemiBin_153,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,423,355,119,family,0.5,0.42,0.31,0.32,1.06,0.45,0.19,True
SemiBin_154,k__Bacteria (UID1453),901,171,117,10,158,3,0,0,0,93.16,2.14,0.0,2537,2436,71,phylum,0.96,0.93,0.08,0.09,0.19,0.73,0.67,True
SemiBin_155,s__algicola (UID2846),47,571,303,165,367,36,3,0,0,65.38,6.47,24.44,1321,1286,205,order,0.93,0.9,0.25,0.05,0.11,0.64,0.57,True
SemiBin_156,c__Deltaproteobacteria (UID3216),83,247,155,15,231,1,0,0,0,91.81,0.65,0.0,2505,2300,96,order,0.48,0.44,0.11,0.76,5.98,0.52,0.23,True
SemiBin_157,k__Bacteria (UID1452),924,151,101,68,83,0,0,0,0,57.1,0.0,0.0,1600,1414,261,family,0.49,0.43,0.12,0.75,5.08,0.5,0.21,True
SemiBin_159,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,745,659,184,genus,0.54,0.48,0.9,0.04,0.09,0.68,0.33,False
SemiBin_160,root (UID1),5656,56,24,46,0,0,1,4,5,5.21,31.71,1.23,2052,528,239,kingdom,1.0,0.26,0.0,0.14,0.32,0.39,0.1,True
