sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_99.fa	OTU_97.27797.0	0.7554644703900731	1.0	2996951	2264090	2264090	0.043795620437956206	1.0	137	6	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_202.fa	OTU_97.44958.0	1.0	1.0	1769923	1769923	1769923	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_148.fa	OTU_97.20271.0	1.0	1.0	1971236	1971236	1971236	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_70.fa	OTU_97.39112.0	0.9492211119491837	1.0	1925052	1827300	1827300	0.06666666666666667	1.0	15	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_155.fa	OTU_97.429.0	1.0	1.0	2800557	2800557	2800557	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_160.fa	OTU_97.7964.0	1.0	1.0	2472591	2472591	2472591	1.0	1.0	5	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_162.fa	OTU_97.40838.0	1.0	1.0	3631333	3631333	3631333	1.0	1.0	15	15	15
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_167.fa	OTU_97.31969.0	0.9970250296604116	1.0	2575824	2568161	2568161	0.75	1.0	8	6	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_58.fa	OTU_97.13391.0	0.9973999484198313	1.0	2043421	2038108	2038108	0.8888888888888888	1.0	9	8	8
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/strobealign/18/new_norm/output1/output_recluster_bins/SemiBin_57.fa	OTU_97.13391.1	0.9884843175964543	1.0	2294610	2268186	2268186	0.4444444444444444	1.0	9	4	4
