,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID3187),2258,181,110,136,45,0,0,0,0,19.28,0.0,0.0,749,677,177,phylum,0.82,0.74,0.27,0.11,0.24,0.6,0.44,True
SemiBin_1,k__Bacteria (UID1452),924,161,108,71,90,0,0,0,0,61.74,0.0,0.0,2422,2061,410,family,0.49,0.41,0.34,0.05,0.1,0.62,0.26,True
SemiBin_10,c__Gammaproteobacteria (UID4202),67,481,276,176,297,8,0,0,0,60.73,2.14,50.0,2412,2326,500,genus,0.82,0.79,0.65,0.03,0.06,0.95,0.74,False
SemiBin_100,k__Bacteria (UID2495),2993,147,91,83,64,0,0,0,0,49.72,0.0,0.0,1915,1790,406,phylum,0.87,0.81,0.33,0.17,0.42,0.66,0.53,True
SemiBin_101,k__Bacteria (UID3187),2258,188,117,13,168,6,1,0,0,96.15,6.04,22.22,6216,5663,286,family,0.7,0.63,0.13,0.16,0.39,0.64,0.4,True
SemiBin_102,k__Bacteria (UID203),5449,102,57,92,10,0,0,0,0,9.41,0.0,0.0,558,493,150,order,0.84,0.74,0.29,0.37,1.11,0.64,0.47,True
SemiBin_103,k__Bacteria (UID1452),924,161,108,91,68,2,0,0,0,45.2,0.69,100.0,1540,1425,329,class,0.85,0.78,0.45,0.08,0.18,0.75,0.59,True
SemiBin_105,k__Bacteria (UID2982),88,230,148,73,149,8,0,0,0,67.68,3.04,62.5,2296,2083,412,phylum,0.94,0.85,0.37,0.08,0.17,0.87,0.74,True
SemiBin_107,k__Bacteria (UID1452),924,161,108,95,65,1,0,0,0,43.59,0.93,0.0,1713,1574,317,class,0.83,0.76,0.39,0.11,0.24,0.7,0.53,True
SemiBin_108,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,218,178,69,phylum,0.83,0.68,0.09,0.3,0.94,0.55,0.37,True
SemiBin_11,k__Bacteria (UID203),5449,104,58,64,39,1,0,0,0,57.05,1.72,100.0,2340,2241,474,class,0.89,0.85,0.47,0.03,0.05,0.84,0.71,False
SemiBin_110,k__Bacteria (UID3187),2258,190,119,144,46,0,0,0,0,21.34,0.0,0.0,844,717,217,class,0.71,0.6,0.33,0.34,1.19,0.56,0.34,True
SemiBin_111,k__Bacteria (UID2495),2993,147,91,49,93,5,0,0,0,73.86,4.95,60.0,3029,2809,547,genus,0.74,0.69,0.38,0.07,0.15,0.68,0.47,True
SemiBin_112,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,248,219,66,family,0.68,0.6,0.85,0.14,0.34,0.68,0.41,False
SemiBin_113,k__Bacteria (UID3187),2258,188,117,122,65,1,0,0,0,29.39,0.85,0.0,1249,1099,311,family,0.76,0.67,0.26,0.24,0.6,0.6,0.4,True
SemiBin_115,k__Bacteria (UID1452),924,161,108,53,101,7,0,0,0,68.21,4.25,28.57,2631,2280,416,phylum,0.86,0.75,0.13,0.55,2.35,0.53,0.4,True
SemiBin_116,k__Bacteria (UID1452),924,161,108,10,150,1,0,0,0,97.43,0.93,0.0,3301,3088,218,class,0.84,0.78,0.34,0.13,0.28,0.73,0.57,True
SemiBin_118,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,13.79,0.0,0.0,372,322,90,class,0.83,0.72,0.24,0.65,3.25,0.57,0.41,True
SemiBin_119,k__Bacteria (UID3187),2258,181,110,53,125,3,0,0,0,64.93,1.02,0.0,2005,1799,358,phylum,0.86,0.77,0.17,0.1,0.23,0.61,0.47,True
SemiBin_12,p__Actinobacteria (UID1454),732,199,116,129,63,7,0,0,0,36.67,4.17,57.14,1739,1521,358,class,0.81,0.71,0.29,0.47,1.69,0.62,0.44,True
SemiBin_120,p__Actinobacteria (UID1454),732,199,116,120,75,4,0,0,0,41.04,3.45,50.0,1619,1439,333,class,0.82,0.73,0.42,0.37,1.19,0.71,0.52,True
SemiBin_122,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,6.9,0.0,0.0,755,583,180,class,0.7,0.54,0.25,0.59,3.45,0.55,0.3,True
SemiBin_123,k__Bacteria (UID3187),2258,188,117,155,33,0,0,0,0,13.32,0.0,0.0,745,647,226,order,0.51,0.45,0.21,0.53,2.52,0.55,0.25,True
SemiBin_124,k__Bacteria (UID2982),88,230,148,49,171,8,2,0,0,76.83,6.42,35.71,2072,1921,378,family,0.8,0.74,0.38,0.06,0.13,0.78,0.58,True
SemiBin_125,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,506,319,104,phylum,0.91,0.57,0.25,0.48,2.21,0.53,0.3,True
SemiBin_126,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,11.29,0.0,0.0,1213,1125,293,order,0.71,0.66,0.48,0.13,0.32,0.71,0.47,False
SemiBin_127,k__Bacteria (UID3187),2258,181,110,31,145,5,0,0,0,87.22,3.48,40.0,2618,2492,358,phylum,0.95,0.9,0.54,0.03,0.07,0.89,0.81,False
SemiBin_128,p__Euryarchaeota (UID3),148,188,125,29,150,9,0,0,0,82.59,5.2,22.22,2017,1768,253,order,0.76,0.67,0.31,0.05,0.11,0.68,0.45,True
SemiBin_129,k__Bacteria (UID2982),88,230,148,190,38,2,0,0,0,15.31,0.06,100.0,1375,1192,362,genus,0.65,0.56,0.85,0.35,1.01,0.78,0.44,False
SemiBin_13,k__Bacteria (UID3187),2258,188,117,119,68,1,0,0,0,40.59,0.85,0.0,2137,1848,577,phylum,0.8,0.69,0.17,0.2,0.52,0.55,0.38,True
SemiBin_130,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,5.17,0.0,0.0,327,291,77,genus,0.7,0.62,0.52,0.16,0.4,0.8,0.5,False
SemiBin_131,k__Bacteria (UID203),5449,103,58,74,29,0,0,0,0,27.99,0.0,0.0,836,744,189,genus,0.51,0.46,0.35,0.22,0.56,0.61,0.28,True
SemiBin_132,k__Bacteria (UID3187),2258,181,110,136,45,0,0,0,0,20.18,0.0,0.0,739,664,176,phylum,0.86,0.78,0.32,0.23,0.63,0.6,0.46,True
SemiBin_133,k__Bacteria (UID1452),924,161,108,128,33,0,0,0,0,13.61,0.0,0.0,418,348,107,genus,0.56,0.46,0.33,0.09,0.2,0.58,0.27,True
SemiBin_134,k__Archaea (UID2),207,145,103,105,40,0,0,0,0,23.15,0.0,0.0,645,560,158,kingdom,1.0,0.87,0.27,0.02,0.05,0.71,0.61,True
SemiBin_136,k__Bacteria (UID3187),2258,188,117,22,162,4,0,0,0,94.8,2.62,25.0,4826,4409,282,class,0.84,0.77,0.21,0.1,0.22,0.73,0.56,True
