,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,924,678,202,genus,0.66,0.48,0.56,0.09,0.2,0.65,0.32,False
SemiBin_1,o__Clostridiales (UID1120),304,250,143,77,161,12,0,0,0,63.64,5.43,83.33,1565,1533,303,family,0.95,0.94,0.57,0.03,0.05,0.95,0.89,False
SemiBin_10,k__Bacteria (UID2329),174,149,89,8,138,3,0,0,0,93.82,3.37,66.67,1751,1683,201,phylum,0.98,0.94,0.19,0.05,0.1,0.77,0.73,True
SemiBin_100,o__Clostridiales (UID1226),155,278,158,236,41,1,0,0,0,12.62,0.63,100.0,342,321,96,family,0.95,0.89,0.12,0.53,1.68,0.72,0.65,True
SemiBin_11,o__Clostridiales (UID1226),155,278,158,18,254,6,0,0,0,93.0,2.53,33.33,2323,2252,250,order,0.99,0.96,0.15,0.02,0.05,0.76,0.73,True
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,769,556,98,class,0.89,0.64,0.31,0.42,1.1,0.54,0.35,True
SemiBin_113,c__Clostridia (UID1085),35,420,196,73,345,2,0,0,0,78.98,0.77,0.0,1887,1720,62,genus,0.54,0.49,0.16,0.33,1.13,0.6,0.29,True
SemiBin_114,o__Selenomonadales (UID1024),64,334,167,1,327,6,0,0,0,99.85,2.99,50.0,1724,1648,95,family,0.9,0.86,0.28,0.05,0.11,0.76,0.65,True
SemiBin_12,o__Clostridiales (UID1212),172,261,147,26,234,1,0,0,0,86.7,0.11,0.0,2039,1892,158,class,0.96,0.89,0.23,0.05,0.11,0.65,0.57,True
SemiBin_123,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,180,138,35,genus,0.62,0.47,0.44,0.49,2.43,0.52,0.25,True
SemiBin_124,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,424,350,49,family,0.85,0.7,0.41,0.11,0.27,0.65,0.45,True
SemiBin_125,k__Bacteria (UID2372),131,177,106,17,156,4,0,0,0,93.4,0.54,25.0,1711,1605,92,class,0.97,0.91,0.24,0.22,0.56,0.69,0.63,True
