,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,77,26,1,0,0,0,27.43,1.72,0.0,1737,1701,473,genus,0.96,0.94,0.7,0.04,0.09,0.96,0.91,False
SemiBin_1,k__Bacteria (UID203),5449,103,57,77,26,0,0,0,0,28.71,0.0,0.0,790,773,209,family,0.98,0.96,0.66,0.05,0.1,0.98,0.94,False
SemiBin_10,k__Bacteria (UID203),5449,103,57,1,81,21,0,0,0,98.25,6.54,95.24,3153,3016,108,genus,0.87,0.83,0.19,0.22,0.62,0.82,0.68,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,274,269,70,genus,0.9,0.88,0.62,0.08,0.19,0.95,0.84,False
SemiBin_104,c__Clostridia (UID1118),387,223,124,3,216,4,0,0,0,98.39,2.69,0.0,3040,2820,168,genus,0.68,0.63,0.21,0.27,0.84,0.65,0.41,True
SemiBin_106,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,540,384,54,order,0.86,0.61,0.92,0.49,1.33,0.64,0.39,False
SemiBin_108,k__Bacteria (UID203),5449,103,57,94,9,0,0,0,0,6.06,0.0,0.0,287,272,89,genus,0.91,0.86,0.48,0.2,0.54,0.81,0.7,False
SemiBin_109,o__Clostridiales (UID1212),172,263,149,16,246,1,0,0,0,92.67,0.67,0.0,1956,1788,169,genus,0.77,0.71,0.07,0.47,2.07,0.62,0.44,True
SemiBin_11,o__Clostridiales (UID1212),172,263,149,21,240,2,0,0,0,92.64,1.01,100.0,1963,1713,156,class,0.93,0.81,0.07,0.09,0.21,0.57,0.47,True
SemiBin_110,o__Clostridiales (UID1212),172,263,149,9,252,2,0,0,0,94.63,0.12,50.0,2630,2486,82,class,0.92,0.87,0.09,0.29,0.7,0.62,0.54,True
SemiBin_111,o__Clostridiales (UID1212),172,261,147,44,211,6,0,0,0,92.62,2.99,50.0,1977,1951,199,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.93,True
SemiBin_112,o__Clostridiales (UID1212),172,263,149,9,246,8,0,0,0,96.64,1.81,0.0,2333,2272,77,genus,0.88,0.86,0.4,0.02,0.05,0.95,0.82,True
SemiBin_113,c__Clostridia (UID1118),387,223,124,9,212,2,0,0,0,95.16,1.08,0.0,1848,1737,104,genus,0.62,0.58,0.12,0.39,1.31,0.64,0.37,True
SemiBin_114,o__Clostridiales (UID1212),172,263,149,234,29,0,0,0,0,8.25,0.0,0.0,332,327,93,genus,0.86,0.85,0.39,0.1,0.24,0.96,0.81,True
SemiBin_115,k__Bacteria (UID203),5449,104,58,78,25,1,0,0,0,26.3,1.72,0.0,800,740,181,family,0.89,0.82,0.24,0.59,2.56,0.7,0.57,True
SemiBin_116,k__Bacteria (UID2329),174,149,89,80,69,0,0,0,0,28.49,0.0,0.0,216,212,60,phylum,0.99,0.97,0.84,0.08,0.17,0.9,0.87,False
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,298,278,33,genus,0.71,0.66,0.61,0.41,1.54,0.91,0.6,False
SemiBin_12,o__Bacteroidales (UID2621),198,427,260,292,135,0,0,0,0,33.18,0.0,0.0,2169,2108,475,family,0.97,0.94,0.38,0.02,0.05,0.96,0.9,True
SemiBin_120,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,564,520,78,class,0.94,0.87,0.92,0.03,0.06,0.83,0.72,False
SemiBin_122,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,2.51,0.0,0.0,246,220,62,phylum,0.94,0.84,0.89,0.03,0.06,0.62,0.52,False
SemiBin_123,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,595,558,83,order,0.93,0.87,0.99,0.5,1.18,0.88,0.76,False
SemiBin_124,o__Selenomonadales (UID1024),64,334,167,237,96,1,0,0,0,29.66,0.6,0.0,789,763,182,phylum,0.99,0.96,0.85,0.04,0.09,0.93,0.89,False
SemiBin_126,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,583,571,86,phylum,1.0,0.98,1.0,0.1,0.22,0.94,0.92,False
SemiBin_127,k__Bacteria (UID209),5443,104,58,65,39,0,0,0,0,27.51,0.0,0.0,721,690,182,order,0.96,0.91,0.82,0.05,0.1,0.95,0.87,False
SemiBin_128,o__Clostridiales (UID1212),172,263,149,1,262,0,0,0,0,99.33,0.0,0.0,2417,2341,31,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
SemiBin_129,c__Clostridia (UID1118),387,223,124,3,220,0,0,0,0,98.39,0.0,0.0,2301,2219,69,genus,0.87,0.84,0.41,0.03,0.06,0.96,0.8,True
SemiBin_13,o__Clostridiales (UID1212),172,263,149,48,206,9,0,0,0,83.71,2.11,77.78,2131,1954,232,class,0.93,0.86,0.08,0.14,0.31,0.62,0.53,True
SemiBin_131,o__Clostridiales (UID1212),172,263,149,5,254,4,0,0,0,97.76,2.18,0.0,2181,2125,220,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.92,True
SemiBin_132,f__Lachnospiraceae (UID1256),33,333,171,60,267,6,0,0,0,84.97,1.77,50.0,1855,1812,299,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.92,True
SemiBin_133,c__Clostridia (UID1118),387,223,124,39,183,1,0,0,0,80.65,0.03,0.0,1560,1364,248,genus,0.75,0.66,0.37,0.34,1.21,0.61,0.4,True
SemiBin_134,o__Clostridiales (UID1212),172,263,149,3,257,3,0,0,0,98.88,2.01,0.0,1958,1892,91,kingdom,1.0,0.97,0.0,0.0,0.0,0.93,0.9,True
SemiBin_135,k__Bacteria (UID2565),2921,152,93,3,149,0,0,0,0,97.85,0.0,0.0,1846,1802,59,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.91,True
SemiBin_137,k__Bacteria (UID203),5449,103,57,101,2,0,0,0,0,0.32,0.0,0.0,388,372,71,genus,0.74,0.71,0.74,0.48,2.32,0.87,0.62,False
SemiBin_138,k__Bacteria (UID203),5449,104,58,1,90,12,1,0,0,98.28,3.76,0.0,2457,2220,117,genus,0.68,0.62,0.13,0.37,1.39,0.65,0.4,True
SemiBin_139,f__Bifidobacteriaceae (UID1458),77,464,220,7,443,14,0,0,0,99.13,3.26,50.0,2034,1918,74,kingdom,1.0,0.94,0.0,0.0,0.0,0.92,0.86,True
SemiBin_14,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1059,883,115,genus,0.62,0.52,0.25,0.8,9.12,0.65,0.33,True
SemiBin_140,o__Clostridiales (UID1212),172,263,149,49,205,8,1,0,0,76.22,4.14,18.18,1526,1421,73,kingdom,1.0,0.93,0.0,0.0,0.0,0.84,0.78,True
SemiBin_141,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,502,392,70,genus,0.6,0.47,0.75,0.63,3.74,0.75,0.35,False
SemiBin_142,p__Firmicutes (UID1022),100,295,158,2,293,0,0,0,0,98.73,0.0,0.0,1844,1737,107,family,0.94,0.88,0.35,0.02,0.04,0.95,0.84,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,522,483,63,phylum,0.97,0.9,0.56,0.03,0.06,0.74,0.66,False
SemiBin_144,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,379,373,46,genus,0.86,0.85,0.49,0.65,4.38,0.97,0.82,False
SemiBin_145,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,207,180,42,phylum,0.96,0.83,0.28,0.16,0.39,0.62,0.52,True
SemiBin_146,o__Clostridiales (UID1212),172,263,149,4,259,0,0,0,0,97.32,0.0,0.0,1767,1730,39,family,0.95,0.93,0.05,0.05,0.11,0.96,0.89,True
SemiBin_147,o__Clostridiales (UID1226),155,278,158,37,230,10,1,0,0,93.28,2.34,15.38,2719,2628,83,family,0.94,0.91,0.08,0.24,0.59,0.93,0.85,True
SemiBin_148,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,556,511,74,order,0.87,0.8,1.0,0.04,0.09,0.8,0.65,False
SemiBin_149,o__Clostridiales (UID1212),172,263,149,170,91,2,0,0,0,29.21,0.28,50.0,450,429,129,kingdom,1.0,0.95,0.0,0.0,0.0,0.93,0.89,True
SemiBin_15,o__Clostridiales (UID1212),172,261,147,94,163,4,0,0,0,61.57,1.1,50.0,2557,2414,476,genus,0.79,0.74,0.7,0.03,0.05,0.96,0.71,False
SemiBin_151,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,554,480,71,genus,0.65,0.56,0.45,0.87,12.11,0.71,0.4,False
SemiBin_153,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,282,244,51,genus,0.62,0.54,0.33,0.83,8.88,0.72,0.39,True
SemiBin_156,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,226,217,35,phylum,0.99,0.95,1.0,0.09,0.19,0.86,0.82,False
