sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_0.fa	OTU_97.36060.0	1.0	1.0	4173277	4173277	4173277	1.0	1.0	26	26	26
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_39.fa	OTU_97.39620.0	1.0	1.0	1978305	1978305	1978305	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_49.fa	OTU_97.1829.0	1.0	1.0	3032076	3032076	3032076	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_63.fa	OTU_97.162.0	1.0	1.0	6645474	6645474	6645474	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_46.fa	OTU_97.14853.0	1.0	1.0	7679712	7679712	7679712	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_56.fa	OTU_97.272.0	1.0	1.0	5513886	5513886	5513886	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_2.fa	OTU_97.24737.1	1.0	1.0	5611114	5611114	5611114	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_24.fa	OTU_97.36395.0	0.8557498445431376	1.0	7963624	6814870	6814870	0.125	1.0	8	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_25.fa	OTU_97.30084.0	0.9435135881944393	1.0	6695150	6316965	6316965	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_51.fa	OTU_97.36691.0	1.0	1.0	1610287	1610287	1610287	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_54.fa	OTU_97.24737.0	1.0	1.0	5418659	5418659	5418659	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_53.fa	OTU_97.3066.0	1.0	1.0	7122166	7122166	7122166	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_41.fa	OTU_97.3272.0	1.0	1.0	6823524	6823524	6823524	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_11.fa	OTU_97.26886.0	0.9883519618604667	0.999857511915512	4671688	4617272	4617930	0.8571428571428571	0.972972972972973	42	36	37
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_3.fa	OTU_97.558.0	1.0	0.9945067965828917	6194210	6194210	6228424	1.0	0.9090909090909091	10	10	11
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_13.fa	OTU_97.19349.0	1.0	0.9678830574145826	2060865	2060865	2129250	1.0	0.8181818181818182	72	72	88
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_5.fa	OTU_97.36696.1	0.8828653942813655	0.9540699933162587	3521470	3108984	3258654	0.5369458128078818	0.8320610687022901	203	109	131
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_6.fa	OTU_97.1036.1	0.9969767435387895	0.8612375857046944	2874384	2865694	3327414	0.9933035714285714	0.5507425742574258	448	445	808
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_26.fa	OTU_97.22877.0	1.0	0.7601932916144081	4840435	4840435	6367374	1.0	0.7352941176470589	25	25	34
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S0/new_norm/output2/output_recluster_bins/SemiBin_10.fa	OTU_97.29336.0	1.0	0.7573952626534085	1819758	1819758	2402653	1.0	0.4865350089766607	271	271	557
