,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,352,312,83,family,0.69,0.61,0.37,0.46,1.5,0.63,0.38,True
SemiBin_10,k__Bacteria (UID2495),2993,139,83,112,27,0,0,0,0,17.54,0.0,0.0,418,400,80,genus,0.44,0.42,0.25,0.61,3.19,0.55,0.23,True
SemiBin_100,c__Gammaproteobacteria (UID4443),356,451,270,320,122,9,0,0,0,29.33,2.49,77.78,699,685,135,order,0.97,0.95,0.35,0.38,0.89,0.76,0.72,True
SemiBin_101,k__Bacteria (UID203),5449,99,53,95,4,0,0,0,0,6.6,0.0,0.0,3707,3298,649,genus,0.45,0.4,0.31,0.27,0.72,0.55,0.22,True
SemiBin_102,c__Gammaproteobacteria (UID4443),356,451,270,63,382,6,0,0,0,86.33,1.57,50.0,2058,1987,172,class,0.97,0.94,0.53,0.04,0.08,0.66,0.62,False
SemiBin_103,k__Bacteria (UID203),5449,102,58,32,53,16,1,0,0,65.67,4.23,84.21,1356,1278,192,class,0.92,0.87,0.1,0.14,0.32,0.55,0.48,True
SemiBin_106,p__Proteobacteria (UID3887),1487,259,162,203,56,0,0,0,0,19.27,0.0,0.0,440,390,110,class,0.95,0.84,0.24,0.21,0.55,0.53,0.45,True
SemiBin_107,k__Bacteria (UID2569),434,277,185,20,252,5,0,0,0,91.26,1.42,100.0,2144,1984,276,family,0.84,0.77,0.12,0.36,1.22,0.57,0.44,True
SemiBin_108,k__Bacteria (UID203),5449,104,58,46,38,19,1,0,0,44.83,8.4,90.91,1130,941,243,family,0.55,0.46,0.61,0.11,0.24,0.59,0.27,False
SemiBin_109,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,24.14,0.0,0.0,349,334,94,genus,0.49,0.47,0.1,0.46,1.96,0.55,0.26,True
SemiBin_11,root (UID1),5656,56,24,53,2,0,1,0,0,12.5,8.33,0.0,2420,2113,511,order,0.5,0.44,0.34,0.87,10.88,0.51,0.22,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1478,598,183,kingdom,1.0,0.4,0.08,0.04,0.08,0.43,0.18,True
SemiBin_111,p__Actinobacteria (UID1454),732,199,116,118,74,7,0,0,0,43.16,4.31,28.57,834,727,159,phylum,0.79,0.69,0.12,0.45,1.67,0.45,0.31,True
SemiBin_112,c__Gammaproteobacteria (UID4443),356,451,270,198,246,7,0,0,0,56.7,1.73,71.43,2211,1984,413,phylum,0.91,0.81,0.17,0.06,0.12,0.54,0.44,True
