,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1201,1099,109,genus,0.75,0.69,0.48,0.78,7.89,0.82,0.56,False
SemiBin_1,k__Bacteria (UID2982),88,230,148,146,84,0,0,0,0,28.78,0.0,0.0,1032,884,259,order,0.89,0.77,0.71,0.16,0.4,0.77,0.59,False
SemiBin_102,p__Actinobacteria (UID2112),31,211,124,0,210,1,0,0,0,100.0,0.81,0.0,1843,1808,21,family,0.96,0.94,0.12,0.03,0.05,0.95,0.89,True
SemiBin_106,f__Bifidobacteriaceae (UID1462),65,476,217,4,470,2,0,0,0,98.62,0.31,0.0,1805,1762,44,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.92,True
SemiBin_107,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,248,224,37,genus,0.82,0.74,0.54,0.83,9.3,0.9,0.66,False
SemiBin_11,o__Clostridiales (UID1120),304,250,143,18,229,3,0,0,0,90.56,1.75,0.0,2325,2109,73,genus,0.54,0.49,0.09,0.77,6.82,0.57,0.28,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,410,402,51,genus,0.81,0.79,0.38,0.86,12.67,0.92,0.73,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,263,240,39,genus,0.78,0.71,0.66,0.58,1.73,0.8,0.56,False
SemiBin_115,p__Firmicutes (UID1022),100,295,158,10,284,1,0,0,0,97.47,0.63,0.0,1671,1607,72,kingdom,1.0,0.96,0.0,0.0,0.0,0.95,0.91,True
SemiBin_12,k__Bacteria (UID203),5449,103,57,84,19,0,0,0,0,24.88,0.0,0.0,993,955,246,family,0.93,0.89,0.11,0.03,0.05,0.93,0.83,True
SemiBin_120,o__Clostridiales (UID1212),172,263,149,6,249,8,0,0,0,97.27,1.68,0.0,2170,2108,19,genus,0.9,0.88,0.19,0.11,0.26,0.95,0.84,True
SemiBin_126,o__Clostridiales (UID1212),172,263,149,2,259,2,0,0,0,98.66,1.01,0.0,1998,1869,37,family,0.95,0.89,0.09,0.17,0.44,0.9,0.8,True
