,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,661,614,93,genus,0.77,0.71,0.77,0.24,0.66,0.92,0.66,False
bin.10,g__Streptococcus (UID561),89, 679, 295,183, 272,205, 17, 2, 0, 73.44, 38.10,36.19,2342,2308,501,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.94,True
bin.11,o__Clostridiales (UID1212),172, 261, 147,126, 134, 1,0,0, 0, 56.20,0.34, 0.00,1314,1295,243,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.93,True
bin.112,root (UID1),5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,285,255,40,class,0.94,0.84,0.23,0.14,0.33,0.68,0.57,True
bin.114,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,266,261,49,genus,0.77,0.76,0.45,0.83,9.72,0.86,0.65,True
bin.12,o__Clostridiales (UID1212),172, 263, 149, 21, 236, 6,0,0, 0, 91.20,3.02,83.33,2313,2137,315,class,0.96,0.89,0.3,0.02,0.05,0.75,0.67,True
bin.124,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,227,204,10,genus,0.89,0.8,0.44,0.06,0.12,0.86,0.68,True
bin.13,o__Clostridiales (UID1375), 50, 332, 124,105, 224, 3,0,0, 0, 64.97,0.32, 0.00,2190,2029,435,family,0.91,0.85,0.49,0.03,0.07,0.71,0.6,False
bin.14, f__Pasteurellaceae (UID4932),83, 767, 440,377, 355, 35, 0,0, 0, 45.38,4.08,80.00,1282,1255,306,genus,0.9,0.88,0.19,0.54,1.78,0.86,0.76,True
bin.16,o__Clostridiales (UID1120),304, 250, 143, 55, 194, 1,0,0, 0, 72.83,0.35, 0.00,1028,973,218,kingdom,1.0,0.95,0.0,0.0,0.0,0.93,0.88,True
bin.17,o__Clostridiales (UID1226),155, 278, 158, 35, 243, 0,0,0, 0, 96.28,0.00, 0.00,2847,2741,220,class,0.99,0.95,0.21,0.02,0.05,0.78,0.74,True
bin.18, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,530,497,58,phylum,0.97,0.91,0.2,0.06,0.13,0.79,0.72,True
bin.19, o__Selenomonadales (UID1024),64, 334, 167, 55, 258, 21, 0,0, 0, 80.55,8.44,90.48,1783,1736,334,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.20, f__Bifidobacteriaceae (UID1458), 77, 464, 220, 54, 406, 4,0,0, 0, 88.89,0.98, 0.00,1598,1552,179,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.22,k__Bacteria (UID2329), 174, 148,88, 3,145, 0,0,0, 0, 97.73,0.00, 0.00,2471,2387,100,class,0.98,0.95,0.61,0.02,0.05,0.94,0.89,False
bin.23, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,605,563,86,genus,0.62,0.58,0.47,0.79,8.17,0.87,0.5,False
bin.24,g__Streptococcus (UID684),26, 668, 229, 11, 639, 18, 0,0, 0, 98.51,3.09,22.22,1975,1915,55,genus,0.97,0.94,0.44,0.02,0.05,0.96,0.91,True
bin.25, root (UID1),5656, 56,24, 54,2,0,0,0, 0,8.33,0.00, 0.00,253,245,66,genus,0.98,0.95,0.27,0.26,0.76,0.95,0.9,True
bin.26, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1504,1324,242,genus,0.68,0.6,0.44,0.79,7.36,0.79,0.47,True
bin.27, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,284,275,77,genus,0.89,0.86,0.37,0.06,0.13,0.94,0.81,True
bin.29, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,447,419,59,genus,0.84,0.78,0.47,0.64,4.69,0.89,0.69,False
bin.3,k__Bacteria (UID203), 5449,103,57,100,3,0,0,0, 0,3.51,0.00, 0.00,1455,1383,140,genus,0.77,0.73,0.42,0.78,6.43,0.89,0.65,True
bin.31, root (UID1),5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,246,166,39,genus,0.72,0.49,0.11,0.87,10.08,0.58,0.28,True
bin.32,k__Bacteria (UID2372), 131, 177, 106, 47, 128, 2,0,0, 0, 93.08,1.26, 0.00,2737,2475,179,order,0.95,0.86,0.16,0.27,0.69,0.64,0.55,True
bin.35, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,340,319,24,phylum,0.99,0.93,0.94,0.07,0.14,0.84,0.78,False
bin.37, k__Bacteria (UID203), 5449,104,58, 93,11, 0,0,0, 0,6.43,0.00, 0.00,337,322,95,family,0.94,0.9,1.0,0.05,0.1,0.98,0.89,False
bin.39, f__Lachnospiraceae (UID1255),90, 354, 174, 22, 327, 5,0,0, 0, 93.27,1.44, 0.00,2414,2310,178,genus,0.79,0.75,0.08,0.66,3.07,0.69,0.52,True
bin.42, p__Actinobacteria (UID2112), 31, 211, 124, 29, 172, 8,2,0, 0, 85.33,7.80,78.57,1920,1890,313,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.93,True
bin.43, f__Bifidobacteriaceae (UID1462), 65, 476, 217, 0,474, 2,0,0, 0, 100.00, 0.35, 0.00,1920,1855,14,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.44, f__Lachnospiraceae (UID1256),33, 333, 171, 43, 289, 1,0,0, 0, 92.98,0.58,100.00,2212,2164,119,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.46,o__Clostridiales (UID1375), 50, 332, 124, 71, 253, 8,0,0, 0, 90.45,2.90, 0.00,3300,3130,428,family,0.93,0.88,0.6,0.03,0.07,0.76,0.67,False
bin.48, f__Lachnospiraceae (UID1255),90, 354, 174, 23, 327, 4,0,0, 0, 92.84,1.25, 0.00,3166,3102,150,genus,0.86,0.84,0.38,0.05,0.1,0.97,0.82,True
bin.49,o__Clostridiales (UID1212),172, 263, 149, 5,256, 2,0,0, 0, 98.64,1.34, 0.00,2564,2450,184,genus,0.86,0.82,0.26,0.06,0.12,0.88,0.72,True
bin.5,o__Lactobacillales (UID543),294, 470, 264, 25, 431, 13, 1,0, 0, 94.85,4.27,50.00,2380,2209,237,genus,0.92,0.85,0.56,0.07,0.15,0.88,0.75,False
bin.51,o__Clostridiales (UID1226),155, 278, 158, 25, 252, 1,0,0, 0, 90.51,0.63, 0.00,2388,2326,102,genus,0.91,0.89,0.06,0.14,0.33,0.97,0.87,True
bin.60,o__Clostridiales (UID1212),172, 263, 149, 4,258, 1,0,0, 0, 97.99,0.02, 0.00,2877,2760,47,genus,0.88,0.84,0.41,0.26,0.75,0.88,0.75,True
bin.61, f__Enterobacteriaceae (UID5124),134, 1173,336, 1,1168,4,0,0, 0, 99.97,0.44,25.00,4626,4592,112,genus,0.91,0.9,0.04,0.13,0.3,0.99,0.89,True
bin.62, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,215,187,16,phylum,0.98,0.85,1.0,0.14,0.32,0.79,0.67,False
bin.63,o__Clostridiales (UID1226),155, 278, 158, 3,269, 6,0,0, 0, 98.95,3.16, 0.00,2856,2784,58,genus,0.86,0.84,0.38,0.04,0.08,0.97,0.81,True
bin.66, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,224,213,20,class,1.0,0.95,0.93,0.23,0.56,0.88,0.84,False
bin.67, root (UID1),5656, 56,24, 54,2,0,0,0, 0,8.33,0.00, 0.00,268,258,75,genus,0.86,0.83,0.28,0.48,1.78,0.76,0.63,True
bin.70,o__Bacteroidales (UID2654),163, 486, 266, 54, 423, 9,0,0, 0, 96.39,2.44,11.11,3918,3782,85,genus,0.95,0.92,0.33,0.02,0.05,0.96,0.88,True
bin.74, k__Bacteria (UID203), 5449,104,58,100,4,0,0,0, 0,5.17,0.00, 0.00,510,478,9,family,0.96,0.9,0.13,0.06,0.13,0.93,0.83,True
bin.78, f__Lachnospiraceae (UID1256),33, 333, 171, 1,327, 5,0,0, 0, 99.42,1.75, 0.00,3162,3081,36,genus,0.88,0.86,0.36,0.13,0.31,0.96,0.82,True
bin.8,p__Actinobacteria (UID2112), 31, 211, 124, 8,202, 1,0,0, 0, 95.16,0.81,100.00,1709,1598,156,class,0.96,0.9,0.13,0.04,0.09,0.68,0.61,True
bin.83, f__Lachnospiraceae (UID1256),33, 333, 171, 39, 294, 0,0,0, 0, 94.54,0.00, 0.00,2317,2241,87,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.9,root (UID1),5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,1363,1323,157,genus,0.62,0.6,0.46,0.87,10.65,0.94,0.57,False
bin.90, f__Lachnospiraceae (UID1286),57, 420, 207, 32, 379, 9,0,0, 0, 93.02,1.79,22.22,2614,2548,201,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
bin.93,o__Clostridiales (UID1226),155, 278, 158, 17, 258, 3,0,0, 0, 93.04,1.58, 0.00,2166,2129,31,genus,0.93,0.91,0.29,0.05,0.1,0.98,0.89,True
bin.95,o__Clostridiales (UID1212),172, 263, 149, 3,258, 2,0,0, 0, 97.99,0.67, 0.00,2022,1959,33,family,0.94,0.91,0.21,0.05,0.11,0.98,0.88,True
bin.96,o__Bacteroidales (UID2657),160, 492, 269, 52, 436, 4,0,0, 0, 96.37,1.49,75.00,4009,3829,32,kingdom,1.0,0.95,0.0,0.0,0.0,0.94,0.9,True
recluster_0.bin.0,k__Bacteria (UID203), 5449,104,58, 62,35, 7,0,0, 0, 65.00, 10.34,71.43,4867,4721,244,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
recluster_0.bin.1,k__Bacteria (UID203), 5449,104,58, 56,44, 4,0,0, 0, 65.17,5.17,100.00,3539,3460,60,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
recluster_21.bin.0, k__Bacteria (UID203), 5449,104,58, 53,36, 14, 1,0, 0, 75.34, 22.41,100.00,4676,4583,145,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
recluster_21.bin.1, k__Bacteria (UID203), 5449,103,58, 67,36, 0,0,0, 0, 53.79,0.00, 0.00,2603,2529,79,kingdom,1.0,0.97,0.0,0.0,0.0,0.93,0.9,True
recluster_38.bin.0, k__Bacteria (UID203), 5449,103,57, 54,39, 10, 0,0, 0, 64.99, 12.44,80.00,2099,1991,198,class,0.96,0.91,0.42,0.11,0.23,0.85,0.77,True
recluster_38.bin.1, k__Bacteria (UID203), 5449,103,57, 78,23, 2,0,0, 0, 40.35,3.51,100.00,1391,1320,304,class,0.98,0.93,0.44,0.07,0.15,0.88,0.82,True
recluster_47.bin.0, k__Bacteria (UID203), 5449,103,58, 53,33, 17, 0,0, 0, 72.41, 27.59, 0.00,2238,2123,386,class,0.98,0.93,0.95,0.2,0.47,0.86,0.8,False
recluster_47.bin.1, k__Bacteria (UID203), 5449,104,58, 22,33, 49, 0,0, 0, 66.38, 22.41, 2.04,1400,1365,140,genus,0.89,0.87,1.0,0.18,0.41,0.95,0.82,False
recluster_7.bin.0,k__Bacteria (UID203), 5449,104,58, 81,12, 11, 0,0, 0, 38.28, 18.97,100.00,1299,1238,207,genus,0.91,0.87,0.54,0.02,0.05,0.92,0.8,False
recluster_7.bin.1,k__Bacteria (UID203), 5449,104,58, 89,10, 5,0,0, 0, 20.33,6.90,100.00,1073,1044,162,phylum,0.99,0.97,0.08,0.03,0.07,0.9,0.87,True
