,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,p__Bacteroidetes (UID2605),350,314,208,149,163,2,0,0,0,56.43,0.96,0.0,1655,1629,318,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.94,True
SemiBin_10,p__Proteobacteria (UID3887),1487,255,158,0,254,1,0,0,0,100.0,0.11,0.0,2498,2380,63,family,0.94,0.9,0.08,0.19,0.45,0.96,0.86,True
SemiBin_11,k__Bacteria (UID203),5449,98,58,91,7,0,0,0,0,8.93,0.0,0.0,378,367,87,genus,0.93,0.91,0.36,0.06,0.13,0.96,0.87,True
SemiBin_13,k__Bacteria (UID2372),131,177,106,3,174,0,0,0,0,98.11,0.0,0.0,3230,3151,169,class,0.99,0.96,0.39,0.03,0.05,0.97,0.93,True
SemiBin_14,o__Clostridiales (UID1212),172,257,149,162,91,4,0,0,0,30.34,2.35,25.0,1306,1263,263,genus,0.88,0.86,0.64,0.18,0.47,0.94,0.8,False
SemiBin_15,o__Clostridiales (UID1226),155,278,158,34,243,1,0,0,0,88.61,0.63,100.0,2840,2749,109,family,0.95,0.92,0.38,0.08,0.17,0.95,0.87,True
SemiBin_17,o__Clostridiales (UID1212),172,263,149,50,212,1,0,0,0,75.21,0.67,0.0,1636,1505,38,genus,0.85,0.78,0.94,0.03,0.07,0.71,0.56,False
SemiBin_18,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,680,669,77,phylum,0.98,0.96,1.0,0.05,0.11,0.95,0.91,False
SemiBin_20,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,660,444,22,class,0.89,0.6,0.89,0.24,0.56,0.86,0.51,False
SemiBin_21,c__Deltaproteobacteria (UID3218),61,284,169,13,266,5,0,0,0,95.99,0.2,0.0,3597,3360,322,genus,0.96,0.9,0.27,0.02,0.04,0.97,0.87,True
SemiBin_23,f__Lachnospiraceae (UID1286),57,420,207,3,403,14,0,0,0,98.79,3.74,14.29,3447,3352,94,family,0.95,0.92,0.32,0.02,0.05,0.95,0.87,True
SemiBin_24,f__Lachnospiraceae (UID1286),57,420,207,7,410,3,0,0,0,97.34,0.54,0.0,3090,2985,105,family,0.96,0.93,0.18,0.06,0.13,0.94,0.87,True
SemiBin_26,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,256,244,32,genus,0.88,0.84,0.38,0.72,5.32,0.94,0.78,True
SemiBin_3,o__Clostridiales (UID1342),32,340,177,226,114,0,0,0,0,34.02,0.0,0.0,2142,2066,468,genus,0.81,0.78,0.34,0.13,0.3,0.89,0.7,True
SemiBin_31,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,314,294,30,genus,0.76,0.71,0.52,0.61,2.87,0.9,0.64,False
SemiBin_32,f__Lachnospiraceae (UID1256),33,333,171,36,297,0,0,0,0,95.32,0.0,0.0,2274,2164,59,genus,0.84,0.8,0.11,0.5,2.34,0.76,0.61,True
SemiBin_33,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,612,518,72,phylum,0.96,0.81,0.76,0.2,0.47,0.7,0.57,False
SemiBin_34,f__Lachnospiraceae (UID1286),57,420,207,3,411,6,0,0,0,99.21,1.76,0.0,2800,2729,66,genus,0.9,0.87,0.14,0.03,0.05,0.97,0.85,True
SemiBin_37,k__Bacteria (UID2329),174,149,89,0,149,0,0,0,0,100.0,0.0,0.0,2250,2028,45,phylum,0.98,0.88,0.08,0.13,0.3,0.67,0.59,True
SemiBin_38,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,326,312,21,genus,0.91,0.87,0.62,0.16,0.4,0.96,0.84,False
SemiBin_4,o__Clostridiales (UID1226),155,278,158,35,238,5,0,0,0,86.59,1.96,20.0,2473,2407,246,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
SemiBin_40,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,718,432,42,phylum,0.98,0.59,0.59,0.17,0.41,0.62,0.36,False
SemiBin_41,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,306,292,82,genus,0.81,0.77,0.23,0.63,2.7,0.72,0.55,True
SemiBin_42,g__Bacteroides (UID2691),33,839,309,48,791,0,0,0,0,95.09,0.0,0.0,4716,4578,56,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
SemiBin_47,k__Bacteria (UID203),5449,103,57,98,5,0,0,0,0,7.02,0.0,0.0,412,400,20,genus,0.82,0.8,0.33,0.3,1.0,0.92,0.73,True
SemiBin_48,o__Bacteroidales (UID2621),198,427,260,1,426,0,0,0,0,99.62,0.0,0.0,3321,3260,45,family,0.98,0.96,0.26,0.02,0.04,0.99,0.95,True
SemiBin_5,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,218,178,28,genus,0.81,0.67,0.48,0.57,3.13,0.8,0.53,False
SemiBin_50,o__Bacteroidales (UID2657),160,492,269,2,490,0,0,0,0,99.26,0.0,0.0,3412,3356,48,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_54,o__Clostridiales (UID1226),155,278,158,14,262,2,0,0,0,92.41,1.27,0.0,2580,2489,44,family,0.97,0.93,0.16,0.19,0.46,0.93,0.87,True
SemiBin_55,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,446,427,42,genus,0.86,0.83,0.31,0.59,3.16,0.96,0.79,True
SemiBin_6,f__Lachnospiraceae (UID1256),33,333,171,250,83,0,0,0,0,28.65,0.0,0.0,981,952,211,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_60,o__Selenomonadales (UID1024),64,334,167,1,329,4,0,0,0,99.98,1.5,0.0,2161,2135,27,class,0.98,0.97,0.34,0.02,0.05,0.96,0.93,True
SemiBin_70,p__Bacteroidetes (UID2605),350,314,208,2,308,4,0,0,0,99.28,1.14,50.0,2856,2759,43,family,0.92,0.89,0.11,0.07,0.16,0.83,0.73,True
SemiBin_72,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,280,254,52,genus,0.66,0.6,0.44,0.33,1.09,0.71,0.43,True
SemiBin_75,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,533,518,10,family,0.93,0.91,0.16,0.12,0.27,0.95,0.86,True
SemiBin_8,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,630,516,76,order,0.96,0.78,0.53,0.14,0.34,0.67,0.53,False
