,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Clostridiales (UID1226),155,274,157,75,190,9,0,0,0,80.35,2.65,66.67,2089,2031,288,genus,0.82,0.8,0.29,0.16,0.39,0.78,0.62,True
SemiBin_1,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,33.1,0.0,0.0,703,674,154,kingdom,1.0,0.96,0.0,0.0,0.0,0.77,0.74,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,37.93,0.0,0.0,1300,1273,319,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,318,225,36,family,0.89,0.63,0.18,0.33,1.09,0.59,0.37,True
SemiBin_101,o__Bacteroidales (UID2657),160,492,269,8,483,1,0,0,0,97.4,0.12,0.0,2055,1833,110,family,0.94,0.84,0.23,0.13,0.31,0.7,0.59,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,368,358,87,genus,0.83,0.81,0.75,0.18,0.47,0.85,0.69,False
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,594,451,66,phylum,0.95,0.72,0.7,0.06,0.12,0.61,0.44,False
SemiBin_106,o__Bacteroidales (UID2657),160,492,269,18,451,23,0,0,0,96.27,6.07,13.04,2173,2076,83,family,0.94,0.9,0.24,0.06,0.12,0.77,0.7,True
SemiBin_107,k__Bacteria (UID203),5449,104,58,102,1,0,1,0,0,0.31,0.31,0.0,727,189,49,kingdom,0.98,0.26,0.0,0.0,0.0,0.39,0.1,True
SemiBin_110,p__Proteobacteria (UID3887),1487,256,161,7,247,2,0,0,0,96.27,1.24,0.0,1500,1381,87,phylum,0.99,0.91,0.21,0.03,0.05,0.69,0.62,True
SemiBin_111,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,22.41,0.0,0.0,660,643,159,genus,0.92,0.9,0.62,0.05,0.11,0.91,0.81,False
SemiBin_117,o__Clostridiales (UID1226),155,278,158,216,62,0,0,0,0,16.4,0.0,0.0,323,309,93,genus,0.77,0.74,0.19,0.74,4.84,0.65,0.48,True
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,199,194,29,genus,0.85,0.82,0.43,0.57,2.59,0.92,0.76,True
SemiBin_12,p__Firmicutes (UID1022),100,295,158,128,166,1,0,0,0,48.57,0.02,100.0,938,924,199,order,0.97,0.95,0.55,0.03,0.06,0.85,0.81,False
SemiBin_121,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,211,181,28,genus,0.75,0.64,0.32,0.53,1.97,0.63,0.4,True
SemiBin_123,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,435,365,75,order,0.89,0.75,0.54,0.1,0.24,0.66,0.5,False
SemiBin_125,p__Proteobacteria (UID3887),1487,256,160,12,239,5,0,0,0,93.54,3.12,20.0,1464,1394,113,order,0.92,0.88,0.32,0.02,0.04,0.71,0.62,True
SemiBin_127,p__Actinobacteria (UID2112),31,211,124,15,186,10,0,0,0,93.59,4.08,70.0,1475,1431,161,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_129,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,372,308,49,genus,0.84,0.7,0.48,0.41,1.52,0.63,0.44,False
SemiBin_13,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,926,674,165,genus,0.7,0.51,0.51,0.18,0.44,0.62,0.32,False
SemiBin_14,o__Bacteroidales (UID2657),160,492,269,9,482,1,0,0,0,96.9,0.12,100.0,1966,1804,144,family,0.94,0.86,0.22,0.12,0.26,0.71,0.61,True
SemiBin_147,f__Lachnospiraceae (UID1256),33,333,171,2,330,1,0,0,0,98.83,0.58,100.0,1860,1802,39,genus,0.84,0.82,0.06,0.43,1.73,0.78,0.63,True
SemiBin_148,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,405,383,48,genus,0.84,0.8,0.39,0.2,0.52,0.8,0.64,True
