sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_43.fa	OTU_97.36183.0	0.7238426599611238	1.0	3896478	2820437	2820437	0.014925373134328358	1.0	67	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_118.fa	OTU_97.35048.0	0.84415133828393	1.0	3037883	2564433	2564433	0.07865168539325842	1.0	89	7	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_18.fa	OTU_97.34663.1	0.6905013488683065	1.0	3849894	2658357	2658357	0.0044444444444444444	1.0	225	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_41.fa	OTU_97.45365.1	0.751437479768085	1.0	2835866	2130976	2130976	0.02072538860103627	1.0	193	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_130.fa	OTU_97.44712.0	0.9858697683984224	1.0	2402013	2368072	2368072	0.2222222222222222	1.0	9	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_127.fa	OTU_97.45281.1	0.9639225424702556	1.0	3476021	3350615	3350615	0.037037037037037035	1.0	27	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_396.fa	OTU_97.44237.0	1.0	1.0	2616374	2616374	2616374	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_8.fa	OTU_97.35010.0	0.6964862645831358	1.0	4048512	2819733	2819733	0.04	1.0	25	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_3.fa	OTU_97.42478.0	0.4560915659100421	1.0	6298676	2872773	2872773	0.1	1.0	10	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_131.fa	OTU_97.44239.1	0.9965191462291554	0.9984289677453339	2282486	2274541	2278120	0.92	0.92	25	23	25
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_44.fa	OTU_97.35920.0	0.8561895768337114	0.9926816227573487	3270062	2799793	2820434	0.25	0.5	4	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_14.fa	OTU_97.34832.0	0.5929150853999487	0.9918782214333901	4763586	2824402	2847529	0.02857142857142857	0.25	35	1	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_9.fa	OTU_97.38699.0	0.8114253235252931	0.9917309276060163	3641910	2955138	2979778	0.125	0.3333333333333333	8	1	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output3/output_recluster_bins/SemiBin_12.fa	OTU_97.44585.0	0.8584590582805237	0.9913180919806105	3278917	2814816	2839468	0.045454545454545456	0.5	22	1	2
