sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.24737.0	OTU_97.24737.0	1.0	1.0	4510390	4510390	4510390	1.0	1.0	6895	6895	6895
gsa	OTU_97.33269.0	OTU_97.33269.0	1.0	1.0	2172288	2172288	2172288	1.0	1.0	38	38	38
gsa	OTU_97.36767.0	OTU_97.36767.0	1.0	1.0	1977061	1977061	1977061	1.0	1.0	3	3	3
gsa	OTU_97.40724.0	OTU_97.40724.0	1.0	1.0	2587853	2587853	2587853	1.0	1.0	10	10	10
gsa	OTU_97.43733.0	OTU_97.43733.0	1.0	1.0	3360640	3360640	3360640	1.0	1.0	11	11	11
gsa	OTU_97.766.1	OTU_97.766.1	1.0	1.0	3930995	3930995	3930995	1.0	1.0	8	8	8
gsa	OTU_97.306.0	OTU_97.306.0	1.0	1.0	4766311	4766311	4766311	1.0	1.0	81	81	81
gsa	OTU_97.27572.0	OTU_97.27572.0	1.0	1.0	2134785	2134785	2134785	1.0	1.0	38	38	38
gsa	OTU_97.33599.0	OTU_97.33599.0	1.0	1.0	3346952	3346952	3346952	1.0	1.0	46	46	46
gsa	OTU_97.44002.0	OTU_97.44002.0	1.0	1.0	2330489	2330489	2330489	1.0	1.0	2	2	2
gsa	OTU_97.3272.0	OTU_97.3272.0	1.0	1.0	6823435	6823435	6823435	1.0	1.0	2	2	2
gsa	OTU_97.37162.0	OTU_97.37162.0	1.0	1.0	3380448	3380448	3380448	1.0	1.0	483	483	483
gsa	OTU_97.31173.0	OTU_97.31173.0	1.0	1.0	6519	6519	6519	1.0	1.0	29	29	29
gsa	OTU_97.36395.0	OTU_97.36395.0	1.0	1.0	6811463	6811463	6811463	1.0	1.0	115	115	115
gsa	OTU_97.38349.1	OTU_97.38349.1	1.0	1.0	2023384	2023384	2023384	1.0	1.0	589	589	589
gsa	OTU_97.2535.0	OTU_97.2535.0	1.0	1.0	1953487	1953487	1953487	1.0	1.0	242	242	242
gsa	OTU_97.35464.0	OTU_97.35464.0	1.0	1.0	2805382	2805382	2805382	1.0	1.0	376	376	376
gsa	OTU_97.40488.0	OTU_97.40488.0	1.0	1.0	1978157	1978157	1978157	1.0	1.0	275	275	275
gsa	OTU_97.36762.0	OTU_97.36762.0	1.0	1.0	2146065	2146065	2146065	1.0	1.0	291	291	291
gsa	OTU_97.8055.0	OTU_97.8055.0	1.0	1.0	4482691	4482691	4482691	1.0	1.0	615	615	615
gsa	OTU_97.36438.0	OTU_97.36438.0	1.0	1.0	2259463	2259463	2259463	1.0	1.0	282	282	282
gsa	OTU_97.3066.0	OTU_97.3066.0	1.0	1.0	7122147	7122147	7122147	1.0	1.0	1	1	1
gsa	OTU_97.36842.0	OTU_97.36842.0	1.0	1.0	3132020	3132020	3132020	1.0	1.0	3	3	3
gsa	OTU_97.43292.0	OTU_97.43292.0	1.0	1.0	2533265	2533265	2533265	1.0	1.0	22	22	22
gsa	OTU_97.8022.0	OTU_97.8022.0	1.0	1.0	2990885	2990885	2990885	1.0	1.0	1	1	1
gsa	OTU_97.758.0	OTU_97.758.0	1.0	1.0	4509670	4509670	4509670	1.0	1.0	1	1	1
gsa	OTU_97.43913.0	OTU_97.43913.0	1.0	1.0	1848745	1848745	1848745	1.0	1.0	1	1	1
gsa	OTU_97.272.0	OTU_97.272.0	1.0	1.0	5513829	5513829	5513829	1.0	1.0	1	1	1
gsa	OTU_97.43299.0	OTU_97.43299.0	1.0	1.0	1993955	1993955	1993955	1.0	1.0	1	1	1
