,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Bacteroidales (UID2657),160,491,268,44,434,13,0,0,0,94.06,2.54,61.54,2437,2310,244,family,0.96,0.91,0.21,0.07,0.15,0.79,0.73,True
SemiBin_10,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,355,313,56,genus,0.85,0.75,0.46,0.3,0.83,0.73,0.55,False
SemiBin_103,o__Bacteroidales (UID2617),213,406,265,25,380,1,0,0,0,95.37,0.38,0.0,1907,1782,124,genus,0.87,0.81,0.12,0.29,0.86,0.65,0.53,True
SemiBin_105,o__Clostridiales (UID1212),172,263,149,8,250,4,1,0,0,96.64,3.04,0.0,2819,2511,104,genus,0.73,0.65,0.27,0.31,0.96,0.63,0.41,True
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,656,353,57,phylum,0.97,0.52,0.32,0.21,0.54,0.53,0.28,True
SemiBin_108,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,365,171,23,phylum,0.91,0.43,0.14,0.12,0.29,0.4,0.17,True
SemiBin_109,o__Bacteroidales (UID2657),160,491,268,33,452,6,0,0,0,94.95,1.59,66.67,2605,2528,156,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,402,297,62,family,0.78,0.58,0.25,0.39,1.44,0.62,0.35,True
SemiBin_117,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,196,170,27,genus,0.83,0.72,0.48,0.44,1.6,0.75,0.54,False
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,173,97,28,phylum,0.97,0.54,0.63,0.27,0.64,0.71,0.38,False
SemiBin_12,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,340,300,44,genus,0.87,0.76,0.3,0.32,0.98,0.71,0.55,True
SemiBin_125,k__Bacteria (UID203),5449,103,57,90,13,0,0,0,0,19.3,0.0,0.0,616,581,149,genus,0.88,0.83,0.87,0.02,0.05,0.77,0.64,False
SemiBin_14,c__Gammaproteobacteria (UID4201),1164,271,170,60,210,1,0,0,0,75.58,0.2,0.0,1423,1290,333,phylum,0.98,0.89,0.38,0.05,0.09,0.71,0.63,True
SemiBin_141,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,356,227,50,genus,0.74,0.47,0.32,0.41,1.31,0.65,0.31,True
SemiBin_147,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,208,170,34,genus,0.74,0.61,0.34,0.37,1.12,0.66,0.4,True
SemiBin_15,k__Bacteria (UID2372),131,177,106,5,167,5,0,0,0,97.83,2.29,0.0,2387,2051,251,genus,0.75,0.64,0.24,0.32,1.03,0.67,0.43,True
SemiBin_16,o__Clostridiales (UID1120),304,249,142,195,53,1,0,0,0,16.65,0.7,0.0,407,395,116,family,0.95,0.93,0.67,0.08,0.17,0.89,0.82,False
SemiBin_164,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,358,154,14,kingdom,1.0,0.43,0.0,0.0,0.0,0.41,0.18,True
SemiBin_169,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,500,237,25,phylum,0.95,0.45,0.01,0.11,0.25,0.49,0.22,True
SemiBin_19,o__Clostridiales (UID1120),304,250,143,89,153,8,0,0,0,57.6,3.64,100.0,1039,1023,239,family,0.97,0.95,0.52,0.02,0.05,0.93,0.88,False
SemiBin_194,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,383,145,13,kingdom,1.0,0.38,0.0,0.02,0.04,0.42,0.16,True
SemiBin_2,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,422,395,81,genus,0.91,0.86,0.5,0.2,0.52,0.84,0.72,False
SemiBin_20,k__Bacteria (UID203),5449,103,57,70,32,1,0,0,0,43.59,1.75,100.0,1170,1148,231,kingdom,1.0,0.98,0.0,0.0,0.0,0.91,0.89,True
SemiBin_200,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,0.94,0.0,0.0,341,61,21,kingdom,0.98,0.18,0.0,0.0,0.0,0.34,0.06,True
SemiBin_21,f__Bifidobacteriaceae (UID1460),70,502,225,265,209,28,0,0,0,48.06,6.28,32.14,1561,1376,303,genus,0.87,0.77,0.96,0.03,0.06,0.91,0.7,False
SemiBin_22,p__Actinobacteria (UID2112),31,211,124,104,105,2,0,0,0,48.84,0.89,50.0,1119,994,252,order,0.92,0.81,0.23,0.25,0.7,0.64,0.52,True
SemiBin_23,k__Bacteria (UID2329),174,149,89,51,97,1,0,0,0,73.03,1.12,100.0,2013,1916,329,order,0.97,0.92,0.34,0.06,0.13,0.76,0.7,True
SemiBin_24,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,384,344,47,phylum,0.98,0.88,0.3,0.02,0.05,0.75,0.66,True
SemiBin_25,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,236,163,32,order,0.85,0.59,0.71,0.17,0.4,0.67,0.39,False
SemiBin_26,k__Bacteria (UID2372),131,177,106,2,170,5,0,0,0,98.11,2.29,0.0,2041,1839,111,order,0.94,0.84,0.13,0.25,0.65,0.6,0.51,True
SemiBin_28,p__Firmicutes (UID1022),100,295,158,216,78,1,0,0,0,15.03,0.08,0.0,303,299,81,kingdom,1.0,0.99,0.0,0.0,0.0,0.88,0.87,True
SemiBin_29,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,735,615,125,phylum,0.97,0.81,0.51,0.07,0.14,0.64,0.52,False
SemiBin_3,g__Lactobacillus (UID377),91,430,154,313,117,0,0,0,0,25.85,0.0,0.0,604,594,140,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.93,True
SemiBin_30,o__Bacteroidales (UID2657),160,492,269,11,479,2,0,0,0,96.96,0.5,50.0,1994,1796,149,family,0.92,0.83,0.16,0.1,0.21,0.7,0.58,True
SemiBin_31,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,239,189,43,phylum,0.97,0.77,0.86,0.02,0.04,0.65,0.5,False
SemiBin_32,k__Bacteria (UID2329),174,149,89,7,139,3,0,0,0,92.13,3.37,66.67,1735,1674,218,phylum,0.99,0.95,0.33,0.05,0.11,0.77,0.74,True
SemiBin_33,o__Clostridiales (UID1226),155,274,157,173,99,2,0,0,0,32.58,0.69,100.0,1024,1011,193,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
SemiBin_34,p__Bacteroidetes (UID2605),350,316,210,44,269,3,0,0,0,81.67,0.74,0.0,1631,1545,268,family,0.93,0.88,0.08,0.5,1.9,0.64,0.56,True
SemiBin_35,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,230,78,28,kingdom,0.99,0.33,0.0,0.0,0.0,0.41,0.14,True
SemiBin_36,o__Clostridiales (UID1226),155,278,158,45,229,4,0,0,0,82.32,1.71,25.0,2117,2060,325,genus,0.91,0.88,0.25,0.05,0.11,0.84,0.74,True
SemiBin_37,o__Clostridiales (UID1226),155,278,158,5,272,1,0,0,0,97.26,0.02,0.0,2368,2304,195,genus,0.86,0.83,0.11,0.24,0.66,0.78,0.65,True
SemiBin_38,o__Bacteroidales (UID2657),160,492,269,113,375,4,0,0,0,73.32,0.94,0.0,1584,1450,240,genus,0.88,0.81,0.17,0.4,1.19,0.68,0.55,True
SemiBin_39,f__Lachnospiraceae (UID1256),33,333,171,218,112,3,0,0,0,28.84,0.24,33.33,951,927,209,genus,0.9,0.88,0.27,0.05,0.1,0.96,0.84,True
SemiBin_4,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,321,141,20,kingdom,0.99,0.44,0.0,0.0,0.0,0.4,0.17,True
SemiBin_40,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,454,383,81,phylum,0.96,0.81,0.36,0.06,0.13,0.63,0.51,True
SemiBin_41,k__Bacteria (UID2372),131,177,106,2,169,6,0,0,0,98.11,1.82,0.0,2390,2057,173,genus,0.76,0.66,0.24,0.35,1.15,0.67,0.44,True
SemiBin_42,k__Bacteria (UID2329),174,149,89,103,45,1,0,0,0,23.03,1.12,100.0,1008,958,192,genus,0.91,0.87,0.34,0.05,0.12,0.75,0.65,True
SemiBin_43,p__Proteobacteria (UID3887),1487,256,161,75,176,5,0,0,0,66.0,3.11,20.0,1409,1328,240,order,0.93,0.88,0.7,0.03,0.07,0.76,0.67,False
SemiBin_45,o__Bacteroidales (UID2617),213,406,265,9,391,5,1,0,0,97.67,1.82,0.0,2683,2516,124,genus,0.95,0.89,0.36,0.13,0.32,0.9,0.8,True
