sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_96.fa	OTU_97.42502.0	1.0	1.0	1996169	1996169	1996169	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_94.fa	OTU_97.37402.0	0.9542767996695888	1.0	2043514	1950078	1950078	0.06666666666666667	1.0	15	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_28.fa	OTU_97.45365.0	0.9771289571727141	1.0	2145945	2096865	2096865	0.07692307692307693	1.0	13	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_6.fa	OTU_97.44228.0	0.6398588044673341	1.0	3456200	2211480	2211480	0.0051813471502590676	1.0	193	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_78.fa	OTU_97.42987.0	0.911335236081417	1.0	2770379	2524744	2524744	0.018867924528301886	1.0	53	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_18.fa	OTU_97.44935.0	0.8332059706228433	1.0	2269110	1890636	1890636	0.013157894736842105	1.0	76	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_17.fa	OTU_97.42989.0	1.0	1.0	1829184	1829184	1829184	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_46.fa	OTU_97.44958.0	0.9962955353348287	1.0	1776505	1769924	1769924	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_53.fa	OTU_97.44565.0	0.9425803996823716	1.0	1813440	1709313	1709313	0.029411764705882353	1.0	34	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_27.fa	OTU_97.42422.0	0.6879507633204504	1.0	3106952	2137430	2137430	0.004329004329004329	1.0	231	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_136.fa	OTU_97.45053.0	1.0	1.0	1914486	1914486	1914486	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_129.fa	OTU_97.20.0	1.0	1.0	2300991	2300991	2300991	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_125.fa	OTU_97.30766.0	1.0	1.0	2767806	2767806	2767806	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S7/new_norm/output1/output_recluster_bins/SemiBin_120.fa	OTU_97.23667.1	1.0	1.0	2167876	2167876	2167876	1.0	1.0	1	1	1
