sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_72.fa	OTU_97.44483.0	1.0	1.0	2973710	2973710	2973710	1.0	1.0	26	26	26
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_176.fa	OTU_97.156.0	1.0	1.0	5287947	5287947	5287947	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_41.fa	OTU_97.10120.0	0.6663969510122045	1.0	6162045	4106368	4106368	0.06666666666666667	1.0	15	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_61.fa	OTU_97.2555.1	0.9928074148010837	1.0	4383125	4351599	4351599	0.68	1.0	25	17	17
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_62.fa	OTU_97.23934.0	0.8731218425872467	1.0	5831713	5091796	5091796	0.007633587786259542	1.0	131	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_68.fa	OTU_97.5710.0	1.0	1.0	4144686	4144686	4144686	1.0	1.0	24	24	24
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_7.fa	OTU_97.326.0	0.969565043408923	1.0	4773097	4627828	4627828	0.09523809523809523	1.0	21	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_23.fa	OTU_97.40119.0	0.7276134354743665	1.0	5557675	4043839	4043839	0.0049261083743842365	1.0	203	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_46.fa	OTU_97.4731.0	0.5214774192097134	1.0	7868613	4103304	4103304	0.019230769230769232	1.0	52	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_85.fa	OTU_97.20224.0	1.0	1.0	4308524	4308524	4308524	1.0	1.0	5	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_88.fa	OTU_97.240.0	1.0	1.0	4351866	4351866	4351866	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi_hash/seed/S1/new_norm/output3/output_recluster_bins/SemiBin_179.fa	OTU_97.21930.0	1.0	1.0	5188945	5188945	5188945	1.0	1.0	1	1	1
