sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_99.fa	OTU_97.24659.0	0.487109234942734	1.0	14929719	7272404	7272404	0.009900990099009901	1.0	202	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_57.fa	OTU_97.9740.1	0.839670514379022	1.0	1938901	1628038	1628038	0.01639344262295082	1.0	61	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_202.fa	OTU_97.44294.0	0.9985963532166863	1.0	1927123	1924418	1924418	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_190.fa	OTU_97.45365.0	0.9895255542310701	1.0	2119062	2096866	2096866	0.2	1.0	5	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_183.fa	OTU_97.42878.0	0.9869282638173603	1.0	2380556	2349438	2349438	0.1111111111111111	1.0	9	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_173.fa	OTU_97.45053.0	1.0	1.0	1914479	1914479	1914479	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_160.fa	OTU_97.31370.0	0.9953377810808053	1.0	3057128	3042875	3042875	0.42857142857142855	1.0	7	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_155.fa	OTU_97.31214.0	0.9738315469522246	1.0	7909753	7702767	7702767	0.23529411764705882	1.0	17	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_139.fa	OTU_97.44129.0	0.9857256396023616	1.0	2060968	2031549	2031549	0.5333333333333333	1.0	15	8	8
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_41.fa	OTU_97.44228.0	0.8672553808602788	1.0	2549964	2211470	2211470	0.010752688172043012	1.0	93	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_132.fa	OTU_97.42502.0	0.9540808694027157	1.0	2092287	1996211	1996211	0.05	1.0	20	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_23.fa	OTU_97.56.0	0.7603962884792906	1.0	2307410	1754546	1754546	0.029411764705882353	1.0	68	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_127.fa	OTU_97.42989.0	0.9967577423206173	1.0	1835141	1829191	1829191	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_5.fa	OTU_97.44550.0	0.9968002147999482	1.0	2070764	2064138	2064138	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_128.fa	OTU_97.44935.0	0.9427329535708444	1.0	2005464	1890617	1890617	0.03225806451612903	1.0	31	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_118.fa	OTU_97.30766.0	0.9938952573967175	1.0	2784884	2767883	2767883	0.25	1.0	4	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_66.fa	OTU_97.37245.0	0.7616679368917155	1.0	2853825	2173667	2173667	0.01020408163265306	1.0	98	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_88.fa	OTU_97.329.1	0.4731693199084642	1.0	3524305	1667593	1667593	0.0030211480362537764	1.0	331	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_8.fa	OTU_97.35197.0	0.8989718028950654	1.0	1975983	1776353	1776353	0.024390243902439025	1.0	41	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_76.fa	OTU_97.44958.0	0.9984520412014282	1.0	1772657	1769913	1769913	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_75.fa	OTU_97.20.0	0.9920009795070907	1.0	2319534	2300980	2300980	0.16666666666666666	1.0	6	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_74.fa	OTU_97.42422.0	0.998781797901814	1.0	2140039	2137432	2137432	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_67.fa	OTU_97.38106.0	0.765003772397178	1.0	2840369	2172893	2172893	0.008771929824561403	1.0	114	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_70.fa	OTU_97.237.0	1.0	1.0	3175250	3175250	3175250	1.0	1.0	17	17	17
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_65.fa	OTU_97.8334.0	0.9757425840442041	1.0	2023340	1974259	1974259	0.1111111111111111	1.0	9	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_59.fa	OTU_97.42948.0	0.9827961755155741	1.0	2423124	2381437	2381437	0.8974358974358975	1.0	39	35	35
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_26.fa	OTU_97.13658.0	0.9480598829126093	1.0	1859295	1762723	1762723	0.15	1.0	20	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_15.fa	OTU_97.7158.0	0.9192237782760151	0.9995749007554467	3642619	3348382	3349806	0.23076923076923078	0.9642857142857143	117	27	28
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_114.fa	OTU_97.1886.0	0.9928821731141356	0.9936682596033904	2459880	2442371	2457934	0.5714285714285714	0.8	7	4	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_30.fa	OTU_97.11128.1	1.0	0.9930427986706035	2490457	2490457	2507905	1.0	0.9491525423728814	56	56	59
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/fairy/16/output1/output_recluster_bins/SemiBin_55.fa	OTU_97.2092.0	0.9581055914769451	0.990892412038415	7199672	6898046	6961448	0.6148648648648649	0.9191919191919192	148	91	99
