sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_83.fa	OTU_97.45365.0	1.0	1.0	2096866	2096866	2096866	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_3.fa	OTU_97.20226.0	0.8456896822765417	1.0	2798912	2367011	2367011	0.008264462809917356	1.0	121	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_21.fa	OTU_97.39153.1	0.4179666165980312	1.0	5205521	2175734	2175734	0.008333333333333333	1.0	120	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_20.fa	OTU_97.39153.0	1.0	1.0	2188013	2188013	2188013	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_2.fa	OTU_97.37109.0	0.9982449482339625	1.0	2252925	2248971	2248971	0.25	1.0	4	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_36.fa	OTU_97.30766.0	1.0	1.0	2767898	2767898	2767898	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_4.fa	OTU_97.36692.0	0.8409624157965719	1.0	2828715	2378843	2378843	0.02631578947368421	1.0	38	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_40.fa	OTU_97.38106.0	0.5553783713944166	1.0	3912439	2172884	2172884	0.015873015873015872	1.0	63	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_16.fa	OTU_97.30560.0	1.0	1.0	2227249	2227249	2227249	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_5.fa	OTU_97.44958.0	0.9632662879820705	1.0	1837413	1769918	1769918	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_50.fa	OTU_97.2213.0	1.0	1.0	1835324	1835324	1835324	1.0	1.0	68	68	68
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_128.fa	OTU_97.42878.0	1.0	1.0	2349493	2349493	2349493	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_124.fa	OTU_97.20.0	1.0	1.0	2300990	2300990	2300990	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_122.fa	OTU_97.44935.0	1.0	1.0	1890578	1890578	1890578	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_121.fa	OTU_97.45053.0	1.0	1.0	1914462	1914462	1914462	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/seed/S6/new_norm/output1/output_recluster_bins/SemiBin_68.fa	OTU_97.23667.1	0.968196915623349	1.0	2239091	2167881	2167881	0.058823529411764705	1.0	17	1	1
