,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,f__Rhodobacteraceae (UID3340),84,568,330,402,166,0,0,0,0,27.81,0.0,0.0,758,738,172,order,0.98,0.95,0.4,0.03,0.06,0.81,0.78,True
SemiBin_1,k__Bacteria (UID203),5449,99,53,86,6,4,1,1,1,19.81,26.42,2.94,1154,1054,217,genus,0.78,0.71,0.25,0.13,0.28,0.64,0.46,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,34.64,0.0,0.0,753,692,184,class,0.92,0.85,0.25,0.17,0.41,0.56,0.48,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,478,208,14,kingdom,0.99,0.43,0.0,0.0,0.0,0.43,0.18,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,421,197,24,kingdom,1.0,0.47,0.0,0.03,0.06,0.42,0.2,True
SemiBin_102,s__algicola (UID2846),47,571,303,141,397,32,1,0,0,70.42,4.67,57.14,1441,1399,187,phylum,0.97,0.94,0.34,0.02,0.04,0.59,0.56,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,532,457,116,order,0.61,0.52,0.48,0.79,9.43,0.58,0.3,False
SemiBin_104,c__Gammaproteobacteria (UID4201),1164,275,174,165,102,8,0,0,0,34.63,3.74,62.5,756,695,127,family,0.57,0.52,0.1,0.44,1.85,0.54,0.28,True
SemiBin_106,f__Flavobacteriaceae (UID2817),81,511,283,61,428,22,0,0,0,87.26,4.94,36.36,1864,1752,165,class,0.95,0.89,0.18,0.08,0.18,0.63,0.56,True
SemiBin_108,c__Gammaproteobacteria (UID4761),52,693,297,195,489,9,0,0,0,69.65,1.34,55.56,2830,2743,311,genus,0.9,0.87,0.1,0.09,0.2,0.84,0.73,True
SemiBin_109,c__Gammaproteobacteria (UID4444),263,498,228,295,196,7,0,0,0,43.98,1.97,100.0,1553,1448,325,family,0.77,0.72,0.26,0.09,0.21,0.65,0.46,True
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,349,281,70,family,0.62,0.5,0.45,0.09,0.19,0.64,0.32,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,103,96,53,phylum,0.96,0.89,0.76,0.23,0.61,0.46,0.41,False
SemiBin_112,f__Rhodobacteraceae (UID3340),84,568,330,237,329,2,0,0,0,54.05,0.2,100.0,2064,1926,430,family,0.93,0.87,0.22,0.05,0.09,0.73,0.64,True
SemiBin_114,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,1070,849,265,order,0.82,0.65,0.66,0.03,0.05,0.65,0.43,False
SemiBin_115,k__Bacteria (UID2495),2993,139,83,85,31,9,4,8,2,43.64,50.6,12.36,1468,1385,290,genus,0.88,0.83,0.19,0.06,0.13,0.73,0.6,True
SemiBin_116,p__Bacteroidetes (UID2605),350,316,210,95,210,11,0,0,0,70.64,3.81,54.55,1526,1455,255,genus,0.55,0.53,0.19,0.34,1.17,0.65,0.34,True
SemiBin_117,k__Bacteria (UID203),5449,103,57,79,24,0,0,0,0,20.89,0.0,0.0,488,430,93,family,0.56,0.49,0.23,0.5,2.07,0.52,0.26,True
SemiBin_118,c__Gammaproteobacteria (UID4443),356,451,270,29,410,12,0,0,0,90.88,2.73,41.67,2782,2564,159,class,0.92,0.85,0.12,0.28,0.84,0.55,0.46,True
SemiBin_119,s__algicola (UID2846),47,571,303,110,438,23,0,0,0,76.52,3.73,30.43,1509,1432,163,phylum,0.98,0.93,0.72,0.04,0.08,0.6,0.55,False
SemiBin_12,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1797,793,219,kingdom,1.0,0.44,0.61,0.04,0.07,0.47,0.21,False
SemiBin_120,c__Gammaproteobacteria (UID4201),1164,275,174,45,208,22,0,0,0,79.5,7.38,50.0,1438,1342,119,class,0.9,0.84,0.07,0.14,0.33,0.53,0.45,True
SemiBin_121,k__Bacteria (UID2982),88,230,148,4,223,3,0,0,0,97.3,2.03,33.33,3168,2804,221,genus,0.5,0.45,0.31,0.38,1.37,0.59,0.26,True
SemiBin_122,f__Rhodobacteraceae (UID3340),84,568,330,460,106,2,0,0,0,17.7,0.45,50.0,1200,1127,270,order,0.96,0.9,0.03,0.02,0.04,0.81,0.73,True
SemiBin_123,k__Bacteria (UID2982),88,229,147,2,227,0,0,0,0,98.64,0.0,0.0,3180,2813,169,order,0.75,0.66,0.16,0.23,0.61,0.56,0.37,True
SemiBin_124,k__Archaea (UID2),207,149,107,136,13,0,0,0,0,4.09,0.0,0.0,453,114,58,kingdom,1.0,0.25,0.0,0.18,0.43,0.37,0.09,True
SemiBin_125,k__Bacteria (UID203),5449,99,53,91,4,0,1,1,2,13.21,28.3,15.38,985,921,168,genus,0.86,0.81,0.08,0.13,0.29,0.68,0.55,True
SemiBin_126,root (UID1),5656,56,24,55,0,1,0,0,0,4.17,4.17,100.0,2972,1277,165,kingdom,1.0,0.43,0.05,0.03,0.07,0.43,0.18,True
SemiBin_127,k__Bacteria (UID2495),2993,147,91,73,73,1,0,0,0,51.0,0.06,100.0,1215,1095,207,family,0.54,0.48,0.14,0.71,4.15,0.51,0.24,True
SemiBin_128,k__Bacteria (UID2495),2993,139,83,52,83,2,0,2,0,56.48,6.02,14.29,1233,1143,158,class,0.84,0.78,0.4,0.19,0.47,0.55,0.43,True
SemiBin_129,k__Bacteria (UID2566),525,208,136,69,123,13,3,0,0,76.53,5.87,54.55,1289,1192,145,phylum,0.97,0.9,0.59,0.03,0.06,0.58,0.52,False
SemiBin_13,c__Gammaproteobacteria (UID4201),1164,275,174,12,262,1,0,0,0,94.83,0.03,100.0,1705,1644,43,phylum,0.95,0.91,0.26,0.04,0.08,0.57,0.52,True
SemiBin_130,f__Rhodobacteraceae (UID3340),84,568,330,88,475,5,0,0,0,83.65,1.16,80.0,2277,2155,333,genus,0.86,0.82,0.57,0.07,0.16,0.82,0.67,False
SemiBin_131,k__Bacteria (UID203),5449,104,58,88,15,1,0,0,0,24.14,1.72,0.0,1001,917,254,class,0.85,0.78,0.19,0.07,0.15,0.57,0.44,True
SemiBin_132,c__Gammaproteobacteria (UID4443),356,451,270,165,274,11,1,0,0,63.79,3.87,28.57,1409,1332,192,class,0.91,0.86,0.15,0.16,0.38,0.55,0.47,True
SemiBin_134,k__Bacteria (UID1453),901,171,117,41,113,16,1,0,0,68.3,12.2,73.68,1364,1192,183,class,0.7,0.61,0.11,0.72,4.39,0.47,0.29,True
SemiBin_135,c__Gammaproteobacteria (UID4443),356,451,270,29,417,5,0,0,0,90.74,1.16,0.0,2821,2584,169,phylum,0.93,0.86,0.1,0.04,0.09,0.55,0.47,True
SemiBin_136,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,9.48,0.0,0.0,264,204,74,phylum,0.86,0.67,0.28,0.6,2.51,0.48,0.32,True
SemiBin_137,k__Bacteria (UID203),5449,104,58,50,47,5,2,0,0,72.04,10.34,63.64,2855,2790,407,family,0.96,0.94,0.49,0.06,0.12,0.86,0.8,False
SemiBin_138,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,1898,1580,376,order,0.52,0.43,0.35,0.79,8.9,0.5,0.22,True
SemiBin_139,k__Bacteria (UID2569),434,278,186,111,163,4,0,0,0,65.99,1.61,50.0,1353,1262,287,family,0.82,0.76,0.05,0.74,4.16,0.54,0.41,True
SemiBin_140,root (UID1),5656,56,24,52,3,1,0,0,0,16.67,4.17,0.0,791,770,167,genus,0.92,0.89,0.12,0.09,0.2,0.77,0.69,True
SemiBin_141,k__Bacteria (UID203),5449,99,53,79,12,7,0,1,0,30.0,17.92,15.38,1121,1107,216,genus,0.94,0.92,0.12,0.1,0.22,0.77,0.71,True
SemiBin_142,c__Betaproteobacteria (UID3888),323,376,229,114,254,8,0,0,0,70.47,1.47,12.5,1094,1030,179,class,0.96,0.91,0.27,0.1,0.22,0.61,0.55,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1933,846,317,kingdom,1.0,0.44,0.0,0.05,0.11,0.42,0.19,True
SemiBin_144,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,18.1,0.0,0.0,368,352,99,genus,0.43,0.42,0.18,0.47,1.93,0.53,0.22,True
SemiBin_145,c__Gammaproteobacteria (UID4761),52,693,297,26,642,25,0,0,0,96.11,3.57,64.0,4432,4279,385,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_146,c__Alphaproteobacteria (UID3305),564,349,230,128,215,6,0,0,0,60.88,1.36,50.0,1251,1179,241,class,0.97,0.91,0.24,0.09,0.19,0.62,0.56,True
SemiBin_148,c__Gammaproteobacteria (UID4201),1164,275,174,46,221,8,0,0,0,78.64,3.74,25.0,1173,1082,57,phylum,0.97,0.89,0.47,0.13,0.3,0.52,0.46,False
SemiBin_149,k__Bacteria (UID203),5449,103,57,80,23,0,0,0,0,25.36,0.0,0.0,478,451,109,genus,0.74,0.7,0.82,0.06,0.13,0.65,0.45,False
SemiBin_15,c__Alphaproteobacteria (UID3305),564,349,230,19,324,6,0,0,0,92.83,1.97,66.67,3133,2993,240,class,0.95,0.9,0.15,0.1,0.22,0.59,0.53,True
SemiBin_150,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,346,145,42,kingdom,1.0,0.42,0.02,0.04,0.09,0.4,0.17,True
SemiBin_151,k__Bacteria (UID2982),88,230,148,76,154,0,0,0,0,67.26,0.0,0.0,1305,1230,245,genus,0.8,0.76,0.51,0.06,0.13,0.67,0.51,False
SemiBin_153,k__Bacteria (UID2569),434,278,186,56,217,5,0,0,0,77.44,0.59,60.0,1913,1757,288,family,0.82,0.75,0.05,0.71,3.98,0.54,0.41,True
SemiBin_154,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,29.67,0.0,0.0,563,534,135,phylum,0.92,0.88,0.33,0.08,0.18,0.53,0.47,True
SemiBin_155,k__Bacteria (UID2566),525,208,136,32,155,19,2,0,0,84.04,12.99,48.0,1835,1745,310,class,0.92,0.87,0.24,0.07,0.14,0.63,0.54,True
SemiBin_156,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,408,339,89,order,0.61,0.51,0.32,0.78,8.41,0.51,0.26,True
