,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,328,230,56,genus,0.73,0.51,0.42,0.26,0.77,0.61,0.31,True
SemiBin_1,k__Bacteria (UID203),5449,104,58,23,36,45,0,0,0,62.93,21.63,6.67,692,675,191,genus,0.93,0.91,0.99,0.17,0.4,0.86,0.79,False
SemiBin_10,o__Clostridiales (UID1226),155,278,158,129,147,2,0,0,0,51.18,0.95,50.0,1478,1431,301,family,0.95,0.92,0.23,0.15,0.33,0.89,0.81,True
SemiBin_101,o__Clostridiales (UID1226),155,278,158,4,273,1,0,0,0,97.47,0.32,100.0,2082,2017,45,genus,0.85,0.82,0.24,0.04,0.07,0.9,0.74,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,312,152,52,phylum,0.89,0.44,0.8,0.35,0.93,0.48,0.21,False
SemiBin_108,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,631,558,84,genus,0.78,0.69,0.42,0.32,0.89,0.76,0.53,True
SemiBin_11,k__Bacteria (UID2329),174,149,89,8,139,2,0,0,0,92.13,1.69,50.0,1512,1466,213,phylum,0.99,0.96,0.26,0.04,0.09,0.78,0.75,True
SemiBin_13,o__Clostridiales (UID1120),304,250,143,9,214,27,0,0,0,96.97,9.3,88.89,2275,2207,258,kingdom,1.0,0.97,0.0,0.0,0.0,0.9,0.87,True
SemiBin_15,o__Bacteroidales (UID2657),160,492,269,5,486,1,0,0,0,98.74,0.01,100.0,2426,2298,115,family,0.95,0.9,0.25,0.05,0.1,0.8,0.72,True
SemiBin_17,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,812,706,86,genus,0.7,0.61,0.35,0.6,3.66,0.75,0.46,True
SemiBin_18,f__Lachnospiraceae (UID1256),33,333,171,24,307,2,0,0,0,94.44,0.35,100.0,2670,2617,167,genus,0.92,0.9,0.41,0.02,0.05,0.97,0.87,True
SemiBin_19,o__Clostridiales (UID1226),155,274,157,31,232,11,0,0,0,84.25,0.6,45.45,2093,2044,169,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_2,k__Bacteria (UID203),5449,103,58,62,41,0,0,0,0,59.48,0.0,0.0,1598,1511,360,family,0.96,0.91,0.56,0.1,0.23,0.81,0.74,False
SemiBin_20,k__Bacteria (UID203),5449,103,57,96,5,2,0,0,0,7.02,1.75,0.0,955,793,123,genus,0.59,0.49,0.6,0.58,3.58,0.78,0.38,False
SemiBin_22,p__Actinobacteria (UID2112),31,211,124,104,104,3,0,0,0,43.76,0.54,33.33,884,832,205,order,0.97,0.91,0.18,0.25,0.65,0.67,0.61,True
SemiBin_23,p__Actinobacteria (UID2112),31,211,124,11,193,7,0,0,0,93.15,3.76,71.43,1587,1520,201,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.9,True
SemiBin_24,o__Bacteroidales (UID2657),160,491,268,14,472,5,0,0,0,97.59,0.85,100.0,2823,2709,115,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.9,True
SemiBin_25,k__Bacteria (UID203),5449,102,56,66,35,1,0,0,0,52.68,0.89,100.0,1964,1923,361,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
SemiBin_26,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,482,339,64,genus,0.58,0.4,0.33,0.69,5.25,0.52,0.21,True
SemiBin_27,o__Bacteroidales (UID2657),160,491,268,63,394,34,0,0,0,91.71,6.03,64.71,2339,2212,222,genus,0.95,0.9,0.37,0.03,0.07,0.8,0.72,True
SemiBin_28,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,435,416,35,genus,0.65,0.62,0.26,0.79,6.27,0.84,0.52,True
SemiBin_29,p__Proteobacteria (UID3887),1487,256,161,9,243,4,0,0,0,95.65,1.97,25.0,2269,2057,161,order,0.89,0.81,0.6,0.04,0.08,0.74,0.6,False
SemiBin_3,k__Bacteria (UID203),5449,104,58,81,22,1,0,0,0,35.34,1.72,0.0,1290,1255,223,family,0.97,0.94,0.27,0.02,0.05,0.96,0.9,True
SemiBin_30,o__Bacteroidales (UID2657),160,492,269,102,384,6,0,0,0,84.07,1.8,16.67,1907,1827,251,family,0.95,0.91,0.3,0.03,0.05,0.78,0.71,True
SemiBin_31,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,624,396,110,order,0.73,0.46,0.43,0.36,1.29,0.49,0.23,True
SemiBin_32,k__Bacteria (UID2329),174,149,89,75,72,2,0,0,0,32.64,0.22,50.0,295,287,76,family,0.92,0.89,0.51,0.03,0.06,0.75,0.67,False
SemiBin_33,f__Lachnospiraceae (UID1255),90,354,174,5,346,3,0,0,0,97.41,1.05,66.67,2280,2186,100,family,0.92,0.89,0.03,0.47,1.47,0.68,0.61,True
SemiBin_34,o__Bacteroidales (UID2657),160,492,269,7,484,1,0,0,0,97.65,0.37,100.0,2039,1859,116,genus,0.9,0.82,0.16,0.29,0.85,0.72,0.59,True
SemiBin_35,k__Bacteria (UID2372),131,177,106,0,177,0,0,0,0,100.0,0.0,0.0,2258,2082,110,family,0.92,0.85,0.1,0.52,1.62,0.68,0.58,True
SemiBin_36,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,459,379,76,genus,0.73,0.6,0.35,0.22,0.61,0.77,0.47,True
SemiBin_37,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,712,599,43,genus,0.71,0.6,0.3,0.61,3.24,0.78,0.46,True
SemiBin_39,o__Clostridiales (UID1226),155,278,158,18,260,0,0,0,0,97.21,0.0,0.0,2722,2655,63,family,0.96,0.94,0.19,0.06,0.13,0.96,0.9,True
SemiBin_4,o__Clostridiales (UID1226),155,278,158,102,167,9,0,0,0,65.61,4.48,88.89,1971,1895,378,genus,0.79,0.76,0.2,0.4,1.53,0.75,0.57,True
SemiBin_40,f__Lachnospiraceae (UID1256),33,333,171,6,310,17,0,0,0,97.86,4.97,41.18,2464,2397,139,genus,0.87,0.85,0.42,0.05,0.1,0.97,0.82,True
SemiBin_41,o__Selenomonadales (UID1024),64,334,167,1,328,5,0,0,0,99.85,2.4,40.0,1729,1651,73,family,0.9,0.86,0.33,0.06,0.13,0.76,0.65,True
SemiBin_42,o__Clostridiales (UID1226),155,278,158,2,270,6,0,0,0,99.35,3.16,0.0,2527,2454,43,genus,0.83,0.81,0.06,0.24,0.69,0.77,0.62,True
SemiBin_43,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,341,190,24,class,0.91,0.5,0.2,0.22,0.52,0.47,0.24,True
SemiBin_44,o__Bacteroidales (UID2657),160,491,268,68,414,9,0,0,0,93.03,0.94,55.56,2291,2177,190,family,0.96,0.91,0.18,0.03,0.06,0.77,0.7,True
SemiBin_45,o__Clostridiales (UID1212),172,261,147,2,236,22,1,0,0,98.64,7.92,8.0,2637,2473,111,genus,0.79,0.74,0.56,0.16,0.41,0.78,0.58,False
SemiBin_46,p__Proteobacteria (UID3887),1487,256,160,204,51,1,0,0,0,19.95,0.62,0.0,401,375,98,class,0.95,0.89,0.22,0.05,0.11,0.69,0.62,True
SemiBin_47,o__Clostridiales (UID1212),172,263,149,9,254,0,0,0,0,93.96,0.0,0.0,1834,1668,42,genus,0.62,0.57,0.06,0.59,3.23,0.62,0.35,True
SemiBin_48,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,343,322,31,genus,0.91,0.85,0.26,0.32,0.98,0.85,0.72,True
SemiBin_49,o__Clostridiales (UID1226),155,278,158,71,204,3,0,0,0,83.76,1.9,33.33,2331,2223,307,genus,0.83,0.79,0.11,0.65,2.8,0.71,0.56,True
SemiBin_5,c__Bacilli (UID285),586,325,181,119,204,2,0,0,0,65.5,0.66,0.0,1956,1787,386,genus,0.89,0.81,0.57,0.06,0.14,0.82,0.66,False
SemiBin_50,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,238,225,33,class,0.96,0.91,0.57,0.05,0.1,0.87,0.79,False
SemiBin_54,k__Bacteria (UID2329),174,149,89,2,140,6,1,0,0,98.31,6.18,77.78,2385,2288,169,phylum,0.98,0.94,0.27,0.08,0.18,0.75,0.71,True
SemiBin_55,k__Bacteria (UID2372),131,177,106,100,75,2,0,0,0,35.6,0.19,50.0,759,740,180,family,0.95,0.92,0.64,0.04,0.08,0.96,0.89,False
SemiBin_56,k__Bacteria (UID2372),131,177,106,6,171,0,0,0,0,96.23,0.0,0.0,1904,1868,93,class,1.0,0.98,0.3,0.05,0.1,0.96,0.94,True
SemiBin_57,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,494,465,47,genus,0.83,0.78,0.23,0.24,0.68,0.88,0.69,True
SemiBin_58,o__Bacteroidales (UID2657),160,492,269,7,476,9,0,0,0,97.68,1.86,11.11,2137,1966,70,genus,0.89,0.82,0.13,0.44,1.39,0.68,0.56,True
SemiBin_59,o__Clostridiales (UID1226),155,274,157,25,248,1,0,0,0,97.02,0.32,100.0,2480,2429,178,genus,0.82,0.8,0.24,0.21,0.56,0.77,0.62,True
SemiBin_60,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,282,200,14,genus,0.6,0.43,0.22,0.67,4.45,0.62,0.27,True
SemiBin_61,o__Clostridiales (UID1212),172,261,147,18,224,19,0,0,0,92.52,0.81,15.79,2009,1876,131,genus,0.79,0.74,0.39,0.08,0.17,0.79,0.58,True
SemiBin_62,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,327,310,42,order,0.9,0.86,0.37,0.04,0.09,0.8,0.69,True
SemiBin_64,o__Bacteroidales (UID2657),160,491,268,100,387,4,0,0,0,85.57,0.75,100.0,1969,1881,170,genus,0.95,0.9,0.31,0.04,0.08,0.8,0.72,True
SemiBin_66,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,439,417,52,class,0.96,0.91,0.38,0.06,0.13,0.74,0.68,True
SemiBin_68,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,332,321,73,phylum,0.97,0.94,0.54,0.06,0.14,0.72,0.68,False
SemiBin_7,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,588,568,144,genus,0.81,0.78,0.33,0.22,0.6,0.75,0.58,True
SemiBin_71,f__Lachnospiraceae (UID1256),33,333,171,11,322,0,0,0,0,96.39,0.0,0.0,1908,1836,39,genus,0.82,0.79,0.04,0.43,1.76,0.77,0.6,True
SemiBin_74,o__Bacteroidales (UID2657),160,492,269,14,472,6,0,0,0,97.69,0.09,100.0,2409,2284,106,family,0.94,0.89,0.19,0.04,0.09,0.78,0.69,True
SemiBin_79,p__Firmicutes (UID1022),100,295,158,0,294,1,0,0,0,100.0,0.63,0.0,2013,1984,85,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_8,o__Clostridiales (UID1212),172,263,149,241,22,0,0,0,0,4.14,0.0,0.0,900,702,135,phylum,0.98,0.76,0.53,0.3,0.93,0.63,0.48,False
SemiBin_80,k__Bacteria (UID2372),131,177,106,3,170,4,0,0,0,97.17,1.35,0.0,1694,1634,76,class,0.99,0.96,0.47,0.03,0.07,0.97,0.93,False
SemiBin_88,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,256,220,44,class,0.91,0.78,0.6,0.04,0.08,0.66,0.51,False
