,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, c__Gammaproteobacteria (UID4201),1164,271, 170, 20, 251, 0,0,0, 0, 91.65,0.00, 0.00,2239,1907,276,order,0.9,0.77,0.35,0.06,0.12,0.69,0.53,True
bin.10, o__Bacteroidales (UID2657), 160, 492, 269, 56, 428, 8,0,0, 0, 93.68,1.49,62.50,2179,2055,110,family,0.95,0.9,0.26,0.04,0.08,0.78,0.7,True
bin.103, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1108,730,173,order,0.72,0.48,0.28,0.38,1.43,0.5,0.24,True
bin.105, root (UID1), 5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,237,211,29,class,0.97,0.86,0.93,0.06,0.12,0.75,0.65,False
bin.108,o__Clostridiales (UID1226), 155, 278, 158, 21, 256, 1,0,0, 0, 97.75,0.21,100.00,2035,1981,145,genus,0.84,0.81,0.1,0.39,1.52,0.75,0.61,True
bin.11,c__Gammaproteobacteria (UID4201),1164,271, 170,117, 154, 0,0,0, 0, 67.45,0.00, 0.00,1212,1093,285,order,0.95,0.86,0.52,0.03,0.06,0.7,0.6,False
bin.117, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,874,775,159,phylum,0.98,0.87,0.5,0.18,0.42,0.62,0.53,False
bin.118, c__Clostridia (UID1085),35, 420, 196, 71, 346, 3,0,0, 0, 82.42,1.28, 0.00,1910,1765,55,genus,0.56,0.52,0.14,0.36,1.32,0.59,0.31,True
bin.119, o__Selenomonadales (UID1024), 64, 334, 167, 1,327, 6,0,0, 0, 99.85,2.99,50.00,1753,1662,102,order,0.95,0.9,0.24,0.1,0.24,0.74,0.67,True
bin.12, o__Clostridiales (UID1212), 172, 263, 149, 15, 247, 1,0,0, 0, 91.44,0.17,100.00,1797,1627,177,family,0.84,0.76,0.13,0.21,0.55,0.61,0.46,True
bin.124, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,240,107,11,phylum,0.93,0.42,0.17,0.13,0.3,0.57,0.24,True
bin.13, o__Clostridiales (UID1226), 155, 274, 157, 39, 224, 11, 0,0, 0, 88.58,4.41,81.82,2365,2326,223,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.130, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,509,448,67,genus,0.72,0.63,0.25,0.47,1.41,0.63,0.4,True
bin.134, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,236,198,19,family,0.86,0.72,0.03,0.22,0.55,0.75,0.54,True
bin.14, o__Clostridiales (UID1212), 172, 261, 147, 3,257, 1,0,0, 0, 98.64,0.17, 0.00,2066,1988,106,family,0.94,0.91,0.16,0.08,0.17,0.78,0.71,True
bin.141,k__Bacteria (UID2372),131, 177, 106, 24, 149, 4,0,0, 0, 88.68,0.54,25.00,1619,1522,87,genus,0.73,0.69,0.2,0.59,2.77,0.73,0.5,True
bin.142, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,762,645,92,phylum,0.96,0.81,0.21,0.11,0.25,0.59,0.48,True
