,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,744,511,177,genus,0.59,0.41,0.57,0.13,0.32,0.63,0.26,False
SemiBin_1,o__Clostridiales (UID1120),304,250,143,52,139,57,2,0,0,75.52,29.27,92.06,2441,2389,511,family,0.96,0.94,0.38,0.02,0.04,0.93,0.88,True
SemiBin_10,k__Bacteria (UID2329),174,149,89,5,141,3,0,0,0,96.07,3.37,66.67,1817,1738,212,phylum,0.98,0.94,0.18,0.05,0.1,0.77,0.72,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,349,321,41,class,0.92,0.85,1.0,0.04,0.09,0.84,0.71,False
SemiBin_102,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1802,1160,233,phylum,0.96,0.62,0.43,0.2,0.48,0.5,0.31,True
SemiBin_104,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,4.31,0.0,0.0,250,224,23,phylum,0.99,0.88,0.5,0.03,0.07,0.75,0.66,False
SemiBin_107,o__Clostridiales (UID1226),155,278,158,21,256,1,0,0,0,97.75,0.21,100.0,2058,2003,150,genus,0.83,0.81,0.1,0.39,1.53,0.75,0.61,True
SemiBin_108,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,245,204,26,family,0.91,0.76,0.32,0.25,0.66,0.78,0.59,True
SemiBin_109,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,295,191,56,genus,0.67,0.43,0.51,0.33,1.06,0.59,0.26,False
SemiBin_11,o__Clostridiales (UID1226),155,278,158,12,260,6,0,0,0,95.53,2.53,33.33,2297,2235,248,class,0.99,0.96,0.15,0.02,0.05,0.76,0.73,True
SemiBin_110,o__Bacteroidales (UID2657),160,492,269,3,482,7,0,0,0,98.88,0.76,71.43,2150,2070,94,family,0.95,0.91,0.23,0.04,0.07,0.79,0.72,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,282,233,42,genus,0.84,0.69,0.28,0.15,0.37,0.68,0.47,True
SemiBin_114,c__Clostridia (UID1085),35,420,196,63,354,3,0,0,0,82.93,1.28,0.0,1972,1804,64,genus,0.55,0.51,0.14,0.36,1.32,0.59,0.3,True
SemiBin_115,o__Selenomonadales (UID1024),64,334,167,2,326,6,0,0,0,99.25,2.99,50.0,1740,1662,98,family,0.9,0.86,0.26,0.05,0.11,0.75,0.64,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,581,396,62,phylum,0.96,0.65,0.38,0.06,0.14,0.52,0.34,True
