,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Bacteria (UID1452),924, 161, 108, 19, 134, 8,0,0, 0, 83.95,5.56,37.50,2627,2299,321,order,0.46,0.41,0.11,0.34,1.18,0.54,0.22,True
bin.100,k__Bacteria (UID1452),924, 151, 101, 84,63, 4,0,0, 0, 50.98,3.96, 0.00,3218,2688,722,order,0.48,0.4,0.18,0.75,7.81,0.53,0.21,True
bin.102, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1011,787,225,order,0.58,0.45,0.41,0.49,2.45,0.63,0.29,True
bin.103, k__Bacteria (UID203),5449,104,58, 92,12, 0,0,0, 0, 11.21,0.00, 0.00,407,363,80,genus,0.8,0.71,0.13,0.44,1.71,0.61,0.44,True
bin.104, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,644,508,248,family,0.54,0.42,0.52,0.38,1.19,0.59,0.25,False
bin.105, k__Bacteria (UID203),5449,104,58, 98,6,0,0,0, 0,9.48,0.00, 0.00,454,416,126,order,0.71,0.65,0.76,0.1,0.24,0.67,0.44,False
bin.109, k__Bacteria (UID203),5449,104,58, 96,8,0,0,0, 0, 11.21,0.00, 0.00,764,650,208,order,0.5,0.42,0.16,0.52,2.79,0.54,0.23,True
bin.115, k__Bacteria (UID203),5449,104,58, 88,15, 1,0,0, 0, 25.00,1.72, 0.00,1192,1030,284,family,0.48,0.42,0.28,0.42,1.53,0.58,0.24,True
bin.120,k__Archaea (UID2),207, 149, 107,144,4,1,0,0, 0,3.74,0.47,100.00,803,541,143,class,0.68,0.46,0.26,0.59,3.67,0.5,0.23,True
bin.121,k__Bacteria (UID3187),2258,188, 117, 18, 169, 1,0,0, 0, 94.13,0.85, 0.00,3868,3455,205,family,0.75,0.67,0.15,0.25,0.6,0.61,0.41,True
bin.124, k__Bacteria (UID203),5449,104,58, 66,30, 8,0,0, 0, 52.59, 12.07, 0.00,2747,2579,368,class,0.85,0.79,0.36,0.12,0.27,0.75,0.6,True
bin.128, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,393,323,33,genus,0.57,0.47,0.23,0.21,0.54,0.67,0.31,True
bin.130,k__Bacteria (UID1453),901, 171, 117,148,23, 0,0,0, 0, 10.26,0.00, 0.00,708,604,190,family,0.58,0.49,0.37,0.73,6.33,0.58,0.29,True
bin.137, k__Bacteria (UID203),5449,104,58, 99,5,0,0,0, 0,6.90,0.00, 0.00,902,788,234,order,0.54,0.47,0.3,0.41,1.51,0.57,0.27,True
bin.139,k__Bacteria (UID1452),924, 161, 108, 54, 106, 1,0,0, 0, 65.00,0.93, 0.00,1963,1871,284,family,0.68,0.64,0.36,0.04,0.08,0.71,0.46,True
bin.141,k__Bacteria (UID2982), 88, 230, 148, 63,94, 58, 13, 1, 1, 75.87, 42.64,34.51,2803,2612,484,phylum,0.92,0.85,0.24,0.05,0.1,0.74,0.64,True
bin.148, k__Bacteria (UID203),5449,104,58, 99,5,0,0,0, 0,5.49,0.00, 0.00,242,219,84,family,0.71,0.64,0.75,0.28,0.85,0.65,0.42,False
bin.15, k__Bacteria (UID3187),2258,187, 116, 67, 117, 2,1,0, 0, 69.61,3.45,40.00,4324,4195,528,phylum,0.94,0.91,0.42,0.09,0.2,0.89,0.81,True
bin.154, k__Bacteria (UID203),5449,104,58, 96,8,0,0,0, 0,9.77,0.00, 0.00,823,760,250,phylum,0.93,0.86,0.47,0.12,0.27,0.64,0.55,False
bin.157, root (UID1), 5656, 56,24, 54,2,0,0,0, 0,8.33,0.00, 0.00,879,803,255,genus,0.68,0.62,0.35,0.13,0.31,0.65,0.41,True
bin.159, k__Bacteria (UID203),5449,103,57, 91,10, 2,0,0, 0,8.33,0.32, 0.00,528,430,158,order,0.57,0.46,0.3,0.7,5.01,0.52,0.24,True
bin.160,k__Bacteria (UID1452),924, 161, 108, 7,153, 1,0,0, 0, 94.44,0.93, 0.00,3022,2635,181,class,0.72,0.63,0.08,0.58,3.13,0.53,0.33,True
bin.166, root (UID1), 5656, 56,24, 51,2,3,0,0, 0, 20.83, 12.50, 0.00,1171,1127,186,phylum,0.9,0.86,0.34,0.05,0.1,0.7,0.6,True
bin.167, k__Bacteria (UID203),5449,104,58,103,1,0,0,0, 0,0.86,0.00, 0.00,273,227,111,order,0.81,0.67,0.42,0.49,1.3,0.61,0.41,True
bin.170, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1211,983,211,family,0.51,0.41,0.56,0.3,0.93,0.69,0.28,False
bin.174,k__Bacteria (UID3187),2258,188, 117, 52,81, 47, 8,0, 0, 71.98, 34.43, 5.63,3553,3137,862,phylum,0.81,0.71,0.16,0.18,0.46,0.56,0.4,True
bin.176, k__Bacteria (UID203),5449,104,58, 71,33, 0,0,0, 0, 50.86,0.00, 0.00,1133,1049,249,phylum,0.96,0.89,0.59,0.12,0.28,0.63,0.56,False
bin.185,k__Archaea (UID2),207, 149, 107, 8, 41, 73, 24, 1, 2, 92.99, 85.96,42.61,4432,3904,767,class,0.76,0.67,0.39,0.05,0.11,0.68,0.46,True
bin.187, k__Bacteria (UID238),2248,125,78, 92,31, 2,0,0, 0, 19.89,1.42,50.00,847,796,208,order,0.68,0.64,0.34,0.11,0.26,0.7,0.44,True
bin.189, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,672,551,89,phylum,0.87,0.71,0.22,0.6,2.21,0.59,0.42,True
bin.19, k__Bacteria (UID3187),2258,188, 117, 49, 136, 3,0,0, 0, 82.91,2.56,33.33,3201,2955,224,phylum,0.94,0.86,0.12,0.04,0.08,0.76,0.66,True
bin.190,k__Archaea (UID2),207, 145, 103,136,9,0,0,0, 0,6.15,0.00, 0.00,852,599,172,order,0.64,0.45,0.46,0.04,0.09,0.68,0.31,False
bin.191, k__Bacteria (UID203),5449,104,58, 97,7,0,0,0, 0, 11.21,0.00, 0.00,1279,1186,305,order,0.73,0.68,0.6,0.04,0.07,0.71,0.48,False
bin.192,k__Archaea (UID2),207, 149, 107, 44, 103, 2,0,0, 0, 67.52,1.87,50.00,1023,936,108,class,0.91,0.83,0.25,0.03,0.06,0.67,0.56,True
bin.196, root (UID1), 5656, 56,24, 55,0,1,0,0, 0,4.17,4.17,100.00,907,627,206,class,0.86,0.6,0.19,0.02,0.05,0.59,0.35,True
bin.197, k__Bacteria (UID203),5449,104,58, 77,25, 2,0,0, 0, 43.10,3.45, 0.00,2138,1919,325,family,0.78,0.7,0.31,0.24,0.56,0.62,0.43,True
bin.200, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,584,483,121,order,0.67,0.56,0.35,0.53,2.3,0.71,0.4,True
bin.203, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,358,311,54,genus,0.64,0.56,0.55,0.19,0.49,0.71,0.4,False
bin.205, k__Bacteria (UID203),5449,104,58, 72,29, 3,0,0, 0, 44.14,2.41, 0.00,2590,2438,523,order,0.82,0.77,0.47,0.03,0.07,0.73,0.56,False
bin.207, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,217,168,74,kingdom,1.0,0.77,0.18,0.04,0.09,0.45,0.35,True
bin.218, root (UID1), 5656, 56,24, 54,2,0,0,0, 0,8.33,0.00, 0.00,453,434,102,family,0.79,0.76,0.9,0.03,0.05,0.73,0.56,False
bin.22,k__Bacteria (UID203),5449,104,58, 96,8,0,0,0, 0, 11.21,0.00, 0.00,821,760,192,order,0.85,0.79,0.39,0.26,0.71,0.69,0.54,True
bin.223, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1168,1038,195,genus,0.49,0.43,0.48,0.34,1.18,0.66,0.28,False
