,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,752,668,111,genus,0.67,0.59,0.28,0.49,1.8,0.63,0.37,True
bin.1, o__Bacteroidales (UID2617), 213, 406, 265,259, 145,2,0, 0, 0, 38.41,0.75,50.00,949,891,237,family,0.93,0.87,0.33,0.23,0.63,0.68,0.59,True
bin.10, root (UID1), 5656, 56,24, 54,2, 0,0, 0, 0,8.33,0.00, 0.00,229,222,67,family,0.93,0.9,0.58,0.05,0.1,0.73,0.66,False
bin.101,k__Bacteria (UID203),5449,103,57,101,2, 0,0, 0, 0,3.51,0.00, 0.00,218,211,58,genus,0.89,0.86,0.59,0.06,0.14,0.9,0.77,False
bin.102, k__Bacteria (UID2328),3167,126,75, 28,97,1,0, 0, 0, 66.67,0.11, 0.00,752,647,159,family,0.82,0.71,0.21,0.47,2.2,0.57,0.41,True
bin.105, o__Clostridiales (UID1226), 155, 278, 158, 16, 258,4,0, 0, 0, 91.75,1.27,75.00,2302,2227,242,genus,0.85,0.82,0.1,0.23,0.63,0.78,0.64,True
bin.106,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,379,333,89,class,0.94,0.83,0.69,0.15,0.35,0.71,0.58,False
bin.107, k__Bacteria (UID2372),131, 177, 106, 18, 154,5,0, 0, 0, 85.85,2.29, 0.00,1786,1594,82,order,0.94,0.84,0.08,0.23,0.59,0.61,0.51,True
bin.111, o__Clostridiales (UID1212), 172, 263, 149, 8,255,0,0, 0, 0, 94.63,0.00, 0.00,1701,1553,41,genus,0.64,0.58,0.05,0.56,2.89,0.61,0.35,True
bin.113, k__Bacteria (UID2372),131, 177, 106, 4,169,4,0, 0, 0, 96.23,1.35, 0.00,1620,1556,85,kingdom,1.0,0.96,0.0,0.0,0.0,0.98,0.94,True
bin.114,k__Bacteria (UID203),5449,104,58, 92,12,0,0, 0, 0,5.02,0.00, 0.00,346,309,66,class,0.96,0.86,0.91,0.08,0.18,0.75,0.65,False
bin.119, o__Bacteroidales (UID2657), 160, 492, 269, 71, 416,5,0, 0, 0, 92.83,0.37, 0.00,2116,1979,88,family,0.93,0.87,0.16,0.03,0.07,0.77,0.66,True
bin.121,c__Clostridia (UID1085),35, 420, 196, 71, 345,4,0, 0, 0, 82.42,1.79,25.00,1881,1747,81,genus,0.57,0.53,0.23,0.37,1.38,0.6,0.32,True
bin.122, o__Bacteroidales (UID2657), 160, 492, 269, 49, 425,18, 0, 0, 0, 94.65,4.96,16.67,2186,2089,74,family,0.97,0.92,0.45,0.08,0.18,0.81,0.75,True
bin.123, o__Bacteroidales (UID2657), 160, 492, 269,389, 103,0,0, 0, 0, 19.41,0.00, 0.00,377,345,26,genus,0.91,0.84,0.26,0.21,0.54,0.73,0.61,True
bin.126, k__Bacteria (UID2372),131, 177, 106, 27, 143,7,0, 0, 0, 82.08,1.75,28.57,1875,1628,68,order,0.94,0.81,0.13,0.24,0.64,0.61,0.49,True
bin.127,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,271,130,34,class,0.87,0.42,0.12,0.25,0.62,0.57,0.24,True
bin.13, c__Gammaproteobacteria (UID4201),1164,271, 170, 4,265,2,0, 0, 0, 97.65,0.39,50.00,2296,1947,307,class,0.93,0.79,0.41,0.06,0.13,0.69,0.54,True
bin.130,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,750,709,136,genus,0.76,0.72,0.55,0.08,0.18,0.91,0.65,False
bin.132,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,302,230,55,family,0.73,0.55,0.56,0.56,1.86,0.79,0.44,False
bin.134,f__Bifidobacteriaceae (UID1460),70, 502, 225, 27, 461,14, 0, 0, 0, 96.50,2.41, 7.14,1770,1684,117,phylum,1.0,0.95,0.1,0.04,0.08,0.77,0.73,True
bin.136,k__Bacteria (UID203),5449,104,58, 49,55,0,0, 0, 0, 78.45,0.00, 0.00,1840,1752,104,family,0.95,0.91,0.19,0.03,0.05,0.77,0.7,True
bin.138,k__Bacteria (UID203),5449,104,58,101,3, 0,0, 0, 0,2.74,0.00, 0.00,393,378,106,class,0.96,0.93,0.41,0.36,0.91,0.7,0.65,True
bin.14,o__Bacteroidales (UID2657), 160, 492, 269, 91, 393,8,0, 0, 0, 76.58,1.14,62.50,1568,1427,112,family,0.94,0.85,0.09,0.11,0.24,0.72,0.61,True
bin.140, o__Bacteroidales (UID2657), 160, 492, 269, 24, 467,1,0, 0, 0, 93.59,0.37, 0.00,1999,1850,44,genus,0.88,0.82,0.09,0.42,1.24,0.68,0.56,True
bin.141,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,595,522,62,order,0.92,0.81,0.29,0.03,0.06,0.71,0.57,True
bin.146,k__Bacteria (UID203),5449,104,58,101,3, 0,0, 0, 0,3.45,0.00, 0.00,588,431,92,genus,0.74,0.54,0.29,0.29,0.87,0.62,0.34,True
bin.147,k__Bacteria (UID203),5449,104,58, 88,15,1,0, 0, 0,5.64,0.16, 0.00,261,250,67,kingdom,1.0,0.96,0.0,0.0,0.0,0.91,0.87,True
