,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID2982),88,230,148,88,129,12,1,0,0,63.29,4.24,53.33,2219,1982,386,family,0.77,0.69,0.35,0.05,0.1,0.8,0.55,True
SemiBin_1,o__Rhizobiales (UID3642),107,485,316,367,116,2,0,0,0,25.18,0.63,50.0,1299,1216,330,class,0.94,0.88,0.21,0.04,0.08,0.69,0.61,True
SemiBin_100,c__Alphaproteobacteria (UID3305),564,349,230,232,112,5,0,0,0,28.46,1.33,20.0,2016,1738,492,genus,0.51,0.44,0.41,0.33,1.04,0.66,0.29,True
SemiBin_101,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,13.79,0.0,0.0,1670,1556,381,phylum,0.88,0.82,0.32,0.23,0.59,0.68,0.56,True
SemiBin_103,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,33.62,0.0,0.0,1555,1326,320,class,0.79,0.67,0.25,0.53,1.93,0.59,0.4,True
SemiBin_104,k__Archaea (UID2),207,149,107,146,3,0,0,0,0,1.56,0.0,0.0,918,241,128,kingdom,1.0,0.26,0.0,0.04,0.09,0.44,0.12,True
SemiBin_105,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,5.33,0.0,0.0,622,514,170,order,0.53,0.44,0.21,0.49,2.21,0.56,0.25,True
SemiBin_106,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,389,326,97,genus,0.48,0.4,0.55,0.05,0.11,0.62,0.25,False
SemiBin_107,k__Bacteria (UID2982),88,230,148,139,82,9,0,0,0,37.67,2.8,33.33,1377,1196,347,family,0.77,0.67,0.49,0.16,0.39,0.75,0.5,False
SemiBin_108,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,29.14,0.0,0.0,2041,1878,478,order,0.75,0.69,0.43,0.08,0.17,0.71,0.49,True
SemiBin_11,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,4.11,0.0,0.0,452,408,120,class,0.88,0.8,0.42,0.16,0.36,0.63,0.5,True
SemiBin_110,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,20.34,0.0,0.0,1295,1132,333,phylum,0.88,0.77,0.33,0.17,0.43,0.62,0.48,True
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,374,299,95,family,0.52,0.41,0.54,0.29,0.89,0.62,0.26,False
SemiBin_112,k__Bacteria (UID203),5449,104,58,75,28,1,0,0,0,34.56,1.72,100.0,1965,1882,480,genus,0.9,0.86,0.1,0.12,0.28,0.85,0.74,True
SemiBin_113,k__Bacteria (UID203),5449,104,58,94,8,2,0,0,0,12.07,1.72,0.0,271,234,76,family,0.54,0.46,0.28,0.73,6.85,0.55,0.26,True
SemiBin_114,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,2651,2419,705,family,0.65,0.6,0.27,0.18,0.47,0.62,0.37,True
SemiBin_115,k__Bacteria (UID203),5449,104,58,97,6,1,0,0,0,8.62,1.72,0.0,356,322,93,family,0.81,0.74,0.49,0.06,0.14,0.78,0.57,False
SemiBin_116,k__Bacteria (UID3187),2258,188,117,102,85,1,0,0,0,55.03,0.85,0.0,2931,2735,557,class,0.89,0.83,0.27,0.07,0.15,0.74,0.62,True
SemiBin_117,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,248,212,70,family,0.74,0.63,0.76,0.48,1.38,0.66,0.42,False
SemiBin_118,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,1012,796,213,family,0.72,0.56,0.3,0.29,0.8,0.65,0.37,True
SemiBin_119,k__Archaea (UID2),207,145,103,67,74,4,0,0,0,45.15,2.27,0.0,1013,924,199,kingdom,1.0,0.91,0.51,0.02,0.05,0.84,0.77,False
SemiBin_12,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,18.03,0.0,0.0,642,575,193,family,0.74,0.67,0.32,0.23,0.63,0.63,0.42,True
SemiBin_121,k__Bacteria (UID203),5449,104,58,86,16,2,0,0,0,11.41,0.31,0.0,326,304,89,class,0.86,0.8,0.3,0.16,0.38,0.66,0.53,True
SemiBin_122,p__Euryarchaeota (UID3),148,188,125,126,56,6,0,0,0,30.72,1.77,83.33,918,821,196,order,0.73,0.66,0.38,0.04,0.09,0.68,0.45,True
SemiBin_123,k__Bacteria (UID1453),901,171,117,127,43,1,0,0,0,24.48,0.85,0.0,731,652,174,phylum,0.91,0.82,0.08,0.24,0.68,0.53,0.43,True
SemiBin_125,k__Bacteria (UID2982),88,230,148,142,88,0,0,0,0,42.1,0.0,0.0,1477,1326,325,family,0.79,0.71,0.31,0.06,0.13,0.77,0.54,True
SemiBin_126,k__Bacteria (UID203),5449,103,57,93,10,0,0,0,0,14.91,0.0,0.0,1361,1277,347,family,0.87,0.82,0.32,0.23,0.63,0.68,0.56,True
SemiBin_127,k__Bacteria (UID203),5449,104,58,91,12,1,0,0,0,13.56,0.16,0.0,671,570,159,genus,0.61,0.52,0.35,0.35,1.2,0.62,0.32,True
SemiBin_128,k__Bacteria (UID1452),924,151,101,108,42,1,0,0,0,21.69,0.99,0.0,788,700,227,class,0.86,0.77,0.38,0.06,0.12,0.66,0.51,True
SemiBin_129,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,30.52,0.0,0.0,1767,1635,380,genus,0.71,0.65,0.27,0.1,0.23,0.66,0.43,True
SemiBin_13,k__Bacteria (UID1452),924,161,108,34,126,1,0,0,0,83.02,0.93,0.0,2735,2561,372,class,0.85,0.79,0.34,0.09,0.2,0.75,0.59,True
SemiBin_130,k__Bacteria (UID3187),2258,187,116,73,109,5,0,0,0,66.22,2.69,0.0,3891,3656,577,family,0.79,0.74,0.33,0.03,0.06,0.71,0.53,True
SemiBin_131,k__Bacteria (UID3187),2258,188,117,164,24,0,0,0,0,10.11,0.0,0.0,865,787,203,family,0.65,0.59,0.48,0.08,0.17,0.84,0.49,False
SemiBin_132,o__Actinomycetales (UID1696),455,315,190,289,26,0,0,0,0,4.87,0.0,0.0,389,363,107,class,0.89,0.83,0.49,0.03,0.06,0.65,0.54,False
SemiBin_133,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,221,205,66,phylum,0.92,0.86,0.64,0.11,0.24,0.64,0.55,False
SemiBin_134,k__Bacteria (UID3187),2258,188,117,134,54,0,0,0,0,31.04,0.0,0.0,1091,999,275,order,0.82,0.75,0.14,0.2,0.48,0.64,0.48,True
SemiBin_135,k__Bacteria (UID203),5449,104,58,75,25,4,0,0,0,30.56,0.63,75.0,2339,1971,524,order,0.53,0.44,0.2,0.47,1.96,0.56,0.25,True
SemiBin_136,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,15.45,0.0,0.0,831,737,244,family,0.72,0.64,0.28,0.26,0.69,0.6,0.38,True
SemiBin_139,k__Bacteria (UID3187),2258,188,117,129,57,2,0,0,0,30.34,1.71,100.0,2083,1979,477,order,0.81,0.77,0.54,0.05,0.12,0.76,0.58,False
SemiBin_14,k__Bacteria (UID203),5449,104,58,79,23,2,0,0,0,22.46,3.45,50.0,1251,1118,363,phylum,0.9,0.8,0.31,0.15,0.36,0.62,0.49,True
SemiBin_140,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,322,284,90,family,0.66,0.58,0.59,0.32,1.12,0.67,0.39,False
SemiBin_147,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,382,363,98,genus,0.62,0.59,0.98,0.59,2.27,0.72,0.42,False
SemiBin_148,k__Bacteria (UID203),5449,102,57,76,24,2,0,0,0,33.49,3.51,0.0,1734,1593,414,order,0.8,0.74,0.49,0.28,0.67,0.74,0.55,False
SemiBin_15,c__Betaproteobacteria (UID3971),223,425,211,42,367,15,1,0,0,88.54,3.16,33.33,3496,3355,446,genus,0.7,0.67,0.41,0.04,0.07,0.74,0.49,True
SemiBin_150,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,364,303,92,family,0.49,0.4,0.43,0.39,1.49,0.64,0.26,True
SemiBin_151,p__Euryarchaeota (UID3),148,188,125,93,91,4,0,0,0,50.66,2.8,50.0,1342,1184,243,order,0.76,0.67,0.44,0.04,0.08,0.68,0.46,True
SemiBin_153,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,36.36,0.0,0.0,1890,1743,406,genus,0.73,0.67,0.3,0.03,0.06,0.68,0.46,True
SemiBin_154,k__Bacteria (UID2982),88,230,148,123,107,0,0,0,0,43.72,0.0,0.0,1184,1111,277,phylum,0.88,0.83,0.31,0.07,0.14,0.7,0.57,True
SemiBin_155,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,9.48,0.0,0.0,1259,1197,304,genus,0.87,0.83,0.12,0.17,0.41,0.83,0.69,True
SemiBin_156,k__Bacteria (UID2982),88,230,148,162,67,1,0,0,0,28.39,0.34,0.0,991,909,250,class,0.85,0.78,0.55,0.06,0.14,0.8,0.62,False
SemiBin_158,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,12.07,0.0,0.0,825,736,215,genus,0.72,0.64,0.28,0.09,0.2,0.67,0.43,True
SemiBin_16,k__Bacteria (UID203),5449,104,58,89,13,2,0,0,0,19.14,0.69,100.0,852,797,213,class,0.82,0.77,0.32,0.19,0.5,0.69,0.53,True
SemiBin_160,k__Bacteria (UID1452),924,161,108,89,71,1,0,0,0,47.54,0.93,0.0,1646,1537,343,class,0.87,0.81,0.44,0.1,0.23,0.74,0.6,True
SemiBin_162,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,6.43,0.0,0.0,474,428,122,genus,0.56,0.51,0.58,0.04,0.09,0.66,0.33,False
SemiBin_163,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,20.69,0.0,0.0,1049,947,245,class,0.91,0.82,0.25,0.21,0.52,0.63,0.51,True
SemiBin_164,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,14.89,0.0,0.0,397,358,103,phylum,0.93,0.84,0.28,0.14,0.33,0.57,0.48,True
SemiBin_165,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,482,343,111,family,0.58,0.41,0.41,0.2,0.54,0.66,0.27,True
SemiBin_166,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,461,423,126,phylum,0.9,0.82,0.3,0.16,0.37,0.62,0.51,True
SemiBin_167,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,3.13,0.0,0.0,375,340,94,genus,0.56,0.51,0.54,0.09,0.2,0.79,0.4,False
SemiBin_168,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,4.23,0.0,0.0,218,183,64,phylum,0.93,0.78,0.39,0.22,0.6,0.58,0.45,True
SemiBin_17,c__Deltaproteobacteria (UID3216),83,247,155,29,215,2,1,0,0,84.82,1.97,0.0,3980,3627,470,family,0.7,0.64,0.3,0.08,0.17,0.67,0.43,True
SemiBin_171,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,7.68,0.0,0.0,214,199,60,genus,0.65,0.6,0.67,0.3,0.97,0.74,0.45,False
SemiBin_172,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,16.38,0.0,0.0,578,503,143,class,0.96,0.84,0.18,0.03,0.06,0.67,0.56,True
SemiBin_173,k__Bacteria (UID203),5449,102,57,97,5,0,0,0,0,1.52,0.0,0.0,310,278,82,genus,0.45,0.4,0.34,0.54,2.53,0.59,0.24,True
SemiBin_175,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,760,600,152,order,0.52,0.41,0.24,0.57,3.22,0.54,0.23,True
SemiBin_176,k__Bacteria (UID2982),88,230,148,160,64,5,1,0,0,32.16,4.73,37.5,1317,1169,359,genus,0.74,0.66,0.67,0.17,0.42,0.7,0.46,False
SemiBin_177,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,12.07,0.0,0.0,755,685,192,genus,0.66,0.6,0.44,0.11,0.25,0.67,0.4,True
SemiBin_18,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,273,225,66,phylum,0.81,0.67,0.15,0.51,2.16,0.53,0.35,True
SemiBin_180,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,694,558,141,phylum,0.87,0.7,0.3,0.23,0.61,0.61,0.43,True
SemiBin_181,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,15.52,0.0,0.0,789,712,201,order,0.78,0.7,0.4,0.12,0.28,0.82,0.57,True
SemiBin_185,k__Bacteria (UID1452),924,161,108,136,25,0,0,0,0,10.33,0.0,0.0,407,368,102,family,0.64,0.58,0.48,0.11,0.27,0.62,0.36,False
SemiBin_186,k__Bacteria (UID203),5449,104,58,91,12,1,0,0,0,14.76,1.72,0.0,972,864,257,order,0.66,0.59,0.44,0.59,2.13,0.6,0.35,True
SemiBin_188,k__Archaea (UID2),207,145,103,10,132,3,0,0,0,92.23,1.29,33.33,1954,1746,216,kingdom,1.0,0.89,0.18,0.04,0.08,0.7,0.63,True
SemiBin_19,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,302,213,78,order,0.57,0.4,0.44,0.35,1.21,0.62,0.25,True
