sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_91.fa	OTU_97.21930.0	1.0	1.0	5188948	5188948	5188948	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_75.fa	OTU_97.68.0	1.0	1.0	3592123	3592123	3592123	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_46.fa	OTU_97.326.0	1.0	1.0	4627728	4627728	4627728	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_49.fa	OTU_97.5222.0	1.0	1.0	6263078	6263078	6263078	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_51.fa	OTU_97.1047.0	1.0	1.0	3611848	3611848	3611848	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_52.fa	OTU_97.512.0	1.0	1.0	3611896	3611896	3611896	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_56.fa	OTU_97.40665.0	1.0	1.0	6293378	6293378	6293378	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_24.fa	OTU_97.8041.1	0.8879142321125774	1.0	4656568	4134633	4134633	0.015625	1.0	64	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_62.fa	OTU_97.9303.0	1.0	1.0	3085722	3085722	3085722	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_20.fa	OTU_97.18414.0	0.864892243816727	1.0	4748173	4106658	4106658	0.01282051282051282	1.0	78	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_69.fa	OTU_97.3641.0	0.9982754687418758	1.0	4019643	4012711	4012711	0.7142857142857143	1.0	7	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_19.fa	OTU_97.39541.0	0.9671179362233943	1.0	4263601	4123405	4123405	0.1	1.0	10	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_17.fa	OTU_97.297.0	0.9246946936274675	1.0	4445862	4111065	4111065	0.02127659574468085	1.0	47	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_83.fa	OTU_97.2472.0	1.0	1.0	5262168	5262168	5262168	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_13.fa	OTU_97.37643.0	0.9670094017722576	1.0	4514468	4365533	4365533	0.75	1.0	4	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_11.fa	OTU_97.605.0	0.5430988311123105	1.0	7511329	4079394	4079394	0.003787878787878788	1.0	264	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_84.fa	OTU_97.577.0	1.0	1.0	5749395	5749395	5749395	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_31.fa	OTU_97.10592.0	0.9489741708618988	1.0	4111016	3901248	3901248	0.07317073170731707	1.0	41	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_36.fa	OTU_97.45054.0	1.0	0.9994513463819108	3552205	3552205	3554155	1.0	0.9655172413793104	28	28	29
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_45.fa	OTU_97.680.0	1.0	0.9989622712847338	4200974	4200974	4205338	1.0	0.9516129032258065	59	59	62
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_5.fa	OTU_97.43129.1	0.9929623820559956	0.9598498003968065	4631965	4599367	4791757	0.9859550561797753	0.7714285714285715	356	351	455
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_18.fa	OTU_97.37352.0	0.6177690597245052	0.945315567636156	6278160	3878453	4102813	0.0053475935828877	0.5	187	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_22.fa	OTU_97.1804.0	0.8999587821420028	0.8342780091897601	3816307	3434519	4116756	0.038461538461538464	0.5	26	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_14.fa	OTU_97.26072.0	0.9901205143424294	0.8305236569805294	3263429	3231188	3890543	0.8604651162790697	0.8043478260869565	43	37	46
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/2/new_norm/output1/output_recluster_bins/SemiBin_33.fa	OTU_97.18340.0	1.0	0.8136470763785976	2704558	2704558	3323994	1.0	0.4828599412340842	493	493	1021
