,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,f__Lachnospiraceae (UID1255),90,354,174,140,212,2,0,0,0,57.46,0.86,50.0,1988,1918,401,class,0.99,0.96,0.28,0.13,0.28,0.93,0.9,True
SemiBin_1,k__Bacteria (UID203),5449,102,56,91,11,0,0,0,0,17.86,0.0,0.0,988,957,217,family,0.95,0.92,0.09,0.02,0.04,0.91,0.83,True
SemiBin_10,o__Clostridiales (UID1212),172,261,147,214,47,0,0,0,0,16.42,0.0,0.0,711,668,183,genus,0.78,0.73,0.32,0.51,1.68,0.76,0.56,True
SemiBin_100,o__Bacteroidales (UID2716),92,487,270,1,482,4,0,0,0,99.63,0.94,0.0,2611,2395,50,genus,0.88,0.81,0.14,0.19,0.49,0.7,0.57,True
SemiBin_102,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,2.07,0.0,0.0,488,463,152,kingdom,1.0,0.95,0.0,0.0,0.0,0.89,0.84,True
SemiBin_104,k__Bacteria (UID203),5449,103,57,1,86,15,1,0,0,98.25,7.18,55.56,2460,2366,38,genus,0.91,0.87,0.2,0.09,0.19,0.95,0.83,True
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,279,245,44,genus,0.55,0.48,0.47,0.74,6.56,0.74,0.36,False
SemiBin_11,k__Bacteria (UID203),5449,103,57,81,22,0,0,0,0,23.13,0.0,0.0,1013,963,253,class,0.98,0.93,0.42,0.22,0.51,0.87,0.81,True
SemiBin_110,o__Clostridiales (UID1212),172,263,149,3,256,4,0,0,0,98.66,1.07,75.0,2703,2568,57,family,0.95,0.9,0.33,0.27,0.72,0.86,0.78,True
SemiBin_115,k__Bacteria (UID203),5449,103,57,99,4,0,0,0,0,3.51,0.0,0.0,428,324,35,phylum,0.96,0.73,0.71,0.15,0.36,0.79,0.58,False
SemiBin_12,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,240,208,34,order,0.86,0.75,0.97,0.13,0.3,0.84,0.63,False
SemiBin_13,o__Clostridiales (UID1212),172,263,149,27,235,1,0,0,0,86.24,0.67,0.0,1847,1736,218,class,0.94,0.88,0.16,0.44,0.97,0.64,0.56,True
SemiBin_132,k__Bacteria (UID203),5449,103,58,103,0,0,0,0,0,0.0,0.0,0.0,325,314,54,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
SemiBin_133,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,427,412,26,phylum,0.99,0.96,0.79,0.11,0.24,0.93,0.89,False
SemiBin_14,o__Clostridiales (UID1212),172,261,148,172,89,0,0,0,0,27.41,0.0,0.0,975,941,247,family,0.97,0.93,0.07,0.1,0.21,0.95,0.89,True
SemiBin_144,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,281,240,27,phylum,0.98,0.84,1.0,0.13,0.3,0.77,0.64,False
SemiBin_15,g__Bacteroides (UID2691),33,839,309,167,658,14,0,0,0,80.02,1.18,78.57,3935,3836,591,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.92,True
SemiBin_150,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,259,228,29,phylum,0.98,0.86,0.55,0.04,0.07,0.7,0.61,False
SemiBin_16,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,778,761,127,phylum,1.0,0.97,1.0,0.16,0.37,0.97,0.94,False
SemiBin_167,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,284,270,6,phylum,0.99,0.94,1.0,0.44,1.27,0.85,0.8,False
SemiBin_17,f__Lachnospiraceae (UID1286),57,420,207,23,389,8,0,0,0,97.71,2.15,37.5,2481,2391,152,genus,0.89,0.85,0.13,0.22,0.56,0.76,0.65,True
SemiBin_173,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,229,224,21,phylum,1.0,0.98,1.0,0.21,0.51,0.93,0.91,False
SemiBin_19,o__Clostridiales (UID1226),155,278,158,112,165,1,0,0,0,58.63,0.63,0.0,2084,2036,387,family,0.97,0.95,0.31,0.03,0.07,0.98,0.93,True
SemiBin_2,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,169,168,34,phylum,1.0,0.99,1.0,0.02,0.05,0.84,0.84,False
SemiBin_20,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,36.38,0.0,0.0,1199,1155,272,family,0.92,0.89,0.52,0.02,0.05,0.89,0.79,False
SemiBin_21,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,219,218,38,phylum,1.0,1.0,1.0,0.02,0.05,0.95,0.95,False
SemiBin_22,p__Proteobacteria (UID3887),1487,256,161,10,246,0,0,0,0,95.45,0.0,0.0,2228,2153,244,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
SemiBin_227,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,276,266,14,family,0.95,0.92,0.23,0.2,0.51,0.97,0.89,True
SemiBin_23,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,11.6,0.0,0.0,804,761,217,genus,0.91,0.86,0.21,0.11,0.26,0.83,0.71,True
SemiBin_25,k__Bacteria (UID203),5449,103,57,91,12,0,0,0,0,8.85,0.0,0.0,421,412,109,genus,0.89,0.87,0.67,0.1,0.22,0.95,0.82,False
SemiBin_26,o__Bacteroidales (UID2657),160,492,269,76,412,4,0,0,0,90.18,0.81,25.0,2750,2715,293,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.96,True
SemiBin_29,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,408,335,39,class,0.95,0.78,0.96,0.47,0.99,0.91,0.71,False
SemiBin_30,k__Bacteria (UID203),5449,103,57,92,11,0,0,0,0,11.16,0.0,0.0,412,376,111,genus,0.82,0.75,0.23,0.68,5.02,0.69,0.51,True
SemiBin_31,o__Clostridiales (UID1212),172,261,147,14,223,24,0,0,0,97.02,6.89,79.17,2349,2266,139,family,0.94,0.91,0.29,0.03,0.06,0.85,0.77,True
SemiBin_33,o__Clostridiales (UID1226),155,278,158,188,90,0,0,0,0,26.28,0.0,0.0,826,799,196,genus,0.69,0.67,0.14,0.76,6.7,0.68,0.46,True
SemiBin_36,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,4.94,0.0,0.0,1093,932,196,phylum,0.94,0.8,0.94,0.25,0.59,0.69,0.55,False
SemiBin_37,o__Clostridiales (UID1120),304,250,143,115,135,0,0,0,0,52.54,0.0,0.0,676,655,150,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
SemiBin_4,k__Bacteria (UID203),5449,102,56,86,16,0,0,0,0,25.36,0.0,0.0,1383,1344,264,family,0.95,0.92,0.18,0.03,0.06,0.84,0.78,True
SemiBin_40,k__Bacteria (UID203),5449,102,56,61,38,3,0,0,0,61.67,3.57,100.0,2031,1947,254,family,0.95,0.91,0.33,0.05,0.11,0.84,0.76,True
SemiBin_44,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,311,300,68,genus,0.84,0.81,0.91,0.04,0.08,0.94,0.76,False
SemiBin_45,o__Clostridiales (UID1212),172,263,149,31,232,0,0,0,0,94.82,0.0,0.0,2497,2458,122,family,0.97,0.95,0.22,0.05,0.11,0.96,0.92,True
SemiBin_47,o__Clostridiales (UID1212),172,263,149,203,59,1,0,0,0,21.37,0.34,0.0,496,445,118,genus,0.78,0.7,0.2,0.51,1.73,0.76,0.53,True
SemiBin_48,o__Clostridiales (UID1212),172,263,149,127,135,1,0,0,0,42.94,0.02,0.0,889,759,221,order,0.94,0.8,0.17,0.1,0.21,0.6,0.48,True
SemiBin_49,k__Bacteria (UID203),5449,103,57,100,3,0,0,0,0,3.51,0.0,0.0,282,241,52,phylum,0.98,0.84,0.87,0.06,0.12,0.73,0.61,False
SemiBin_5,o__Clostridiales (UID1226),155,278,158,101,176,1,0,0,0,64.75,0.32,0.0,1778,1660,281,genus,0.82,0.76,0.11,0.64,2.84,0.71,0.54,True
SemiBin_50,o__Selenomonadales (UID1024),64,334,167,22,308,4,0,0,0,93.39,1.5,0.0,2117,2083,77,order,0.96,0.95,0.47,0.03,0.05,0.97,0.92,False
SemiBin_51,o__Bacteroidales (UID2654),163,485,265,15,465,5,0,0,0,96.99,0.51,80.0,3647,3508,132,kingdom,1.0,0.96,0.0,0.0,0.0,0.95,0.91,True
SemiBin_52,o__Clostridiales (UID1212),172,261,147,78,177,6,0,0,0,79.69,1.64,83.33,1809,1730,274,family,0.96,0.92,0.26,0.03,0.05,0.85,0.78,True
SemiBin_53,o__Bacteroidales (UID2657),160,492,269,18,468,6,0,0,0,95.23,0.91,66.67,3258,3187,330,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
SemiBin_54,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,14.42,0.0,0.0,394,367,43,phylum,0.99,0.92,0.98,0.1,0.23,0.93,0.86,False
SemiBin_55,o__Bacteroidales (UID2657),160,492,269,4,485,3,0,0,0,98.76,0.76,33.33,3011,2911,131,genus,0.95,0.92,0.35,0.05,0.1,0.96,0.89,True
SemiBin_57,o__Clostridiales (UID1212),172,263,149,219,44,0,0,0,0,12.82,0.0,0.0,361,328,91,family,0.87,0.79,0.09,0.56,2.83,0.61,0.48,True
SemiBin_59,o__Bacteroidales (UID2657),160,491,268,44,446,0,1,0,0,89.93,0.25,0.0,3017,2885,66,phylum,1.0,0.95,0.81,0.03,0.05,0.9,0.85,False
SemiBin_6,k__Bacteria (UID203),5449,103,57,101,2,0,0,0,0,3.51,0.0,0.0,496,267,37,phylum,0.95,0.51,0.64,0.22,0.54,0.62,0.32,False
SemiBin_60,k__Bacteria (UID2982),88,229,147,8,221,0,0,0,0,95.01,0.0,0.0,2401,2272,186,kingdom,1.0,0.95,0.0,0.0,0.0,0.94,0.89,True
SemiBin_61,o__Clostridiales (UID1212),172,263,149,4,258,1,0,0,0,97.99,0.67,0.0,2964,2815,103,genus,0.87,0.83,0.31,0.03,0.07,0.94,0.78,True
SemiBin_62,p__Bacteroidetes (UID2605),350,314,208,10,297,7,0,0,0,95.75,2.4,28.57,1758,1700,144,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
SemiBin_63,k__Bacteria (UID203),5449,102,56,93,9,0,0,0,0,5.84,0.0,0.0,349,335,55,genus,0.88,0.85,0.46,0.06,0.14,0.92,0.78,False
SemiBin_65,f__Lachnospiraceae (UID1286),57,420,207,106,308,6,0,0,0,76.66,2.08,0.0,1916,1886,213,genus,0.9,0.89,0.41,0.05,0.1,0.96,0.85,True
SemiBin_67,f__Lachnospiraceae (UID1286),57,420,207,5,407,8,0,0,0,98.47,1.95,25.0,2690,2603,57,genus,0.89,0.86,0.36,0.19,0.5,0.94,0.81,True
SemiBin_69,o__Clostridiales (UID1212),172,263,149,42,220,0,1,0,0,79.69,1.34,0.0,1536,1381,68,kingdom,1.0,0.9,0.0,0.0,0.0,0.81,0.73,True
SemiBin_77,o__Clostridiales (UID1120),304,250,143,2,245,3,0,0,0,98.6,1.17,0.0,2755,2606,103,family,0.92,0.87,0.49,0.04,0.08,0.95,0.83,False
SemiBin_79,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,249,207,47,phylum,0.93,0.78,0.73,0.08,0.17,0.68,0.52,False
SemiBin_84,o__Clostridiales (UID1212),172,263,149,4,258,1,0,0,0,97.32,0.17,0.0,1964,1930,44,phylum,1.0,0.98,0.99,0.11,0.23,0.96,0.94,False
SemiBin_86,o__Clostridiales (UID1212),172,263,149,16,247,0,0,0,0,97.32,0.0,0.0,2511,2422,37,genus,0.88,0.85,0.1,0.03,0.06,0.86,0.73,True
SemiBin_89,g__Prevotella (UID2724),55,567,296,4,556,5,1,1,0,98.99,2.87,50.0,3243,2984,115,genus,0.93,0.85,0.27,0.08,0.18,0.89,0.76,True
SemiBin_91,o__Clostridiales (UID1212),172,263,149,189,72,2,0,0,0,23.29,0.81,0.0,440,413,108,kingdom,1.0,0.94,0.0,0.0,0.0,0.86,0.81,True
SemiBin_92,f__Lachnospiraceae (UID1286),57,420,207,2,408,10,0,0,0,99.03,1.82,40.0,3129,3064,79,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
