,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,447,153,36,kingdom,1.0,0.34,0.0,0.05,0.11,0.4,0.14,True
bin.104,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,211,61,30,kingdom,1.0,0.29,0.0,0.0,0.0,0.42,0.12,True
bin.108,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,632,250,80,kingdom,1.0,0.39,0.0,0.0,0.0,0.42,0.16,True
bin.11, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,2607,928,256,kingdom,1.0,0.36,0.0,0.02,0.05,0.4,0.14,True
bin.111,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,426,123,59,kingdom,1.0,0.29,0.0,0.04,0.08,0.43,0.12,True
bin.112,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,520,195,70,kingdom,1.0,0.38,0.0,0.07,0.14,0.4,0.15,True
bin.113,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,577,209,31,kingdom,0.99,0.36,0.0,0.0,0.0,0.4,0.14,True
bin.115,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,362,111,22,kingdom,1.0,0.31,0.0,0.05,0.11,0.38,0.12,True
bin.118,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,335,182,36,kingdom,1.0,0.54,0.54,0.19,0.44,0.59,0.32,False
bin.121,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,278,135,49,class,0.83,0.4,0.15,0.66,4.87,0.41,0.16,True
bin.122,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,357,206,42,phylum,0.92,0.53,0.12,0.47,1.64,0.41,0.22,True
bin.125,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1076,504,126,phylum,0.9,0.42,0.04,0.25,0.71,0.43,0.18,True
bin.136,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,934,348,81,kingdom,1.0,0.37,0.0,0.05,0.12,0.4,0.15,True
bin.137,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1203,541,129,kingdom,1.0,0.45,0.25,0.05,0.11,0.47,0.21,True
bin.14, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,781,269,86,kingdom,1.0,0.34,0.0,0.05,0.11,0.41,0.14,True
bin.141,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,339,136,45,kingdom,1.0,0.4,0.0,0.0,0.0,0.41,0.16,True
bin.142,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,1121,432,114,kingdom,0.99,0.38,0.0,0.0,0.0,0.45,0.17,True
bin.144,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,712,232,51,kingdom,1.0,0.33,0.0,0.03,0.07,0.41,0.13,True
bin.147,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,308,159,40,phylum,0.91,0.47,0.39,0.04,0.09,0.52,0.24,True
bin.148,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,344,124,27,kingdom,0.99,0.36,0.0,0.0,0.0,0.4,0.14,True
bin.15, k__Bacteria (UID203),5449,104,58, 83,21, 0, 0, 0, 0, 26.71,0.00, 0.00,1334,1295,324,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
bin.150,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,219,42,23,kingdom,1.0,0.19,0.0,0.0,0.0,0.47,0.09,True
