,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID2495),2993,139,83,104,34,1,0,0,0,27.26,1.2,0.0,512,491,104,class,0.96,0.92,0.86,0.03,0.06,0.73,0.67,False
SemiBin_1,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1911,768,334,kingdom,1.0,0.4,0.0,0.04,0.08,0.42,0.17,True
SemiBin_10,k__Bacteria (UID2565),2921,142,87,25,113,4,0,0,0,79.51,2.98,75.0,2037,1775,445,phylum,0.9,0.78,0.16,0.17,0.41,0.54,0.42,True
SemiBin_101,p__Euryarchaeota (UID3),148,188,125,55,128,5,0,0,0,68.3,3.24,20.0,1242,1138,149,kingdom,1.0,0.92,0.24,0.07,0.16,0.6,0.55,True
SemiBin_102,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,446,366,114,kingdom,1.0,0.82,0.0,0.14,0.33,0.52,0.43,True
SemiBin_103,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,259,226,80,phylum,0.94,0.82,0.72,0.04,0.09,0.61,0.5,False
SemiBin_104,k__Bacteria (UID203),5449,104,58,71,30,3,0,0,0,41.54,2.07,66.67,1190,1098,181,class,0.79,0.73,0.28,0.09,0.19,0.62,0.45,True
SemiBin_105,k__Bacteria (UID1452),924,151,101,58,89,4,0,0,0,56.17,3.08,50.0,1063,941,197,phylum,0.77,0.69,0.06,0.71,3.57,0.46,0.32,True
SemiBin_106,p__Bacteroidetes (UID2605),350,316,210,90,218,8,0,0,0,70.59,1.6,25.0,1490,1401,219,phylum,0.98,0.92,0.28,0.02,0.05,0.61,0.56,True
SemiBin_107,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,610,563,123,phylum,0.92,0.85,0.39,0.03,0.06,0.53,0.45,True
SemiBin_109,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,30.17,0.0,0.0,384,381,82,kingdom,1.0,0.99,0.0,0.0,0.0,0.86,0.85,True
SemiBin_11,s__algicola (UID2846),47,571,303,312,255,4,0,0,0,47.08,0.47,75.0,1118,1069,199,class,0.91,0.87,0.27,0.04,0.07,0.61,0.53,True
SemiBin_110,k__Bacteria (UID2982),88,230,148,130,100,0,0,0,0,39.49,0.0,0.0,1141,1000,301,genus,0.54,0.47,0.49,0.26,0.74,0.62,0.29,False
SemiBin_113,k__Archaea (UID2),207,149,107,131,11,7,0,0,0,4.84,1.37,0.0,504,143,28,kingdom,1.0,0.28,0.0,0.14,0.32,0.38,0.11,True
SemiBin_114,c__Gammaproteobacteria (UID4267),119,544,284,278,261,5,0,0,0,44.58,0.79,20.0,810,771,133,class,0.87,0.83,0.06,0.19,0.48,0.52,0.43,True
SemiBin_115,k__Bacteria (UID1453),901,171,117,101,70,0,0,0,0,36.61,0.0,0.0,616,537,114,class,0.69,0.6,0.15,0.73,4.71,0.5,0.3,True
SemiBin_116,c__Gammaproteobacteria (UID4201),1164,275,174,173,78,23,1,0,0,41.88,11.93,26.92,869,773,173,family,0.56,0.5,0.18,0.16,0.4,0.51,0.25,True
SemiBin_117,k__Bacteria (UID1453),901,171,117,8,159,4,0,0,0,93.59,2.21,25.0,2456,2376,198,phylum,0.97,0.94,0.19,0.08,0.17,0.85,0.8,True
SemiBin_12,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1853,633,191,kingdom,1.0,0.34,0.0,0.05,0.11,0.42,0.14,True
SemiBin_120,p__Euryarchaeota (UID3),148,188,125,125,62,1,0,0,0,31.25,0.8,0.0,682,645,170,kingdom,1.0,0.95,0.23,0.07,0.14,0.73,0.69,True
SemiBin_122,p__Euryarchaeota (UID3),148,188,125,106,80,2,0,0,0,42.44,0.4,100.0,933,789,221,phylum,0.92,0.78,0.19,0.04,0.07,0.55,0.42,True
SemiBin_123,k__Bacteria (UID1453),901,171,117,31,120,20,0,0,0,83.41,7.74,90.0,1877,1794,323,phylum,0.97,0.93,0.16,0.04,0.08,0.65,0.6,True
SemiBin_124,c__Gammaproteobacteria (UID4267),119,544,284,255,273,16,0,0,0,50.24,3.57,43.75,887,805,137,class,0.87,0.79,0.14,0.19,0.49,0.5,0.4,True
SemiBin_126,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.34,0.0,0.0,817,768,148,family,0.76,0.71,0.25,0.6,2.32,0.6,0.43,True
SemiBin_127,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,391,130,53,kingdom,1.0,0.33,0.0,0.03,0.06,0.41,0.14,True
SemiBin_129,c__Betaproteobacteria (UID3888),323,376,229,125,239,12,0,0,0,68.03,3.34,50.0,1102,1048,186,order,0.83,0.79,0.37,0.08,0.17,0.62,0.49,True
SemiBin_13,k__Archaea (UID2),207,149,107,132,11,5,1,0,0,3.51,0.9,12.5,322,86,48,kingdom,1.0,0.27,0.0,0.21,0.49,0.36,0.1,True
SemiBin_130,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,377,358,97,family,0.75,0.72,0.33,0.56,2.05,0.61,0.44,True
SemiBin_131,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,3.45,0.0,0.0,239,203,68,genus,0.55,0.47,0.46,0.16,0.4,0.52,0.24,False
SemiBin_132,k__Archaea (UID2),207,149,107,132,17,0,0,0,0,8.3,0.0,0.0,385,160,47,kingdom,1.0,0.42,0.0,0.14,0.33,0.44,0.18,True
SemiBin_133,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,242,230,73,phylum,0.96,0.91,0.25,0.03,0.06,0.52,0.47,True
SemiBin_134,k__Bacteria (UID203),5449,104,58,76,26,2,0,0,0,28.34,2.59,50.0,663,651,133,class,0.98,0.97,0.63,0.03,0.06,0.76,0.74,False
SemiBin_135,c__Gammaproteobacteria (UID4267),119,544,284,220,316,8,0,0,0,55.55,1.41,50.0,1380,1324,216,genus,0.63,0.6,0.43,0.14,0.31,0.6,0.36,True
SemiBin_137,s__algicola (UID2846),47,571,303,328,235,8,0,0,0,41.78,1.93,50.0,832,795,154,order,0.91,0.87,0.18,0.09,0.21,0.59,0.51,True
SemiBin_139,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,237,230,57,order,0.96,0.93,0.95,0.09,0.2,0.79,0.73,False
SemiBin_14,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,14.66,0.0,0.0,367,344,86,class,0.93,0.87,0.22,0.23,0.59,0.56,0.49,True
SemiBin_141,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,481,473,114,order,0.88,0.87,0.22,0.13,0.3,0.64,0.56,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,312,301,78,phylum,0.97,0.94,0.45,0.08,0.17,0.8,0.75,False
SemiBin_145,p__Euryarchaeota (UID3),148,188,125,39,143,6,0,0,0,71.67,3.33,50.0,1688,1505,264,phylum,0.95,0.85,0.31,0.03,0.07,0.62,0.52,True
SemiBin_146,k__Bacteria (UID203),5449,103,58,86,17,0,0,0,0,14.89,0.0,0.0,480,461,101,kingdom,1.0,0.96,0.0,0.0,0.0,0.96,0.93,True
SemiBin_147,k__Bacteria (UID203),5449,98,52,84,14,0,0,0,0,22.12,0.0,0.0,332,306,73,class,0.84,0.77,0.22,0.17,0.41,0.52,0.4,True
SemiBin_149,k__Bacteria (UID3187),2258,190,119,134,56,0,0,0,0,15.38,0.0,0.0,493,449,131,genus,0.64,0.59,0.76,0.06,0.13,0.64,0.37,False
SemiBin_15,p__Euryarchaeota (UID3),148,188,125,30,154,4,0,0,0,82.72,1.72,50.0,1616,1436,177,kingdom,1.0,0.89,0.17,0.06,0.13,0.59,0.53,True
SemiBin_150,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,6.44,0.0,0.0,277,91,50,kingdom,1.0,0.33,0.0,0.1,0.22,0.39,0.13,True
SemiBin_151,p__Euryarchaeota (UID3),148,188,125,139,49,0,0,0,0,21.69,0.0,0.0,655,594,185,kingdom,1.0,0.91,0.36,0.07,0.16,0.63,0.57,True
SemiBin_152,k__Archaea (UID2),207,145,103,133,7,5,0,0,0,4.41,0.78,0.0,464,139,79,kingdom,1.0,0.3,0.0,0.17,0.38,0.37,0.11,True
SemiBin_153,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,12.07,0.0,0.0,285,273,80,class,0.93,0.89,0.04,0.52,2.1,0.52,0.46,True
