,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Clostridiales (UID1375),50,332,124,211,121,0,0,0,0,28.09,0.0,0.0,597,576,164,genus,0.92,0.89,0.93,0.05,0.1,0.95,0.84,False
SemiBin_10,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,292,194,56,phylum,0.96,0.64,0.56,0.16,0.37,0.49,0.32,False
SemiBin_106,o__Clostridiales (UID1226),155,278,158,2,276,0,0,0,0,98.73,0.0,0.0,1888,1845,48,kingdom,1.0,0.98,0.0,0.0,0.0,0.88,0.86,True
SemiBin_11,c__Gammaproteobacteria (UID4201),1164,271,170,9,257,5,0,0,0,95.49,2.35,40.0,2279,2099,295,kingdom,1.0,0.92,0.0,0.0,0.0,0.94,0.86,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,271,251,32,phylum,0.99,0.92,1.0,0.03,0.06,0.83,0.76,False
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,223,185,28,phylum,0.97,0.81,0.81,0.19,0.49,0.75,0.61,False
SemiBin_12,p__Actinobacteria (UID2112),31,211,124,46,164,1,0,0,0,74.75,0.4,100.0,1331,1278,243,kingdom,1.0,0.96,0.0,0.0,0.0,0.95,0.91,True
SemiBin_124,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,267,233,39,class,0.97,0.84,0.76,0.03,0.05,0.73,0.61,False
SemiBin_125,k__Archaea (UID2),207,149,107,148,1,0,0,0,0,0.07,0.0,0.0,495,258,26,phylum,0.97,0.5,0.23,0.21,0.56,0.46,0.23,True
SemiBin_127,o__Clostridiales (UID1226),155,278,158,47,221,10,0,0,0,93.67,3.01,20.0,2847,2722,54,family,0.94,0.89,0.07,0.55,1.5,0.71,0.64,True
SemiBin_128,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,7.76,0.0,0.0,325,303,40,genus,0.86,0.8,0.46,0.32,1.03,0.88,0.71,False
SemiBin_138,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,274,229,27,genus,0.86,0.72,0.35,0.41,1.51,0.73,0.52,True
SemiBin_14,k__Bacteria (UID203),5449,103,57,101,2,0,0,0,0,1.75,0.0,0.0,276,246,30,genus,0.72,0.64,0.19,0.59,3.58,0.74,0.48,True
SemiBin_144,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,271,221,35,genus,0.57,0.46,0.7,0.54,2.64,0.67,0.31,False
SemiBin_149,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,348,209,16,phylum,0.96,0.58,0.8,0.34,0.87,0.48,0.28,False
SemiBin_15,o__Bacteroidales (UID2657),160,492,269,6,476,10,0,0,0,98.05,2.42,10.0,2141,1973,83,genus,0.9,0.83,0.12,0.45,1.4,0.69,0.57,True
