sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_1.fa	OTU_97.329.1	0.7165579464315256	1.0	2327227	1667593	1667593	0.008849557522123894	1.0	113	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_72.fa	OTU_97.237.0	1.0	1.0	3175250	3175250	3175250	1.0	1.0	17	17	17
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_66.fa	OTU_97.8334.0	1.0	1.0	1974259	1974259	1974259	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_196.fa	OTU_97.30766.0	1.0	1.0	2767883	2767883	2767883	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_62.fa	OTU_97.42948.0	1.0	1.0	2381437	2381437	2381437	1.0	1.0	35	35	35
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_186.fa	OTU_97.42878.0	1.0	1.0	2349438	2349438	2349438	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_82.fa	OTU_97.44550.0	0.9455753331281059	1.0	2182944	2064138	2064138	0.03333333333333333	1.0	30	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_17.fa	OTU_97.37245.0	0.48531117141342744	1.0	4478914	2173667	2173667	0.022727272727272728	1.0	44	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_157.fa	OTU_97.44294.0	1.0	1.0	1924418	1924418	1924418	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_152.fa	OTU_97.45365.0	1.0	1.0	2096866	2096866	2096866	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_24.fa	OTU_97.9740.1	0.9416105212687385	1.0	1728993	1628038	1628038	0.09090909090909091	1.0	11	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_140.fa	OTU_97.20.0	1.0	1.0	2300980	2300980	2300980	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_33.fa	OTU_97.33307.0	0.9527106320550351	1.0	5491911	5232202	5232202	0.08235294117647059	1.0	85	7	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_129.fa	OTU_97.31370.0	1.0	1.0	3042875	3042875	3042875	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_127.fa	OTU_97.29.0	0.9990747208197082	1.0	7015180	7008689	7008689	0.6666666666666666	1.0	6	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_122.fa	OTU_97.42989.0	1.0	1.0	1829191	1829191	1829191	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_12.fa	OTU_97.35197.0	0.9751073173409452	1.0	1821700	1776353	1776353	0.1111111111111111	1.0	9	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_117.fa	OTU_97.14837.0	0.9895279292669386	1.0	1824663	1805555	1805555	0.5	1.0	6	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_116.fa	OTU_97.44129.0	1.0	1.0	2031549	2031549	2031549	1.0	1.0	8	8	8
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_114.fa	OTU_97.56.0	1.0	1.0	1754546	1754546	1754546	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_112.fa	OTU_97.44935.0	0.9868695230956502	1.0	1915772	1890617	1890617	0.1111111111111111	1.0	9	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_111.fa	OTU_97.45053.0	0.9984385699303198	1.0	1917473	1914479	1914479	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_68.fa	OTU_97.13658.0	1.0	1.0	1762723	1762723	1762723	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_108.fa	OTU_97.44958.0	0.9852582533351518	1.0	1796395	1769913	1769913	0.125	1.0	8	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_27.fa	OTU_97.37901.0	0.639885625008745	1.0	11363673	7271451	7271451	0.003436426116838488	1.0	582	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S16/new_norm/output4/output_recluster_bins/SemiBin_87.fa	OTU_97.44228.0	0.7884838086762562	1.0	2804712	2211470	2211470	0.00641025641025641	1.0	156	1	1
