,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, o__Clostridiales (UID1226), 155, 278, 158, 39, 232, 7,0,0, 0, 84.94,2.07,57.14,2310,2237,353,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.1, o__Clostridiales (UID1212), 172, 263, 149,155, 108, 0,0,0, 0, 41.82,0.00, 0.00,1389,1314,343,kingdom,1.0,0.95,0.0,0.0,0.0,0.93,0.88,True
bin.10, k__Bacteria (UID203),5449,104,58, 62,28, 14, 0,0, 0, 64.14, 24.14,100.00,4053,4005,794,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.100,p__Actinobacteria (UID2112),31, 211, 124, 6,204, 1,0,0, 0, 96.77,0.81, 0.00,1689,1652,47,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.102,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,271,260,26,genus,0.89,0.85,0.57,0.71,5.34,0.9,0.77,False
bin.103,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,978,848,108,genus,0.79,0.69,0.44,0.73,5.61,0.87,0.6,True
bin.104,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,362,309,70,genus,0.76,0.65,0.64,0.62,3.9,0.83,0.54,False
bin.105, o__Clostridiales (UID1212), 172, 263, 149, 11, 249, 3,0,0, 0, 95.51,1.34, 0.00,1878,1845,177,genus,0.92,0.91,0.64,0.03,0.05,0.98,0.89,False
bin.109,root (UID1), 5656, 56,24, 54,2,0,0,0, 0,8.33,0.00, 0.00,334,327,101,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.110,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,247,197,33,genus,0.61,0.49,0.31,0.84,8.97,0.58,0.28,True
bin.112,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,418,405,143,genus,0.89,0.86,0.51,0.03,0.07,0.9,0.78,False
bin.114,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,283,273,36,genus,0.73,0.71,0.61,0.8,8.5,0.94,0.66,False
bin.117,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1033,898,214,phylum,0.96,0.84,0.81,0.03,0.06,0.78,0.65,False
bin.119,f__Lachnospiraceae (UID1286), 57, 420, 207, 35, 382, 3,0,0, 0, 96.75,0.74, 0.00,2293,2202,129,genus,0.79,0.76,0.1,0.23,0.64,0.7,0.53,True
bin.12,o__Clostridiales (UID1212), 172, 263, 149, 19, 241, 3,0,0, 0, 91.14,1.68, 0.00,1770,1660,109,family,0.95,0.89,0.08,0.03,0.06,0.96,0.85,True
bin.120,k__Bacteria (UID203),5449,103,57, 90,13, 0,0,0, 0, 13.80,0.00, 0.00,453,442,126,genus,0.94,0.92,0.4,0.13,0.28,0.97,0.89,True
bin.124,g__Prevotella (UID2724),55, 567, 296, 3,560, 4,0,0, 0, 99.16,1.01,25.00,2554,2412,108,family,0.96,0.91,0.24,0.04,0.09,0.92,0.84,True
