sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_65.fa	OTU_97.44239.1	0.8041307535647296	1.0	2834156	2279032	2279032	0.03529411764705882	1.0	170	6	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_129.fa	OTU_97.44935.0	1.0	1.0	2319450	2319450	2319450	1.0	1.0	6	6	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_203.fa	OTU_97.45281.1	1.0	1.0	3350618	3350618	3350618	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_200.fa	OTU_97.34663.1	1.0	1.0	2658345	2658345	2658345	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_221.fa	OTU_97.41740.0	1.0	1.0	2758642	2758642	2758642	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_196.fa	OTU_97.44851.0	0.9966509116431338	1.0	1672694	1667092	1667092	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_90.fa	OTU_97.45246.0	0.7371946831018039	1.0	2762212	2036288	2036288	0.011904761904761904	1.0	84	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_29.fa	OTU_97.44585.0	0.6963378955345034	1.0	4077710	2839464	2839464	0.013333333333333334	1.0	150	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_159.fa	OTU_97.34821.0	1.0	1.0	2832286	2832286	2832286	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_132.fa	OTU_97.35501.0	1.0	1.0	2571774	2571774	2571774	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_22.fa	OTU_97.40239.0	0.9478997239261803	1.0	3219791	3052039	3052039	0.043478260869565216	1.0	23	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_21.fa	OTU_97.37297.0	0.8751791201890752	1.0	3060794	2678743	2678743	0.034482758620689655	1.0	116	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_124.fa	OTU_97.34382.0	1.0	1.0	2560386	2560386	2560386	1.0	1.0	11	11	11
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_92.fa	OTU_97.44656.0	0.9043977623465217	1.0	2289005	2070171	2070171	0.06451612903225806	1.0	31	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bwa/4/new_norm/output1/output_recluster_bins/SemiBin_113.fa	OTU_97.24447.1	1.0	1.0	2833065	2833065	2833065	1.0	1.0	18	18	18
