sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_29.fa	OTU_97.463.0	1.0	1.0	1967085	1967085	1967085	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_28.fa	OTU_97.5710.0	1.0	1.0	4145364	4145364	4145364	1.0	1.0	5	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_8.fa	OTU_97.3402.0	1.0	1.0	3601378	3601378	3601378	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_7.fa	OTU_97.3188.0	1.0	1.0	3165036	3165036	3165036	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_6.fa	OTU_97.2472.0	1.0	1.0	5262208	5262208	5262208	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_51.fa	OTU_97.577.0	1.0	1.0	5749394	5749394	5749394	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_47.fa	OTU_97.1070.0	1.0	1.0	4200515	4200515	4200515	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_42.fa	OTU_97.1749.0	1.0	1.0	1787909	1787909	1787909	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_40.fa	OTU_97.38031.0	1.0	1.0	3829061	3829061	3829061	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_37.fa	OTU_97.427.0	1.0	1.0	2745261	2745261	2745261	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_35.fa	OTU_97.326.0	1.0	1.0	4627890	4627890	4627890	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_33.fa	OTU_97.17284.0	0.9180127965432714	1.0	6739320	6186782	6186782	0.2	1.0	20	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_31.fa	OTU_97.68.0	1.0	1.0	3592057	3592057	3592057	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_30.fa	OTU_97.44483.0	1.0	1.0	2974368	2974368	2974368	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_1.fa	OTU_97.16928.1	0.7592300663993125	1.0	4128356	3134372	3134372	0.0029282576866764276	1.0	683	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_9.fa	OTU_97.216.0	0.9970375166282641	1.0	5513955	5497620	5497620	0.8	1.0	5	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_27.fa	OTU_97.40665.0	1.0	1.0	6293312	6293312	6293312	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_10.fa	OTU_97.326.1	1.0	1.0	5107788	5107788	5107788	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_20.fa	OTU_97.23862.0	0.9471703109172045	1.0	4939836	4678866	4678866	0.2857142857142857	1.0	7	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_2.fa	OTU_97.1414.0	0.9868098538873475	1.0	2684504	2649095	2649095	0.06666666666666667	1.0	15	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_18.fa	OTU_97.30764.0	0.9996232974371294	1.0	2938658	2937551	2937551	0.6666666666666666	1.0	3	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_22.fa	OTU_97.8962.0	1.0	1.0	3503109	3503109	3503109	1.0	1.0	7	7	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_16.fa	OTU_97.9303.0	1.0	1.0	3085672	3085672	3085672	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_15.fa	OTU_97.2576.0	0.998153402249129	1.0	4359910	4351859	4351859	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_13.fa	OTU_97.18007.0	0.9983294601777031	1.0	4400374	4393023	4393023	0.25	1.0	4	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_12.fa	OTU_97.512.0	1.0	1.0	3611767	3611767	3611767	1.0	1.0	5	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_11.fa	OTU_97.18007.1	0.9990279512355537	0.9997975006509503	5999699	5993867	5995081	0.9663865546218487	0.9745762711864406	119	115	118
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_34.fa	OTU_97.365.0	0.9990031564173629	0.9982486293692086	4593499	4588920	4596971	0.7	0.875	10	7	8
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_14.fa	OTU_97.13211.0	1.0	0.9958150184346709	3886908	3886908	3903243	1.0	0.5	1	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_19.fa	OTU_97.6109.0	1.0	0.949377425943851	4894240	4894240	5155210	1.0	0.5	5	5	10
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bwa/12/new_norm/output3/output_recluster_bins/SemiBin_3.fa	OTU_97.463.1	1.0	0.9336512694954792	1937177	1937177	2074840	1.0	0.7287630402384501	489	489	671
