,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,46,1,0,7,2,0,5.21,9.26,0.0,1479,333,100,kingdom,1.0,0.23,0.0,0.13,0.3,0.36,0.08,True
SemiBin_1,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,17.24,0.0,0.0,697,453,198,class,0.77,0.5,0.19,0.54,2.9,0.46,0.23,True
SemiBin_10,root (UID1),5656,56,24,53,3,0,0,0,0,6.25,0.0,0.0,386,319,107,order,0.55,0.46,0.31,0.38,1.45,0.48,0.22,True
SemiBin_100,k__Bacteria (UID2566),525,208,136,82,110,15,1,0,0,57.24,8.76,38.89,1291,1235,271,family,0.91,0.87,0.35,0.29,0.7,0.67,0.58,True
SemiBin_103,k__Bacteria (UID2495),2993,147,91,31,113,3,0,0,0,77.69,1.65,33.33,912,898,106,phylum,0.98,0.96,0.47,0.02,0.05,0.75,0.73,False
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1039,486,122,kingdom,1.0,0.47,0.44,0.08,0.17,0.48,0.22,True
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,304,236,81,order,0.64,0.49,0.18,0.19,0.52,0.52,0.26,True
SemiBin_107,c__Gammaproteobacteria (UID4201),1164,275,174,205,70,0,0,0,0,26.35,0.0,0.0,438,398,89,class,0.86,0.79,0.13,0.19,0.49,0.5,0.39,True
SemiBin_108,k__Bacteria (UID203),5449,104,58,89,14,1,0,0,0,25.86,1.72,0.0,993,964,194,genus,0.81,0.79,0.42,0.03,0.06,0.81,0.64,True
SemiBin_109,k__Bacteria (UID2329),174,149,89,22,125,2,0,0,0,81.01,1.69,0.0,585,414,74,class,0.7,0.5,0.05,0.44,1.63,0.45,0.23,True
SemiBin_11,k__Bacteria (UID2565),2921,143,88,91,50,2,0,0,0,23.36,0.13,50.0,427,349,104,class,0.76,0.62,0.13,0.62,3.83,0.5,0.31,True
SemiBin_112,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1136,413,120,kingdom,1.0,0.36,0.0,0.02,0.04,0.44,0.16,True
SemiBin_115,root (UID1),5656,56,24,52,4,0,0,0,0,13.54,0.0,0.0,596,528,131,order,0.83,0.74,0.21,0.18,0.41,0.62,0.46,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,667,257,102,kingdom,1.0,0.39,0.0,0.03,0.06,0.39,0.15,True
SemiBin_119,k__Bacteria (UID203),5449,104,58,84,18,2,0,0,0,20.06,3.45,0.0,360,342,84,class,0.94,0.9,0.17,0.1,0.23,0.57,0.52,True
SemiBin_12,k__Bacteria (UID203),5449,104,58,81,21,2,0,0,0,25.08,1.72,100.0,771,734,178,phylum,0.96,0.91,0.68,0.05,0.11,0.57,0.52,False
SemiBin_120,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1423,599,171,kingdom,1.0,0.42,0.11,0.03,0.05,0.41,0.17,True
SemiBin_123,p__Euryarchaeota (UID3),148,188,125,77,108,3,0,0,0,59.89,0.8,100.0,1326,1225,277,phylum,0.98,0.9,0.31,0.03,0.05,0.63,0.57,True
SemiBin_125,k__Bacteria (UID203),5449,104,58,88,15,1,0,0,0,24.14,1.72,100.0,960,870,233,class,0.92,0.83,0.19,0.1,0.23,0.61,0.5,True
SemiBin_126,k__Archaea (UID2),207,149,107,105,44,0,0,0,0,29.87,0.0,0.0,645,599,168,kingdom,1.0,0.93,0.34,0.06,0.13,0.62,0.58,True
SemiBin_127,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,177,136,91,family,0.54,0.42,0.63,0.69,4.59,0.46,0.19,False
SemiBin_128,k__Bacteria (UID2495),2993,147,91,86,61,0,0,0,0,52.1,0.0,0.0,1312,1165,259,family,0.61,0.54,0.65,0.05,0.11,0.54,0.29,False
SemiBin_129,k__Bacteria (UID2495),2993,147,91,85,61,1,0,0,0,43.78,0.06,100.0,575,570,108,kingdom,1.0,0.99,0.0,0.0,0.0,0.85,0.84,True
SemiBin_132,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,298,101,45,kingdom,0.99,0.34,0.0,0.0,0.0,0.43,0.15,True
SemiBin_133,k__Bacteria (UID203),5449,104,58,60,41,3,0,0,0,54.75,5.17,66.67,694,617,105,class,0.68,0.6,0.15,0.73,3.97,0.48,0.29,True
SemiBin_135,k__Bacteria (UID2566),525,208,136,130,78,0,0,0,0,34.26,0.0,0.0,735,681,159,phylum,0.95,0.88,0.61,0.06,0.12,0.57,0.51,False
SemiBin_136,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,652,525,173,class,0.86,0.69,0.56,0.15,0.35,0.65,0.45,False
SemiBin_14,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1376,557,262,kingdom,0.99,0.4,0.0,0.0,0.0,0.44,0.18,True
SemiBin_140,k__Bacteria (UID3060),138,338,246,112,221,5,0,0,0,65.75,1.36,60.0,933,836,128,family,0.54,0.48,0.15,0.16,0.39,0.52,0.25,True
SemiBin_141,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,326,311,67,class,0.9,0.86,0.21,0.12,0.26,0.55,0.48,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,674,262,82,kingdom,1.0,0.39,0.0,0.03,0.05,0.42,0.16,True
SemiBin_145,p__Proteobacteria (UID3880),1495,261,164,230,29,2,0,0,0,7.92,0.1,0.0,260,236,61,kingdom,1.0,0.91,0.73,0.03,0.07,0.54,0.49,False
SemiBin_146,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,360,306,96,genus,0.53,0.45,0.56,0.28,0.86,0.49,0.22,False
SemiBin_15,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,314,102,66,kingdom,1.0,0.32,0.0,0.0,0.0,0.38,0.12,True
SemiBin_151,k__Bacteria (UID203),5449,104,58,77,27,0,0,0,0,36.21,0.0,0.0,581,558,137,phylum,0.97,0.94,0.15,0.02,0.05,0.58,0.54,True
SemiBin_152,k__Archaea (UID2),207,149,107,145,4,0,0,0,0,0.29,0.0,0.0,241,84,42,kingdom,1.0,0.35,0.0,0.04,0.07,0.52,0.18,True
SemiBin_157,k__Bacteria (UID203),5449,102,58,84,18,0,0,0,0,25.86,0.0,0.0,284,263,62,genus,0.48,0.45,0.17,0.08,0.17,0.53,0.24,True
SemiBin_159,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,751,325,161,kingdom,1.0,0.43,0.0,0.03,0.06,0.41,0.18,True
SemiBin_16,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,831,365,208,kingdom,1.0,0.44,0.04,0.03,0.07,0.39,0.17,True
SemiBin_160,c__Gammaproteobacteria (UID4201),1164,275,174,51,217,7,0,0,0,76.34,2.94,14.29,1216,1152,67,class,0.89,0.84,0.09,0.15,0.36,0.54,0.45,True
SemiBin_161,c__Gammaproteobacteria (UID4201),1164,275,174,127,132,16,0,0,0,48.83,3.16,31.25,965,869,175,class,0.87,0.78,0.24,0.11,0.26,0.51,0.4,True
