,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1534,583,120,kingdom,1.0,0.38,0.0,0.04,0.08,0.41,0.15,True
SemiBin_1,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,2289,1393,305,kingdom,1.0,0.61,0.51,0.12,0.26,0.58,0.35,False
SemiBin_10,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,943,360,99,kingdom,1.0,0.38,0.0,0.04,0.08,0.42,0.16,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,482,109,43,kingdom,1.0,0.23,0.0,0.26,0.62,0.38,0.09,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,523,206,43,kingdom,1.0,0.39,0.0,0.0,0.0,0.4,0.15,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,271,104,30,kingdom,1.0,0.38,0.0,0.05,0.1,0.4,0.15,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1550,563,117,kingdom,0.98,0.36,0.0,0.0,0.0,0.42,0.15,True
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,216,96,33,kingdom,1.0,0.44,0.0,0.0,0.0,0.42,0.19,True
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,347,136,43,kingdom,1.0,0.39,0.0,0.0,0.0,0.44,0.17,True
SemiBin_107,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,791,296,80,kingdom,1.0,0.37,0.0,0.0,0.0,0.41,0.15,True
SemiBin_108,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,669,191,67,kingdom,1.0,0.29,0.0,0.03,0.06,0.43,0.12,True
SemiBin_109,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,929,396,82,kingdom,1.0,0.43,0.21,0.1,0.23,0.47,0.2,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,488,128,29,kingdom,1.0,0.26,0.0,0.07,0.15,0.41,0.11,True
SemiBin_113,k__Bacteria (UID2570),433,267,178,33,234,0,0,0,0,98.48,0.0,0.0,3382,3179,28,phylum,0.95,0.9,0.08,0.13,0.29,0.71,0.64,True
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,435,113,42,kingdom,1.0,0.26,0.0,0.0,0.0,0.38,0.1,True
SemiBin_115,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,567,317,118,class,0.84,0.47,0.09,0.6,3.41,0.44,0.21,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,359,159,52,kingdom,0.99,0.44,0.0,0.0,0.0,0.41,0.18,True
SemiBin_12,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,869,363,103,kingdom,1.0,0.42,0.0,0.0,0.0,0.45,0.19,True
SemiBin_122,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,383,144,12,kingdom,1.0,0.38,0.0,0.05,0.1,0.42,0.16,True
SemiBin_123,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,662,220,38,kingdom,1.0,0.33,0.0,0.0,0.0,0.42,0.14,True
SemiBin_125,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1300,564,119,kingdom,0.99,0.43,0.0,0.0,0.0,0.4,0.17,True
SemiBin_128,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,530,169,38,kingdom,1.0,0.32,0.0,0.04,0.09,0.4,0.13,True
SemiBin_13,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,460,183,44,kingdom,1.0,0.4,0.0,0.04,0.09,0.4,0.16,True
SemiBin_130,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1261,488,108,kingdom,1.0,0.39,0.0,0.0,0.0,0.42,0.16,True
SemiBin_131,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,595,98,49,kingdom,1.0,0.16,0.0,0.32,0.76,0.37,0.06,True
SemiBin_133,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,464,198,46,kingdom,1.0,0.43,0.0,0.0,0.0,0.42,0.18,True
SemiBin_138,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,453,264,134,class,0.72,0.42,0.11,0.72,5.38,0.42,0.17,True
SemiBin_139,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,533,142,23,kingdom,1.0,0.27,0.0,0.02,0.04,0.41,0.11,True
SemiBin_14,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,26.71,0.0,0.0,1312,1266,320,kingdom,1.0,0.96,0.0,0.0,0.0,0.95,0.92,True
SemiBin_142,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,296,85,41,kingdom,1.0,0.29,0.0,0.0,0.0,0.42,0.12,True
SemiBin_145,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,511,214,68,kingdom,1.0,0.42,0.0,0.03,0.07,0.42,0.18,True
SemiBin_146,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,612,232,80,kingdom,1.0,0.38,0.0,0.02,0.04,0.41,0.16,True
SemiBin_15,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,449,196,43,kingdom,1.0,0.44,0.0,0.06,0.12,0.41,0.18,True
SemiBin_152,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,372,119,39,kingdom,0.99,0.32,0.0,0.0,0.0,0.44,0.14,True
SemiBin_16,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1500,559,152,kingdom,1.0,0.37,0.0,0.02,0.04,0.41,0.15,True
