sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_83.fa	OTU_97.43871.0	0.9774486326873493	1.0	2155213	2106610	2106610	0.14285714285714285	1.0	14	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_145.fa	OTU_97.36767.0	1.0	1.0	1977066	1977066	1977066	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_79.fa	OTU_97.27551.0	0.9528568264563437	1.0	1833118	1746699	1746699	0.05263157894736842	1.0	19	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_170.fa	OTU_97.39400.0	1.0	1.0	3006811	3006811	3006811	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_86.fa	OTU_97.43292.0	1.0	1.0	2533748	2533748	2533748	1.0	1.0	13	13	13
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_154.fa	OTU_97.40729.0	1.0	1.0	1972688	1972688	1972688	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_149.fa	OTU_97.272.0	1.0	1.0	5513880	5513880	5513880	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_72.fa	OTU_97.43290.0	0.9731934833532373	1.0	3326803	3237623	3237623	0.043478260869565216	1.0	23	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_148.fa	OTU_97.249.0	1.0	1.0	1664558	1664558	1664558	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/seed/S3/new_norm/output3/output_recluster_bins/SemiBin_135.fa	OTU_97.31719.0	0.9914562826655899	1.0	1926913	1910450	1910450	0.2	1.0	5	1	1
