,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID2372), 131, 177, 106, 94,83, 0,0, 0, 0, 35.44,0.00, 0.00,868,814,200,family,0.93,0.87,0.24,0.53,1.6,0.71,0.62,True
bin.1,f__Lachnospiraceae (UID1286),57, 420, 207,172, 244, 4,0, 0, 0, 61.59,1.11, 0.00,1540,1448,294,class,0.98,0.92,0.11,0.09,0.2,0.68,0.63,True
bin.102,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,316,277,43,family,0.94,0.82,0.48,0.16,0.37,0.7,0.57,False
bin.105,o__Selenomonadales (UID1024),64, 334, 167, 8,322, 4,0, 0, 0, 96.86,2.10, 0.00,1696,1594,54,family,0.91,0.86,0.15,0.05,0.11,0.77,0.66,True
bin.106, c__Epsilonproteobacteria (UID3066),110, 450, 273, 4,446, 0,0, 0, 0, 99.33,0.00, 0.00,1632,1604,58,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.94,True
bin.11, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,771,679,85,phylum,0.98,0.86,0.37,0.04,0.09,0.68,0.59,True
bin.118, o__Bacteroidales (UID2657),160, 491, 268, 83, 404, 3,1, 0, 0, 82.00,0.97,16.67,2148,2017,79,genus,0.93,0.88,0.14,0.03,0.07,0.77,0.68,True
bin.12,k__Bacteria (UID2329), 174, 149,89, 7,139, 3,0, 0, 0, 93.82,3.37,33.33,2041,1981,219,family,0.96,0.93,0.3,0.03,0.06,0.77,0.72,True
bin.120,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,296,270,43,phylum,0.97,0.89,0.67,0.13,0.3,0.64,0.57,False
bin.121,k__Bacteria (UID203), 5449,104,58,101,3,0,0, 0, 0,2.04,0.00, 0.00,238,76,17,kingdom,1.0,0.32,0.0,0.0,0.0,0.47,0.15,True
