,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Clostridiales (UID1226),155,278,158,126,148,4,0,0,0,56.28,1.58,50.0,1715,1674,324,family,0.98,0.96,0.26,0.03,0.06,0.98,0.93,True
SemiBin_1,k__Bacteria (UID203),5449,104,58,84,18,1,1,0,0,29.31,4.31,75.0,1293,1226,264,genus,0.88,0.84,0.46,0.03,0.05,0.93,0.78,False
SemiBin_10,o__Clostridiales (UID1226),155,278,158,31,235,12,0,0,0,89.07,1.54,91.67,2484,2399,294,class,0.98,0.95,0.17,0.02,0.04,0.75,0.71,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,283,260,53,genus,0.85,0.78,0.45,0.33,0.98,0.7,0.55,False
SemiBin_102,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,179,155,30,family,0.87,0.75,0.19,0.18,0.43,0.73,0.55,True
SemiBin_103,o__Bacteroidales (UID2657),160,492,269,9,482,1,0,0,0,97.03,0.12,0.0,2041,1836,116,family,0.94,0.84,0.26,0.14,0.33,0.7,0.59,True
SemiBin_105,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,24.29,0.0,0.0,781,743,177,phylum,0.99,0.94,0.36,0.04,0.08,0.82,0.77,True
SemiBin_107,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,357,124,15,kingdom,1.0,0.35,0.0,0.03,0.07,0.39,0.14,True
SemiBin_108,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,250,240,66,genus,0.87,0.84,0.31,0.33,1.15,0.75,0.62,True
SemiBin_109,f__Lachnospiraceae (UID1255),90,354,174,15,338,1,0,0,0,97.8,0.19,0.0,2370,2240,114,class,0.97,0.92,0.06,0.08,0.17,0.67,0.62,True
SemiBin_11,o__Bacteroidales (UID2617),213,406,265,21,382,3,0,0,0,93.65,0.88,33.33,1929,1790,166,genus,0.86,0.8,0.17,0.29,0.88,0.66,0.52,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,415,313,40,genus,0.66,0.5,0.31,0.64,4.75,0.67,0.34,True
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,249,145,8,order,0.79,0.46,0.31,0.25,0.71,0.46,0.21,True
SemiBin_113,o__Bacteroidales (UID2657),160,491,268,41,444,6,0,0,0,91.13,0.9,33.33,2400,2277,146,family,0.95,0.9,0.17,0.03,0.07,0.77,0.69,True
SemiBin_114,o__Bacteroidales (UID2657),160,492,269,7,482,3,0,0,0,97.68,0.62,0.0,2200,2015,72,genus,0.89,0.81,0.12,0.46,1.45,0.68,0.55,True
SemiBin_12,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,185,179,63,phylum,0.99,0.96,0.63,0.02,0.05,0.75,0.73,False
SemiBin_120,o__Selenomonadales (UID1024),64,334,167,1,329,4,0,0,0,99.85,1.8,25.0,1807,1699,79,family,0.88,0.83,0.26,0.05,0.11,0.76,0.63,True
SemiBin_123,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,318,275,47,genus,0.83,0.72,0.3,0.3,0.89,0.73,0.53,True
SemiBin_124,k__Bacteria (UID203),5449,103,57,96,6,1,0,0,0,7.02,0.88,100.0,721,679,91,genus,0.73,0.69,0.25,0.51,2.47,0.76,0.52,True
SemiBin_125,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,383,326,58,order,0.89,0.75,0.21,0.06,0.13,0.64,0.49,True
SemiBin_129,k__Bacteria (UID203),5449,103,58,101,2,0,0,0,0,1.72,0.0,0.0,257,174,28,phylum,0.95,0.65,0.56,0.03,0.06,0.57,0.37,False
SemiBin_13,o__Clostridiales (UID1226),155,274,157,9,255,9,1,0,0,95.82,3.65,100.0,2374,2340,226,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_131,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,354,306,41,phylum,0.96,0.83,0.89,0.14,0.31,0.62,0.52,False
SemiBin_133,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,228,49,21,kingdom,1.0,0.21,0.0,0.0,0.0,0.47,0.1,True
SemiBin_136,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,1.72,0.0,0.0,320,231,44,genus,0.8,0.58,0.42,0.36,1.2,0.6,0.34,True
SemiBin_14,k__Bacteria (UID2329),174,149,89,5,141,3,0,0,0,95.51,2.36,33.33,1682,1625,224,phylum,0.99,0.96,0.29,0.05,0.09,0.77,0.74,True
SemiBin_140,c__Gammaproteobacteria (UID4201),1164,271,170,72,196,3,0,0,0,75.86,1.18,66.67,1195,1108,132,order,0.96,0.89,0.25,0.02,0.05,0.71,0.63,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,322,297,25,genus,0.64,0.59,0.61,0.22,0.6,0.87,0.51,False
SemiBin_148,k__Bacteria (UID203),5449,103,57,95,8,0,0,0,0,2.87,0.0,0.0,258,216,38,genus,0.6,0.5,0.87,0.42,1.65,0.76,0.38,False
SemiBin_15,o__Bacteroidales (UID2657),160,492,269,16,475,1,0,0,0,96.32,0.37,100.0,2403,2269,130,family,0.94,0.89,0.28,0.05,0.1,0.81,0.72,True
SemiBin_156,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,352,170,16,order,0.86,0.42,0.12,0.12,0.27,0.49,0.21,True
SemiBin_16,o__Clostridiales (UID1226),155,278,158,62,214,2,0,0,0,88.91,0.42,0.0,2422,2335,301,family,0.95,0.92,0.21,0.2,0.48,0.86,0.79,True
SemiBin_161,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,489,397,69,genus,0.56,0.46,0.42,0.65,4.73,0.55,0.25,True
SemiBin_164,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,245,207,17,phylum,0.99,0.83,0.2,0.02,0.05,0.62,0.52,True
SemiBin_168,k__Archaea (UID2),207,149,107,148,1,0,0,0,0,0.07,0.0,0.0,332,158,37,phylum,0.95,0.45,0.34,0.23,0.6,0.44,0.2,True
SemiBin_17,p__Proteobacteria (UID3887),1487,256,160,38,215,3,0,0,0,80.73,1.56,33.33,1275,1218,185,phylum,0.99,0.94,0.24,0.02,0.05,0.7,0.66,True
SemiBin_174,k__Bacteria (UID203),5449,103,57,102,1,0,0,0,0,0.88,0.0,0.0,213,167,41,genus,0.62,0.48,0.49,0.76,6.4,0.66,0.32,False
SemiBin_18,c__Gammaproteobacteria (UID4201),1164,271,170,37,226,8,0,0,0,83.92,1.17,100.0,1766,1608,375,kingdom,1.0,0.91,0.0,0.0,0.0,0.96,0.87,True
SemiBin_19,f__Lachnospiraceae (UID1256),33,333,171,18,312,3,0,0,0,93.08,0.34,0.0,1967,1904,160,genus,0.88,0.85,0.11,0.4,1.55,0.78,0.67,True
SemiBin_199,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,273,232,49,family,0.89,0.75,0.34,0.27,0.71,0.67,0.5,True
SemiBin_20,c__Clostridia (UID1085),35,420,196,65,352,3,0,0,0,82.25,1.28,0.0,1952,1791,102,genus,0.58,0.53,0.19,0.39,1.5,0.6,0.32,True
SemiBin_205,k__Bacteria (UID203),5449,103,57,102,1,0,0,0,0,0.88,0.0,0.0,340,296,63,genus,0.65,0.57,0.57,0.36,1.28,0.8,0.46,False
SemiBin_22,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,452,379,56,phylum,0.98,0.82,0.82,0.03,0.06,0.66,0.54,False
SemiBin_23,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,184,148,32,family,0.91,0.73,0.22,0.43,1.36,0.64,0.47,True
SemiBin_239,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,235,195,26,phylum,0.97,0.81,0.81,0.09,0.21,0.71,0.57,False
SemiBin_24,o__Clostridiales (UID1120),304,250,143,42,202,6,0,0,0,78.03,2.56,100.0,1872,1818,319,family,0.95,0.92,0.4,0.03,0.07,0.91,0.83,True
