,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,o__Clostridiales (UID1226),155, 274, 157, 91, 178, 5,0,0, 0, 76.35,2.34,40.00,2057,2008,281,genus,0.83,0.81,0.27,0.15,0.36,0.77,0.63,True
bin.1, k__Bacteria (UID203), 5449,104,58, 83,21, 0,0,0, 0, 31.38,0.00, 0.00,581,554,136,kingdom,1.0,0.95,0.0,0.0,0.0,0.77,0.73,True
bin.10,k__Bacteria (UID203), 5449,104,58, 82,22, 0,0,0, 0, 36.21,0.00, 0.00,1249,1223,299,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.101,p__Bacteroidetes (UID2605),350, 316, 210, 13, 301, 2,0,0, 0, 94.76,0.48,50.00,1681,1569,38,family,0.9,0.84,0.03,0.48,1.69,0.63,0.53,True
bin.102, k__Bacteria (UID203), 5449,102,58, 9, 72, 20, 0,1, 0, 95.19, 15.52,92.31,2369,2058,160,order,0.91,0.79,0.37,0.06,0.13,0.69,0.55,True
bin.107, c__Clostridia (UID1085), 35, 420, 196,143, 271, 6,0,0, 0, 72.26,1.71,16.67,1738,1591,198,genus,0.57,0.53,0.26,0.39,1.51,0.59,0.31,True
bin.108,o__Clostridiales (UID1212),172, 263, 149, 24, 239, 0,0,0, 0, 89.26,0.00, 0.00,1630,1467,128,family,0.86,0.78,0.1,0.22,0.58,0.61,0.47,True
bin.11, k__Bacteria (UID2329), 174, 149,89, 28, 119, 2,0,0, 0, 94.94,2.25,50.00,1580,1522,210,phylum,0.99,0.95,0.22,0.04,0.08,0.78,0.74,True
bin.110, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,178,170,23,phylum,0.98,0.94,0.45,0.04,0.07,0.64,0.6,True
bin.114, k__Bacteria (UID203), 5449,104,58,100,4,0,0,0, 0,6.90,0.00, 0.00,581,547,42,genus,0.95,0.89,0.18,0.04,0.08,0.75,0.67,True
bin.117, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,940,793,119,genus,0.73,0.61,0.36,0.55,1.69,0.65,0.4,True
bin.124, k__Bacteria (UID203), 5449,104,58, 98,6,0,0,0, 0,5.17,0.00, 0.00,301,215,41,class,0.92,0.65,0.55,0.07,0.15,0.6,0.39,False
bin.13,k__Bacteria (UID203), 5449,103,57, 79,24, 0,0,0, 0, 38.60,0.00, 0.00,887,876,194,order,0.96,0.94,0.55,0.04,0.08,0.84,0.8,False
bin.132, k__Bacteria (UID203), 5449,104,58, 52,52, 0,0,0, 0, 75.86,0.00, 0.00,1236,1126,66,class,0.94,0.86,0.39,0.05,0.1,0.68,0.58,True
bin.136,o__Clostridiales (UID1226),155, 278, 158,214,64, 0,0,0, 0, 17.66,0.00, 0.00,359,333,103,phylum,0.98,0.91,1.0,0.02,0.05,0.65,0.59,False
bin.138, f__Lachnospiraceae (UID1256),33, 333, 171, 2,330, 1,0,0, 0, 98.83,0.58,100.00,1997,1924,49,genus,0.83,0.8,0.07,0.44,1.76,0.78,0.63,True
bin.140, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,296,244,31,phylum,0.98,0.81,0.86,0.25,0.59,0.63,0.51,False
bin.142, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,258,216,55,genus,0.54,0.45,0.43,0.55,1.76,0.59,0.27,True
bin.144,o__Clostridiales (UID1120),304, 249, 142,228,21, 0,0,0, 0,1.85,0.00, 0.00,376,176,53,phylum,0.94,0.44,0.76,0.37,1.29,0.58,0.26,False
bin.149, p__Actinobacteria (UID2112), 31, 211, 124, 17, 185, 8,1,0, 0, 93.05,4.21,72.73,1725,1584,183,kingdom,1.0,0.92,0.0,0.0,0.0,0.92,0.84,True
bin.15, o__Bacteroidales (UID2657),160, 492, 269, 16, 469, 7,0,0, 0, 95.15,1.24, 0.00,1982,1774,89,family,0.95,0.85,0.26,0.14,0.33,0.7,0.59,True
bin.16,k__Bacteria (UID203), 5449,104,58, 93,11, 0,0,0, 0,7.99,0.00, 0.00,919,667,131,family,0.6,0.43,0.41,0.27,0.8,0.61,0.27,True
bin.160, k__Bacteria (UID203), 5449,104,58,100,4,0,0,0, 0,5.17,0.00, 0.00,238,229,10,family,0.96,0.92,0.08,0.05,0.1,0.81,0.74,True
bin.17,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,301,275,65,genus,0.9,0.82,0.4,0.16,0.36,0.75,0.62,True
