,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,485,219,64,kingdom,1.0,0.45,0.29,0.07,0.15,0.47,0.21,True
SemiBin_1,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,371,75,40,kingdom,1.0,0.2,0.0,0.04,0.08,0.43,0.09,True
SemiBin_10,k__Bacteria (UID203),5449,95,49,95,0,0,0,0,0,0.0,0.0,0.0,406,171,17,kingdom,0.98,0.41,0.0,0.0,0.0,0.41,0.17,True
SemiBin_102,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1536,468,182,kingdom,1.0,0.3,0.0,0.0,0.0,0.39,0.12,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,403,58,18,kingdom,1.0,0.14,0.0,0.14,0.31,0.39,0.06,True
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,336,110,42,kingdom,0.98,0.32,0.0,0.0,0.0,0.41,0.13,True
SemiBin_109,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,424,172,72,kingdom,1.0,0.41,0.32,0.09,0.19,0.4,0.16,True
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,838,339,78,kingdom,1.0,0.4,0.14,0.08,0.18,0.46,0.19,True
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,456,114,51,kingdom,0.99,0.25,0.0,0.0,0.0,0.37,0.09,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,331,199,69,class,0.71,0.43,0.06,0.84,8.59,0.42,0.18,True
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,474,214,68,kingdom,1.0,0.45,0.67,0.04,0.09,0.45,0.2,False
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,313,128,55,kingdom,1.0,0.41,0.0,0.0,0.0,0.43,0.17,True
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1077,415,62,kingdom,1.0,0.39,0.0,0.03,0.06,0.45,0.17,True
SemiBin_121,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,279,105,27,kingdom,1.0,0.38,0.0,0.03,0.06,0.44,0.17,True
SemiBin_128,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,400,143,53,kingdom,1.0,0.36,0.0,0.05,0.1,0.43,0.15,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,291,118,38,kingdom,1.0,0.41,0.0,0.03,0.07,0.42,0.17,True
SemiBin_146,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,511,223,72,kingdom,1.0,0.44,0.0,0.03,0.06,0.43,0.19,True
SemiBin_147,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,635,261,79,kingdom,0.98,0.4,0.0,0.0,0.0,0.43,0.18,True
SemiBin_155,c__Alphaproteobacteria (UID3422),26,529,308,13,494,22,0,0,0,98.61,4.63,86.36,3205,3147,195,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_156,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,622,228,66,kingdom,1.0,0.36,0.0,0.0,0.0,0.42,0.15,True
SemiBin_165,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,965,316,80,kingdom,1.0,0.33,0.0,0.04,0.09,0.44,0.14,True
SemiBin_170,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,643,154,57,kingdom,0.99,0.24,0.0,0.0,0.0,0.4,0.1,True
SemiBin_172,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1101,323,74,kingdom,0.99,0.29,0.0,0.0,0.0,0.41,0.12,True
SemiBin_174,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,440,234,65,kingdom,1.0,0.53,0.47,0.05,0.1,0.52,0.28,False
SemiBin_176,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,319,53,27,kingdom,1.0,0.17,0.0,0.34,0.81,0.39,0.06,True
SemiBin_179,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,181,99,56,phylum,0.88,0.48,0.19,0.38,1.41,0.37,0.18,True
SemiBin_182,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,270,142,46,phylum,0.89,0.47,0.35,0.13,0.3,0.4,0.19,True
