,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,690,589,99,phylum,0.97,0.82,0.49,0.29,0.75,0.56,0.46,False
SemiBin_1,o__Bacteroidales (UID2617),213,406,265,234,171,1,0,0,0,41.74,0.38,100.0,1064,1001,263,genus,0.9,0.84,0.33,0.24,0.67,0.69,0.58,True
SemiBin_10,k__Bacteria (UID2372),131,177,106,3,168,6,0,0,0,97.17,2.76,0.0,2031,1827,103,order,0.94,0.85,0.11,0.24,0.63,0.61,0.51,True
SemiBin_100,f__Lachnospiraceae (UID1256),33,333,171,20,304,9,0,0,0,94.12,2.8,44.44,2401,2334,154,genus,0.82,0.8,0.09,0.39,1.41,0.78,0.62,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,331,261,32,class,0.88,0.69,0.98,0.31,0.75,0.62,0.43,False
SemiBin_102,k__Bacteria (UID2372),131,177,106,3,169,5,0,0,0,97.17,2.29,0.0,1690,1623,92,kingdom,1.0,0.96,0.0,0.0,0.0,0.97,0.94,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,280,240,26,genus,0.9,0.77,0.28,0.5,2.15,0.72,0.55,True
SemiBin_107,k__Bacteria (UID203),5449,104,58,14,63,27,0,0,0,94.83,5.17,74.07,2342,2225,142,family,0.95,0.9,0.21,0.03,0.06,0.78,0.7,True
SemiBin_112,k__Bacteria (UID2372),131,177,106,2,166,9,0,0,0,98.11,2.7,44.44,2103,1837,81,order,0.93,0.82,0.14,0.26,0.69,0.6,0.49,True
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,303,275,43,genus,0.81,0.73,0.62,0.59,2.07,0.77,0.56,False
SemiBin_116,f__Bifidobacteriaceae (UID1460),70,502,225,16,464,22,0,0,0,97.91,3.6,22.73,1881,1792,136,class,0.97,0.93,0.18,0.03,0.06,0.78,0.72,True
SemiBin_117,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,637,168,40,kingdom,1.0,0.26,0.0,0.02,0.05,0.42,0.11,True
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,301,245,54,phylum,0.96,0.78,0.92,0.36,0.85,0.64,0.5,False
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,496,441,61,phylum,0.99,0.88,0.53,0.03,0.06,0.78,0.68,False
SemiBin_12,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,376,353,105,order,0.96,0.9,0.61,0.14,0.31,0.71,0.64,False
