,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,624,526,119,phylum,0.97,0.81,0.36,0.15,0.33,0.68,0.55,True
bin.1, o__Clostridiales (UID1120), 304, 249, 142,115, 129, 5,0, 0, 0, 60.83,2.82, 0.00,1707,1624,383,family,0.96,0.91,0.58,0.11,0.24,0.81,0.74,False
bin.10,o__Clostridiales (UID1226), 155, 278, 158,128, 141, 9,0, 0, 0, 51.81,1.93,66.67,1382,1347,285,family,0.96,0.94,0.22,0.14,0.32,0.89,0.84,True
bin.102,k__Bacteria (UID203),5449,104,58,103,1,0,0, 0, 0,1.72,0.00, 0.00,238,208,36,genus,0.75,0.66,0.21,0.17,0.41,0.77,0.51,True
bin.103,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,258,186,35,genus,0.58,0.41,0.28,0.68,4.8,0.56,0.23,True
bin.11,k__Bacteria (UID2329),174, 149,89, 8,139, 2,0, 0, 0, 92.13,1.69,50.00,1413,1373,189,phylum,0.99,0.96,0.21,0.04,0.08,0.79,0.75,True
bin.111,k__Bacteria (UID203),5449,103,57,101,2,0,0, 0, 0,1.75,0.00, 0.00,493,444,93,phylum,0.96,0.87,0.72,0.04,0.09,0.69,0.6,False
bin.112, k__Bacteria (UID2372),131, 177, 106, 0,177, 0,0, 0, 0, 100.00, 0.00, 0.00,2150,1957,68,class,0.96,0.88,0.2,0.15,0.34,0.71,0.62,True
bin.114,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,363,319,44,phylum,0.96,0.85,0.85,0.24,0.57,0.68,0.58,False
bin.116,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,180,175,17,phylum,0.99,0.96,0.82,0.03,0.06,0.8,0.76,False
bin.117, k__Bacteria (UID2372),131, 177, 106, 3,170, 4,0, 0, 0, 97.17,1.35, 0.00,1621,1566,61,class,0.99,0.96,0.36,0.02,0.04,0.98,0.94,True
bin.126,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,363,282,59,genus,0.65,0.5,0.56,0.58,3.54,0.71,0.36,False
bin.131,k__Bacteria (UID203),5449,104,58,102,2,0,0, 0, 0,1.72,0.00, 0.00,359,302,24,genus,0.8,0.68,0.3,0.49,2.25,0.76,0.52,True
bin.137, o__Clostridiales (UID1226), 155, 278, 158, 4,273, 1,0, 0, 0, 97.47,0.32,100.00,2037,1972,39,genus,0.86,0.83,0.18,0.03,0.07,0.9,0.74,True
bin.14,o__Bacteroidales (UID2657), 160, 492, 269, 67, 425, 0,0, 0, 0, 95.30,0.00, 0.00,2086,1994,77,genus,0.95,0.91,0.18,0.03,0.07,0.81,0.74,True
