,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,776,721,155,genus,0.85,0.79,0.47,0.48,2.24,0.88,0.7,False
bin.105,k__Bacteria (UID203),5449,103,57,101,2,0,0, 0, 0,1.75,0.00, 0.00,230,227,21,genus,0.81,0.8,0.45,0.71,4.82,0.95,0.75,False
bin.11, k__Bacteria (UID203),5449,103,57, 52,49, 2,0, 0, 0, 76.32,2.63,50.00,2234,2171,292,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.94,True
bin.13, f__Lachnospiraceae (UID1256), 33, 333, 171,176, 149, 5,3, 0, 0, 48.39,1.70,57.14,1003,983,238,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.140,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,251,241,54,phylum,0.98,0.94,0.88,0.06,0.14,0.86,0.8,False
bin.15,o__Clostridiales (UID1226), 155, 278, 158, 46, 232, 0,0, 0, 0, 89.25,0.00, 0.00,2328,2301,241,family,0.97,0.96,0.08,0.05,0.11,0.96,0.92,True
bin.157,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,279,272,7,family,0.95,0.93,0.65,0.45,1.34,0.95,0.89,False
bin.16, k__Bacteria (UID203),5449,103,58, 68,34, 1,0, 0, 0, 55.17,1.72, 0.00,2594,2553,448,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.17, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,989,933,194,genus,0.74,0.7,0.7,0.2,0.53,0.9,0.63,False
bin.19, c__Deltaproteobacteria (UID3218), 61, 284, 169, 31, 245, 8,0, 0, 0, 86.09,0.82,25.00,2675,2567,530,genus,0.97,0.93,0.63,0.03,0.07,0.97,0.9,False
bin.2,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,883,784,110,genus,0.68,0.61,0.54,0.33,1.1,0.83,0.5,False
bin.20,o__Bacteroidales (UID2621), 198, 427, 260, 91, 333, 2,1, 0, 0, 80.93,0.96, 0.00,2729,2666,504,family,0.96,0.94,0.28,0.02,0.05,0.96,0.9,True
bin.21,o__Bacteroidales (UID2657), 160, 492, 269, 95, 395, 2,0, 0, 0, 86.17,0.15, 0.00,2284,2231,370,family,0.99,0.97,0.65,0.02,0.05,0.97,0.94,False
bin.22, k__Bacteria (UID203),5449,103,57, 90,13, 0,0, 0, 0, 13.08,0.00, 0.00,583,563,167,family,0.91,0.88,0.38,0.31,0.83,0.75,0.66,True
bin.23, k__Bacteria (UID203),5449,102,56, 64,36, 2,0, 0, 0, 57.66,3.57,100.00,2073,2029,307,kingdom,1.0,0.98,0.0,0.0,0.0,0.92,0.9,True
bin.24, k__Bacteria (UID203),5449,103,57, 81,17, 5,0, 0, 0, 20.73,2.39,40.00,772,747,224,class,0.98,0.95,0.82,0.31,0.75,0.79,0.75,False
