,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_1,k__Bacteria (UID3187),2258,188,117,157,31,0,0,0,0,17.93,0.0,0.0,931,814,260,phylum,0.79,0.69,0.1,0.66,3.15,0.51,0.35,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,91,12,1,0,0,0,19.83,1.72,100.0,956,874,219,order,0.75,0.69,0.55,0.15,0.34,0.89,0.61,False
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,667,614,195,phylum,0.86,0.79,0.66,0.3,0.81,0.63,0.49,False
SemiBin_101,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,31.9,0.0,0.0,2772,2546,575,phylum,0.87,0.8,0.28,0.21,0.53,0.67,0.54,True
SemiBin_102,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,438,333,91,order,0.59,0.45,0.36,0.64,4.75,0.62,0.28,True
SemiBin_103,k__Bacteria (UID2982),88,230,148,156,72,1,1,0,0,33.2,1.35,25.0,1063,964,260,class,0.85,0.77,0.41,0.12,0.29,0.79,0.6,True
SemiBin_104,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,1203,965,217,kingdom,1.0,0.8,0.19,0.1,0.22,0.67,0.54,True
SemiBin_106,k__Bacteria (UID203),5449,104,58,78,26,0,0,0,0,39.81,0.0,0.0,2185,2046,490,order,0.76,0.71,0.32,0.08,0.18,0.7,0.5,True
SemiBin_107,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,32.76,0.0,0.0,1420,1351,331,phylum,0.93,0.88,0.48,0.04,0.08,0.8,0.71,False
SemiBin_108,k__Bacteria (UID2982),88,230,148,107,117,6,0,0,0,55.41,2.36,16.67,2620,2327,486,family,0.75,0.67,0.4,0.05,0.11,0.85,0.57,True
SemiBin_109,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,306,282,85,phylum,0.91,0.84,0.7,0.06,0.13,0.73,0.61,False
SemiBin_11,k__Bacteria (UID1452),924,151,101,44,106,1,0,0,0,70.18,0.99,100.0,2754,2382,414,order,0.57,0.5,0.2,0.17,0.43,0.61,0.3,True
SemiBin_110,k__Bacteria (UID3187),2258,187,116,60,122,5,0,0,0,61.38,3.88,60.0,2502,2423,458,class,0.9,0.87,0.46,0.04,0.08,0.82,0.71,False
SemiBin_111,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,19.91,0.0,0.0,1386,1269,317,class,0.81,0.74,0.52,0.12,0.28,0.73,0.54,False
SemiBin_112,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,244,217,52,order,0.67,0.59,0.77,0.34,0.97,0.81,0.48,False
SemiBin_114,p__Actinobacteria (UID1454),732,199,116,159,38,2,0,0,0,17.26,0.86,0.0,923,803,233,genus,0.6,0.52,0.31,0.46,2.08,0.61,0.32,True
SemiBin_115,k__Bacteria (UID3187),2258,188,117,122,66,0,0,0,0,36.76,0.0,0.0,1730,1481,424,family,0.76,0.65,0.28,0.27,0.65,0.61,0.39,True
SemiBin_117,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,407,341,98,order,0.56,0.47,0.32,0.08,0.18,0.76,0.35,True
SemiBin_119,k__Bacteria (UID2982),88,230,148,100,124,6,0,0,0,56.76,3.08,66.67,1762,1596,352,class,0.82,0.75,0.24,0.14,0.33,0.71,0.53,True
SemiBin_12,p__Euryarchaeota (UID3),148,188,125,20,161,7,0,0,0,88.61,3.76,57.14,2124,1867,241,order,0.77,0.68,0.33,0.06,0.13,0.68,0.46,True
SemiBin_120,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,11.21,0.0,0.0,573,460,164,phylum,0.8,0.64,0.24,0.39,1.42,0.53,0.34,True
SemiBin_121,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,17.24,0.0,0.0,1119,1074,257,phylum,0.95,0.91,0.55,0.07,0.16,0.82,0.74,False
SemiBin_122,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,11.66,0.0,0.0,1198,1000,264,class,0.66,0.55,0.2,0.36,1.18,0.58,0.32,True
SemiBin_123,p__Euryarchaeota (UID3),148,188,125,89,98,1,0,0,0,49.64,0.8,0.0,1344,1186,262,class,0.76,0.67,0.41,0.05,0.1,0.68,0.46,True
SemiBin_124,k__Bacteria (UID2982),88,230,148,118,104,8,0,0,0,53.1,3.13,37.5,2066,1883,417,family,0.79,0.72,0.36,0.05,0.11,0.79,0.57,True
SemiBin_125,k__Bacteria (UID1452),924,151,101,42,107,2,0,0,0,70.51,0.44,100.0,2299,1980,394,class,0.74,0.63,0.2,0.4,1.42,0.59,0.38,True
SemiBin_126,k__Bacteria (UID2982),88,230,148,92,135,3,0,0,0,58.54,1.15,66.67,1505,1397,298,family,0.8,0.75,0.4,0.05,0.1,0.79,0.59,True
SemiBin_127,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,8.2,0.0,0.0,727,628,168,genus,0.68,0.59,0.28,0.11,0.27,0.76,0.44,True
SemiBin_128,k__Archaea (UID2),207,149,107,61,87,1,0,0,0,57.4,0.93,100.0,1129,1032,231,kingdom,0.98,0.9,0.0,0.0,0.0,0.83,0.75,True
SemiBin_129,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,267,206,66,class,0.74,0.57,0.23,0.72,6.41,0.51,0.29,True
