,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10,k__Bacteria (UID203),5449,103,57, 67,29, 4,3, 0, 0, 55.09, 14.91,30.77,2798,2667,333,class,0.88,0.84,0.33,0.07,0.16,0.84,0.7,True
bin.100,k__Bacteria (UID3187),2258,188, 117, 22, 163, 3,0, 0, 0, 92.47,2.14,33.33,3897,3636,140,phylum,0.94,0.87,0.06,0.04,0.07,0.73,0.64,True
bin.102, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,448,325,87,phylum,0.89,0.64,0.52,0.49,1.57,0.63,0.4,False
bin.103, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,708,549,173,phylum,0.9,0.7,0.27,0.3,0.93,0.57,0.39,True
bin.104, o__Rhizobiales (UID3642),107, 485, 316,132, 345, 8,0, 0, 0, 72.16,1.51,50.00,3490,3286,580,class,0.95,0.9,0.2,0.05,0.1,0.69,0.62,True
bin.106, k__Bacteria (UID203),5449,104,58, 34,49, 13, 8, 0, 0, 59.80, 13.28,56.76,3115,2802,868,genus,0.65,0.58,0.39,0.26,0.76,0.63,0.37,True
bin.107, k__Bacteria (UID203),5449,104,58, 93,11, 0,0, 0, 0, 14.48,0.00, 0.00,843,751,226,phylum,0.89,0.79,0.41,0.29,0.89,0.61,0.48,True
bin.108, k__Bacteria (UID203),5449,104,58, 69,26, 9,0, 0, 0, 48.43, 13.79, 0.00,2640,2281,600,genus,0.56,0.49,0.27,0.39,1.46,0.6,0.29,True
bin.11,k__Bacteria (UID203),5449,104,58, 49,27, 18, 9, 1, 0, 74.29, 53.26,33.33,3102,3005,304,phylum,0.92,0.9,0.33,0.07,0.15,0.69,0.62,True
bin.111,k__Bacteria (UID2495),2993,147,91, 27, 118, 2,0, 0, 0, 81.29,1.20, 0.00,2103,1884,348,order,0.48,0.43,0.12,0.58,3.26,0.52,0.23,True
bin.112, k__Bacteria (UID203),5449,104,58,102,2,0,0, 0, 0,1.72,0.00, 0.00,1494,1279,194,family,0.5,0.43,0.18,0.26,0.75,0.65,0.28,True
bin.116, k__Bacteria (UID203),5449,104,58,101,3,0,0, 0, 0,3.45,0.00, 0.00,686,574,141,genus,0.52,0.43,0.47,0.26,0.78,0.63,0.27,False
bin.121, p__Euryarchaeota (UID3), 148, 188, 125, 26, 148, 13, 1, 0, 0, 84.85, 10.00,62.50,2031,1820,208,class,0.79,0.71,0.23,0.08,0.17,0.67,0.47,True
bin.122, p__Actinobacteria (UID1454), 732, 199, 116, 93,93, 10, 2, 1, 0, 58.02,9.99, 4.55,2312,2048,452,genus,0.6,0.53,0.22,0.4,1.55,0.6,0.32,True
bin.123,k__Bacteria (UID3187),2258,181, 110, 94,61, 25, 1, 0, 0, 46.69,9.64,14.29,1498,1324,338,phylum,0.86,0.76,0.43,0.17,0.42,0.62,0.47,True
bin.125,k__Bacteria (UID2982), 88, 230, 148,170,53, 7,0, 0, 0, 22.91,1.58,42.86,537,507,83,order,0.92,0.87,0.4,0.03,0.07,0.91,0.79,True
bin.126, k__Bacteria (UID203),5449,104,58, 97,7,0,0, 0, 0,6.88,0.00, 0.00,403,352,111,order,0.47,0.41,0.39,0.58,3.18,0.54,0.22,True
