,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10,k__Bacteria (UID203),5449,104,58, 85,19, 0,0, 0, 0, 15.99,0.00, 0.00,557,509,135,class,0.95,0.87,0.5,0.02,0.05,0.73,0.64,False
bin.100, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,346,318,55,genus,0.83,0.76,0.21,0.19,0.47,0.75,0.57,True
bin.101, o__Lactobacillales (UID355), 490, 336, 184, 5,325, 6,0, 0, 0, 97.83,1.54,100.00,1862,1805,155,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
bin.102, f__Lachnospiraceae (UID1255), 90, 354, 174, 6,346, 2,0, 0, 0, 97.99,0.77, 0.00,2970,2814,38,order,0.97,0.92,0.17,0.11,0.25,0.69,0.63,True
bin.103, k__Bacteria (UID203),5449,104,58, 89,15, 0,0, 0, 0, 10.22,0.00, 0.00,329,323,81,class,0.99,0.97,0.82,0.03,0.06,0.97,0.94,False
bin.105,k__Bacteria (UID2372),131, 177, 106, 89,86, 2,0, 0, 0, 38.92,1.89, 0.00,1181,1087,237,genus,0.76,0.7,0.23,0.63,2.79,0.71,0.5,True
bin.110, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,495,421,97,phylum,0.97,0.82,0.7,0.37,0.93,0.62,0.51,False
bin.113, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,310,290,41,genus,0.78,0.73,0.57,0.41,1.57,0.81,0.59,False
bin.114,o__Clostridiales (UID1226), 155, 278, 158, 26, 251, 1,0, 0, 0, 97.38,0.63, 0.00,2193,2140,118,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.93,True
bin.115, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,224,205,29,family,0.91,0.83,0.58,0.17,0.42,0.85,0.71,False
bin.116,o__Clostridiales (UID1212), 172, 263, 149,162, 101, 0,0, 0, 0, 26.56,0.00, 0.00,716,623,147,family,0.84,0.73,0.33,0.23,0.62,0.62,0.45,True
bin.119,o__Bacteroidales (UID2657), 160, 492, 269, 6,473, 13, 0, 0, 0, 98.36,0.97,69.23,2162,2060,90,family,0.96,0.92,0.27,0.03,0.06,0.82,0.75,True
bin.12,c__Gammaproteobacteria (UID4201),1164,271, 170, 23, 228, 20, 0, 0, 0, 91.47,2.05, 5.00,2904,2030,441,family,0.87,0.61,0.75,0.03,0.06,0.69,0.42,False
bin.122, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,336,248,87,family,0.65,0.48,0.6,0.43,1.84,0.53,0.26,False
bin.124,o__Bacteroidales (UID2657), 160, 491, 268,123, 365, 3,0, 0, 0, 81.64,0.65,100.00,1716,1640,125,genus,0.95,0.91,0.25,0.03,0.07,0.79,0.72,True
bin.13,k__Bacteria (UID203),5449,104,58, 3, 54, 46, 1, 0, 0, 94.83, 21.55,67.35,1715,1660,220,phylum,0.99,0.96,0.28,0.05,0.1,0.77,0.74,True
bin.130, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,269,246,45,genus,0.81,0.74,0.26,0.45,1.99,0.67,0.5,True
bin.134,o__Clostridiales (UID1226), 155, 278, 158, 57, 217, 4,0, 0, 0, 84.46,1.34,25.00,2122,2044,249,genus,0.82,0.79,0.18,0.2,0.54,0.77,0.61,True
bin.139, o__Selenomonadales (UID1024), 64, 334, 167, 12, 311, 11, 0, 0, 0, 99.36,1.80,45.45,1812,1723,73,family,0.91,0.86,0.24,0.08,0.18,0.75,0.65,True
bin.14,k__Bacteria (UID203),5449,104,58, 83,21, 0,0, 0, 0, 36.21,0.00, 0.00,1446,1411,291,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.141, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,291,278,80,genus,0.85,0.81,0.35,0.65,4.53,0.77,0.62,True
bin.149, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,222,198,9,genus,0.9,0.8,0.35,0.4,1.35,0.74,0.59,True
bin.15, o__Clostridiales (UID1226), 155, 278, 158, 27, 247, 4,0, 0, 0, 91.54,1.31,100.00,2234,2184,243,genus,0.85,0.83,0.09,0.21,0.55,0.77,0.64,True
